Income statement (ZAR '000),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"9 Nov 2020","7 Sep 2020","13 Dec 2019","31 May 2019","27 Nov 2018","31 May 2018","12 Oct 2017","29 May 2017","12 Oct 2016","25 May 2016","13 Oct 2015","26 May 2015","9 Oct 2014","21 May 2014","15 Oct 2013","22 May 2013","16 Oct 2012","23 May 2012","12 Oct 2011","24 May 2011","14 Oct 2010","11 May 2010",
"Turnover",126668,459414,217273,489981,469956,1034321,483109,1097614,529175,1062829,485530,717102,302257,582782,263500,506431,212921,304264,113416,233751,92546,199607,
"Cost of Sales",73098,271827,130870,303497,267131,608986,275341,671237,328580,,,,,,,,,,,,,,
"Gross Profit",53570,187587,86403,186484,202825,425335,207768,426377,200595,409964,182413,284445,112989,231617,103172,195064,85713,133912,58706,121904,51762,105862,
"Operating Expenses",65793,199920,94245,249405,270725,579517,262214,502080,242172,488697,213576,253604,99536,182855,85537,152668,70164,98341,48270,91907,44696,79655,
"EBITDA (ProfileData Calc)",9997,,17385,-12887,-59348,-133642,-46663,-58022,-13010,,,,,,,,,,,,,,
"Depreciation",20678,,22631,44731,21724,43118,19490,36047,16442,,,,,,,,,,,,,,
"Operating Income",-11534,-3641,-7643,-61891,-87250,-193709,-73303,-110703,-41162,-78703,-31106,31637,13747,49718,17824,42892,16078,35580,10677,30768,7424,26927,
"Profit Before Exceptional Items",-11534,-3641,-7643,-61891,-87250,-193709,-73303,-110703,-41162,-78703,-31106,31637,13747,49718,17824,42892,16078,35580,10677,30768,7424,26927,
"Exceptional Item 1",,,,,,,,,,,,,,,,,,-399,-216,-176,-195,-163,
"Profit Before Interest And Tax",-11534,-3641,-7643,-61891,-87250,-193709,-73303,-110703,-41162,-78703,-31106,31637,13747,49718,17824,42892,16078,35181,10461,30592,7229,26764,
"Interest Received",239,5272,2092,4062,6092,17159,7079,16298,11762,14597,4721,6465,1664,2496,1119,1956,1114,884,346,615,358,699,
"Interest Paid",9176,18173,6785,4282,2239,43857,23351,34809,16104,27050,12390,13140,5616,7889,3248,7162,3752,5684,2640,5925,2609,6186,
"Net Interest Paid/(Received)",8937,12901,4693,220,-3853,26698,16272,18511,4342,12453,7669,6675,3952,5393,2129,5206,2638,4800,2294,5310,2251,5487,
"Income Before Tax",-20471,-16542,-12336,-62111,-83397,-220407,-89575,-129214,-45504,-91156,-38775,24962,9795,44325,15695,37686,13440,30381,8167,25282,4978,21277,
"Taxation",-2762,3443,1451,2325,-9240,-12122,-23665,-28060,-11142,-17055,-9072,-8813,2804,13945,4432,12911,4412,9310,2819,7245,1360,5303,
"Profit For The Period",-17709,-19985,-13787,-64436,-74157,-208285,-65910,-101154,-34362,-74101,-29703,16149,6991,30380,11263,24775,9028,21071,5348,18037,3618,15974,
"Income Attributable To Minority Interests",-614,-777,-305,-211,-86,210,-71,-336,52,1705,-213,-531,,,,,,,,,,,
"Attributable Income Before Extraordinary Items",-17095,-19208,-13482,-64225,-74071,-208495,-65839,-100818,-34414,-75806,-29916,15618,6991,30380,11263,24775,9028,21071,5348,18037,3618,15974,
"Extraordinary Profit",-5480,-417014,-71716,-254002,,-32707,,,,,,,,,,,,,,,,,
"Extraordinary Profit: Discontinued Operations",-5480,,-71716,,,-32707,,,,,,,,,,,,,,,,,
"Income Attributable To Equity Holders",-22575,-436222,-85198,-318227,-74071,-241202,-65839,-100818,-34414,-75806,-29916,15618,6991,30380,11263,24775,9028,21071,5348,18037,3618,15974,
"Total Comprehensive Income/Loss for the period",-23189,-436999,-85503,-318438,,-240992,,-100818,-34414,-75806,-29916,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-22564,-209000,-85566,-233320,-71749,-197585,-65396,-93881,-33754,-59970,-29753,15418,6981,31227,11143,25899,8816,21421,5343,18255,3560,15874,
"Enterprise Value (EV)",42135,4442170,165338,138007,260336.8,448414,808581.98,947285.73,1015930.57,873893.7,1441581.5,957380.56,791043.2,817207,759664.2,826216,594032.7,470158.81,235215.49,131960.16,132525.72,104546.4,

Balance sheet (ZAR '000),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"9 Nov 2020","7 Sep 2020","13 Dec 2019","31 May 2019","27 Nov 2018","31 May 2018","12 Oct 2017","29 May 2017","12 Oct 2016","25 May 2016","13 Oct 2015","26 May 2015","9 Oct 2014","21 May 2014","15 Oct 2013","22 May 2013","16 Oct 2012","23 May 2012","12 Oct 2011","24 May 2011","14 Oct 2010","11 May 2010",
"Fixed Assets",29457,32408,165700,168454,177401,186920,181626,190692,185551,159767,146513,105057,35084,29776,24439,17063,16420,11853,11284,11813,10552,11649,
"Right-of-use Asset",94107,,169915,,,,,,,,,,,,,,,,,,,,
"Investments and Loans",2038,2038,1107,849,4767,4919,,8905,,,,,,,,,,,,,,,
"Goodwill",9532,9532,42079,40165,121348,121340,133184,140070,112927,127456,112090,112090,87216,78756,72235,69934,68669,64669,18654,18654,16321,16321,
"Intangible Assets",44631,45469,80338,82501,83870,86027,97024,104833,117771,117180,98112,91924,94391,79545,81131,83508,86366,87045,66632,67570,62921,64366,
"Deferred Tax Asset",4810,6061,28122,30294,97006,88848,109703,87647,72031,56648,13647,13647,1528,1301,1177,1354,755,755,1202,995,1352,1370,
"Other Assets",,99162,5964,6484,26644,25345,50685,46820,97322,92525,92840,33744,17047,11910,7616,5885,3566,4350,2330,4899,6666,5324,
"Total Fixed Assets",184575,194670,493225,328747,511036,513399,572222,578967,585602,553576,463202,356774,235266,201288,186598,177744,175776,168672,100102,103931,97812,99030,
"Stock",167586,191679,225215,233276,262535,296017,311390,322935,344379,270756,272980,234355,119272,116856,102801,94029,91027,70576,69428,62221,62955,55096,
"Debtors",23130,28312,64898,67278,47605,56059,57695,66722,78118,88996,90559,97577,106390,74712,83852,67541,71880,56606,32524,33493,23594,19585,
"Cash",12462,28595,35471,148892,50297,116421,128032,32791,89355,202644,90218,62883,50423,26041,13529,20331,7369,35308,3218,13054,535,7078,
"Tax",3936,1419,1483,1590,2445,1911,635,897,4258,3610,426,3024,2125,2949,8959,2978,6408,1137,5092,1933,4257,4191,
"Other Current Assets",25342,23485,4358,5131,7275,8645,22783,15658,10410,8824,14212,9654,11700,8848,16558,7044,9149,5066,8666,1852,3240,3726,
"Total Current Assets",232456,273490,331425,456167,370157,479053,520535,439003,526520,574830,468395,407493,289910,229406,225699,191248,185833,168693,118928,112553,94581,89676,
"Total Assets",417031,468160,824650,784914,881193,992452,1092757,1017970,1112122,1128406,931597,764267,525176,430694,412297,369667,361609,337365,219030,216484,192393,188706,
