Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"27 Jul 2020","17 Feb 2020","22 Jul 2019","18 Feb 2019","23 Jul 2018","19 Feb 2018","24 Jul 2017","15 Feb 2017","25 Jul 2016","8 Feb 2016","20 Jul 2015","9 Feb 2015","21 Jul 2014","3 Feb 2014","22 Jul 2013","4 Feb 2013","23 Jul 2012","13 Feb 2012","25 Jul 2011","7 Feb 2011","26 Jul 2010",
"Working Revenue",54771,99551,42887,74582,33491,65670,27305,61960,30655,59815,29854,55612,27855,52404,24142,42838,19410,51117,24805,46025,20783,
"Working Cost",41781,72737,32126,63286,28581,56578,24489,56096,26971,54584,25530,52968,26917,46208,21262,41948,17331,42562,20038,37991,16817,
"Working Profit",12990,25465,10761,10821,4910,6574,2816,5864,3684,5231,4324,2644,928,6196,2880,890,2079,8555,4767,8034,3966,
"Net Sundry Revenue",,,,,,,,,,,,,,,43,-6804,-1482,-182,211,-405,5,
"EBITDA (company calc)",13063,29950,12371,,,,,,,,,,,,,,,,,,,
"Tribute Income",,,,,,,,,,,,,,,-249,,-198,,-226,,-50,
"Profit Before Exceptional Items",12990,25465,10761,10821,4910,6574,2816,5864,3684,5231,4324,2644,928,6196,2674,-5914,399,8373,4752,7629,3921,
"Exceptional Income",-3746,119,-332,-614,-1795,-1675,-3381,-3509,-821,-18165,-504,-1525,-284,-4603,-13,-829,-253,-1233,198,5180,807,
"Profit Before Interest And Tax",9244,25584,10429,10207,3115,4899,-565,2355,2863,-12934,3820,1119,644,1593,2661,-6743,146,7140,4950,12809,4728,
"Interest Received",278,349,191,265,431,222,148,149,58,98,89,161,85,57,30,220,39,216,176,248,130,
"Interest Paid",241,572,531,738,364,1219,564,1329,691,1049,530,698,357,675,367,435,127,216,135,318,242,
"Net Interest Paid/(Received)",-37,223,340,473,-67,997,416,1180,633,951,441,537,272,618,337,215,88,,-41,70,112,
"Income From Associates Before Tax",66,-56,-32,-15,21,-362,-179,-115,34,-529,-270,-128,-65,-298,-122,-659,-481,-479,,-319,,
"Pre-Tax Profit",9347,25305,10057,9719,3203,3540,-1160,1060,2264,-14414,3109,454,307,677,2202,-7617,-423,6661,4991,12420,4616,
"Taxation",2650,6736,2696,2640,923,1616,150,364,741,-1979,682,82,5,2191,1050,-897,27,2974,1405,2304,1119,
"Profit For The Period",6697,18569,7361,7079,2280,1924,-1310,696,1523,-12435,2427,372,302,-1514,1152,-6720,-450,3687,3586,10116,3497,
"Income From Associates After Tax",,,,,,,,,,,,,,,,,,,-203,,-135,
"Income Attributable To Minority Interests",11,72,48,176,101,-20,-123,64,-17,-77,-17,-252,-127,-144,-70,-43,14,96,55,157,90,
"Attributable Income Before Extraordinary Items",6686,18497,7313,6903,2179,1944,-1187,632,1540,-12358,2444,624,429,-1370,1222,-6677,-464,3591,3328,9959,3272,
"Income Attributable To Equity Holders",6686,18497,7313,6903,2179,1944,-1187,632,1540,-12358,2444,624,429,-1370,1222,-6677,-464,3591,3328,9959,3272,
"Total Comprehensive Income/Loss for the period",8823,18603,7272,7729,2650,1508,-1618,231,1544,-10704,,,,,,,,,,,,
"Profit Before Capex",6686,18497,7313,6903,2179,1944,-1187,632,1540,-12358,2444,624,429,-1370,1222,-6677,-464,3591,3328,9959,3272,
"Profit After Capex",6686,18497,7313,6903,2179,1944,-1187,632,1540,-12358,2444,624,429,-1370,1222,-6677,-464,3591,3328,9959,3272,
"Headline Earnings (Cont Ops)",6898,18603,7384,7588,3363,3886,747,1867,1044,-126,2471,786,157,1451,1341,-1468,713,3566,3233,4931,2559,
"Enterprise Value (EV)",326026.376,325143.125,218881.021,141926.977,96129.3,96344.868,85800.875,77908.064,107865.814,61924.12,86075.116,105657.6,135633.118,116874.143,90363.5,130075.009,136395.711,142948.2,168764.6,186154.408,199259.6,

