Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"24 Aug 2020","11 Mar 2020","13 Aug 2019","11 Mar 2019","6 Aug 2018","1 Mar 2018","28 Jul 2017","23 Feb 2017","29 Jul 2016","1 Mar 2016","29 Jul 2015","3 Mar 2015","30 Jul 2014","11 Feb 2014","30 Jul 2013","12 Feb 2013","27 Jul 2012","10 Feb 2012","2 Aug 2011","15 Feb 2011","4 Aug 2010",
"Interest Paid",24802,51337,25173,45481,22118,43285,22101,43111,21466,35196,16088,30045,14653,27881,13656,27995,13872,26762,13060,30901,16297,
"Interest Received",48926,97838,47953,89236,43167,85929,42938,85114,42559,73603,34551,65646,31850,60232,29351,57297,25725,5191,24682,54241,27590,
"Net Interest Received",24124,46501,22780,43755,21049,42644,20837,42003,64025,38407,18463,35601,17197,32351,15695,29302,11853,-21571,11622,23340,11293,
"Other Income",16231,33619,16372,32760,16267,30751,15532,30391,15415,28791,13960,27524,13487,27055,12668,25674,11268,21490,10680,19474,9713,
"Other Income: Banking operations",,,,,,,,,,,,,,,,,,,1510,,1378,
"Other Income: Benefits due to policyholders",,,,,,,,,,,,,,,,,,,-1263,,-1166,
"Other Income: Change in insurance & investment liabilities",,,,,,,,,,,,,,,,,-875,,,,,
"Other Income: Fees and commission income",,,,,,,,,,,,,,,,,,,7519,,7059,
"Other Income: Gains and Losses from banking & trading",,,,,,,,,,,,,,,,,1917,,,,,
"Other Income: Gains/Losses from investment activities",,,,,,,,,,,,,,,,,908,,,,,
"Other Income: Insurance operations",,,,,,,,,,,,,,,,,,,2481,,2165,
"Other Income: Investment activities",,,,,,,,,,,,,,,,,,,264,,469,
"Other Income: Net fee income",,,,,,,,,,,,,,,,,7581,,,,,
"Other Income: Net insurance claims & benefits paid",,,,,,,,,,,,,,,,,-1360,,,,,
"Other Income: Net insurance premium income",,,,,,,,,,,,,,,,,2757,,,,,
"Other Income: Other Liabilities",,,,,,,,,,,,,,,,,,,-186,,-565,
"Other Income: Other operating income",,,,,,,,,,,,,,,,,340,,355,,373,
"Operating expenses",23040,48767,22999,46803,22198,43304,20498,39956,19487,37661,18129,35848,17297,33420,15662,30329,12643,25360,12218,24070,11264,
"Operating Income",17315,31353,16153,29712,15118,30091,15871,32438,59953,29537,14294,27277,13387,25986,12701,24647,10478,20559,10084,18744,9742,
"Bad Debt Provision",14661,7816,3695,6324,3117,7022,3773,8751,5197,6920,3550,6290,3568,6987,3836,8855,4107,5249,2902,6005,3704,
"Net Income Before Exceptional Items",2654,23537,12458,23388,12001,23069,12098,23687,54756,22617,10744,20987,9819,18999,8865,15792,6371,15310,7182,12739,6038,
"Exceptional Inc 1",-1185,-2006,-893,-2026,-964,-2270,-1120,-3550,-43556,-2802,-16,-429,-25,-33,-13,-132,-11,-52,-37,-108,-83,
"Exceptional Inc 1: Impairments",,,,,,,,,,,,,,,-13,-132,-11,-52,-37,-108,-83,
"Income From Associates Before Tax",-8,221,93,179,56,170,79,115,55,129,71,142,71,130,79,249,35,40,28,-9,15,
"Net Income Before Tax",1461,21752,11658,21541,11093,20969,11057,20252,11255,19944,10799,20700,9865,19096,8931,15909,6395,15298,7173,12622,5970,
"Tax",471,5772,3204,6282,3189,5882,3093,4405,3645,4540,3530,6556,3272,6222,2917,5163,2094,5102,2347,4033,1859,
"Tax: Indirect Taxation",,,,,,,,,648,-1359,623,983,558,,467,724,334,1071,506,771,353,
"Tax: Taxation",,,,,,,,,2997,5899,2907,5573,2714,,2450,4439,1760,4031,1841,3262,1506,
"Profit For The Period",990,15980,8454,15259,7904,15087,7964,15847,7610,15404,7269,14144,6593,12874,6014,10746,4301,10196,4826,8589,4111,
"Income Attributable To Minority Interests",333,1372,639,991,475,362,541,1139,591,1073,499,928,427,893,421,747,131,510,245,471,269,
"Preference Dividends",172,352,174,351,176,837,,,,,,,,,,,,,,,,
"Attributable Income Before Extraordinary Items",485,14256,7641,13917,7253,13888,7423,14708,7019,14331,6770,13216,6166,11981,5593,9999,4170,9686,4581,8118,3842,
