Income statement ('000),"Sep 2020","Jun 2020","Mar 2020","Dec 2019","Sep 2019","Jun 2019","Mar 2019","Dec 2018","Sep 2018","Jun 2018","Mar 2018","Dec 2017","Sep 2017","Jun 2017","Mar 2017","Dec 2016","Sep 2016","Jun 2016","Jun 2016","Mar 2016","Dec 2015","Dec 2015",
,"Interim (12m)","Qtrly (3m)","Interim (6m)","Qtrly (3m)","Final (12m)","Qtrly (3m)","Interim (6m)","Qtrly (3m)","Final (12m)","Qtrly (3m)","Interim (6m)","Qtrly (3m)","Final (12m)","Qtrly (3m)","Interim (6m)","Qtrly (3m)","Final (12m)","Qtrly (3m)","Qtrly (3m)","Interim (6m)","Qtrly (3m)","Qtrly (3m)",
,"10 Nov 2020","14 Aug 2020","30 Apr 2020","12 Feb 2020","12 Nov 2019","7 Aug 2019","14 May 2019","14 Feb 2019","10 Dec 2018","8 Aug 2018","7 May 2018","2 Feb 2018","15 Nov 2017","11 Aug 2017","12 May 2017","10 Feb 2017","11 Nov 2016","12 Aug 2016","11 Aug 2017","12 May 2016","16 Feb 2016","10 Feb 2017",
,"EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","GBP","EUR","GBP","GBP","EUR","GBP","EUR","GBP",
"Turnover",23191,3333,13546,7169,25252,6256,12534,6414,8819,1447,2959,1529,5965,1519,2997,1497,482,20,26,41,64,47,
"Admin & Collection Fees",,1337,2346,,,743,1782,,,2402,1442,,,,683,339,122,70,,45,355,26,
"Other Expenses",,2364,4045,,,1939,3612,,,466,1346,,,475,,,,,,334,36,,
"Net Rental / Investment Income",23191,-368,7155,7169,25252,3574,7140,6414,8819,-1421,171,1529,5965,1044,2314,1158,360,-50,26,-338,-327,21,
"Interest Receivable",3816,535,104,97,3469,462,942,653,21321,8561,265,216,3668,1714,1078,,473,278,354,,,3,
"Other Income",360,,3056,216,998,30,1715,652,550,135,8383,2038,4297,,11063,,,17673,,6,8,,
"Other Income: Income from equity derivatives",,,,,,,,,,,,,,,11032,,,,,,,,
"Other Income: Income from investments",,,,,,,,,,,,,,,31,,,,,,,,
"Total Income",27367,167,10315,7482,29719,4066,9797,7719,30690,7275,8819,3783,13930,2758,14455,-4124,833,17901,380,-332,-319,24,
"Interest Payable",3809,867,2164,958,4015,960,2065,1227,2539,1000,829,477,1151,4560,2775,768,42,64,112,24,16,12,
"Expenses",13728,,,3137,10423,,,2786,9656,,,1124,4714,,771,,,,,,,262,
"Income Before Exceptional Items",9830,-700,8151,3387,15281,3106,7732,3706,18495,6275,7990,2182,8065,-1802,10909,-4892,791,17837,268,-356,-335,-250,
"Exceptional Item 1",-214324,10243,-69976,4012,-39453,-6558,-31834,-38740,24241,72277,-69459,19233,-37139,-3094,-3953,,33759,,21121,,-23,3,
"Exceptional Item 1: Fair Value Adjustments",,,,,,,-18299,,,,-71596,,,,,,,,,,,,
"Exceptional Item 1: Foreign currency (loss)gain",,,,,,,-13535,,,,2137,,,,,,,,,,,,
"Income From Associates Before Tax",,,,,,,,,,4368,2253,,,,,,,,,,,,
