Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"3 Sep 2020","20 Feb 2020","15 Aug 2019","21 Feb 2019","16 Aug 2018","22 Feb 2018","17 Aug 2017","16 Feb 2017","18 Aug 2016","18 Feb 2016","20 Aug 2015","19 Feb 2015","21 Aug 2014","20 Feb 2014","22 Aug 2013","20 Feb 2013","15 Aug 2012","23 Feb 2012","18 Aug 2011","21 Feb 2011","19 Aug 2010",
"Turnover",17982,11031,19577,10896,19254,10912,19858,10920,18231,9021,12619,6050,10458,5766,9765,5368,8830,4689,7858,4232,6937,
"Cost of Sales",8065,4882,8749,4857,8354,4783,8562,4758,7837,3786,5060,2706,4617,2517,4241,2303,3820,2021,3403,1835,3098,
"Gross Profit",8314,5401,9345,5326,9193,5265,9503,5278,8817,4486,6230,3344,5841,3249,5524,3065,5010,2668,4455,2397,3839,
"Operating Expenses",,,,,,,,,,,,,,,,,2551,,2232,,2039,
"EBITDA (ProfileData Calc)",1462,3072,3438,3155,4311,2584,4560,2667,4486,2556,3664,,,,,,,,,,,
"Depreciation",1452,766,1608,798,387,192,389,199,345,141,221,99,184,84,160,76,138,68,129,68,121,
"Operating Income",-1274,1754,459,1812,2518,1703,2708,1769,2851,1814,2373,1412,2408,1491,2548,1557,2459,1392,2223,1214,1800,
"Other Income",9,5,8,4,8,,,,,,,,,,,,,,,,,
"Profit Before Exceptional Items",-1265,1759,467,1816,2526,1703,2708,1769,2851,1814,2373,1412,2408,1491,2548,1557,2459,1392,2223,1214,1800,
"Exceptional Item 1",,,,,,,24,10,15,5,7,3,32,30,4,1,3,,,,,
"Profit Before Interest And Tax",-1265,1759,467,1816,2526,1703,2732,1779,2866,1819,2380,1415,2440,1521,2552,1558,2462,1392,2223,1214,1800,
"Interest Received",1155,564,1153,562,1420,713,1478,718,1288,604,1063,508,917,427,814,390,728,334,637,305,560,
"Interest Paid",353,179,394,201,250,133,295,145,208,51,6,,,,,,,,,,,
"Net Interest Paid/(Received)",-802,-385,-759,-361,-1170,-580,-1183,-573,-1080,-553,-1057,-508,-917,-427,-814,-390,-728,-334,-637,-305,-560,
"Income Before Tax",-463,2144,1226,2177,3696,2283,3915,2352,3946,2372,3437,1923,3357,1948,3366,1948,3190,1726,2860,1519,2360,
