Income statement (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Sep 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","25 Sep 2018","9 Mar 2018","26 Sep 2017","15 Mar 2017","27 Sep 2016","10 Mar 2016","29 Sep 2015","30 Mar 2015","30 Sep 2014","24 Mar 2014","30 Sep 2013","12 Mar 2013","25 Sep 2012","12 Mar 2012","7 Sep 2011","14 Mar 2011","30 Sep 2010",
"Turnover",1438825,867866,1600522,800227,1812350,899396,1832805,952519,1771049,873734,1543149,763036,1323976,671934,1131994,590703,1112843,564799,959143,491096,909361,
"Cost of Sales",1180758,640895,1140167,608699,1259719,595982,1335303,703405,1270483,644458,1138734,570654,946031,468453,721696,379629,691324,361786,538180,289578,559244,
"Gross Profit",258067,226971,460355,191528,552631,303414,497502,249114,500566,229276,404415,192382,377945,203481,410298,211074,421519,203013,420963,201518,350117,
"Operating Expenses",363511,215722,412148,253972,384693,224251,354735,188534,335228,176813,290012,140634,278349,,287720,,283863,,264868,,300815,
"Operating Income",-82108,23903,-106314,-43553,196045,84881,151369,66140,182933,68783,144021,61640,116811,37964,161365,66701,166068,67339,161897,67573,35185,
"Profit Before Exceptional Items",-82108,23903,-106314,-43553,196045,84881,151369,66140,182933,68783,144021,61640,116811,37964,161365,66701,166068,67339,161897,67573,35185,
"Exceptional Item 1",-159301,-75226,207901,-11831,71327,74046,436494,14493,195337,5726,48666,62537,900,5241,25230,18879,130843,26774,1562,-3575,199936,
"Profit Before Interest And Tax",-241409,-51323,101587,-55384,267372,158927,587863,80633,378270,74509,192687,124177,117711,43205,186595,85580,296911,94113,163459,63998,235121,
"Interest Received",3017,1908,5269,2851,4899,2230,11175,6346,11762,4836,3585,2040,5820,2646,6239,2428,6484,4211,2217,1136,2810,
"Interest Paid",61049,33135,77537,39106,84325,43477,88595,42689,56632,29186,58385,29569,56440,28212,54672,26878,87308,44975,112362,59816,177361,
"Net Interest Paid/(Received)",58032,31227,72268,36255,79426,41247,77420,36343,44870,24350,54800,27529,50620,25566,48433,24450,80824,40764,110145,58680,174551,
