Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"24 Aug 2020","11 Mar 2020","13 Aug 2019","11 Mar 2019","6 Aug 2018","1 Mar 2018","28 Jul 2017","23 Feb 2017","29 Jul 2016","1 Mar 2016","29 Jul 2015","3 Mar 2015","30 Jul 2014","11 Feb 2014","30 Jul 2013","12 Feb 2013","27 Jul 2012","10 Feb 2012","2 Aug 2011","15 Feb 2011","4 Aug 2010",
"Interest Paid",22929,49880,26371,44203,21405,42025,21345,41085,21223,33455,15371,28882,14198,26530,13104,26639,13943,27070,13145,31020,16216,
"Interest Received",38974,81652,41662,74155,36018,71438,35820,69894,35626,60979,28701,54810,26540,50095,24600,48515,24817,49180,23631,52264,26505,
"Net Interest Received",16045,31772,15291,29952,14613,29413,14475,28809,14403,27524,13330,25928,12342,23565,11496,21876,10874,22110,10486,21244,10289,
"Other Income",9657,20985,10774,21891,10832,20681,10331,19992,10064,18552,9061,18400,9088,18557,8820,18079,8870,16460,8370,14763,7392,
"Other Income: Gains and Losses from banking & trading",,,,,,,,,,,,,,,,,,,1566,,1116,
"Other Income: Gains/Losses from banking & trading activities",,,,,,,,,,,,,,,1569,3651,1856,2504,,1851,,
"Other Income: Gains/Losses from investment activities",,,,,,,,,,,,,,,1,20,19,,,,,
"Other Income: Net fee income",,,,,,,,,,,,,,,6991,13863,6732,13393,6520,12416,6116,
"Other Income: Other operating income",,,,,,,,,,,,,,,259,545,263,563,284,496,160,
"Operating expenses",16239,36572,17110,35920,17149,33396,15596,29100,14178,27389,13190,26495,12587,24354,11410,22048,10690,21485,10346,20440,9555,
"Operating Income",9463,16185,8955,15923,8296,16698,9210,19701,10289,18687,9201,17833,8843,17768,8906,17907,9054,17085,8510,15567,8126,
"Bad Debt Provision",11162,6032,2860,5078,2518,5113,2779,6408,3967,5113,2615,5110,2942,5881,3307,8022,3864,4876,2790,5578,3532,
"Net Income Before Exceptional Items",-1699,10153,6095,10845,5778,11585,6431,13293,6322,13574,6586,12723,5901,11887,5599,9885,5190,12209,5720,9989,4594,
"Exceptional Inc 1",,,,,,,,,,,,,,,,,,-923,-449,-716,-370,
"Income From Associates Before Tax",-8,221,93,179,56,170,79,118,58,136,75,147,73,132,81,240,31,47,33,-8,15,
"Net Income Before Tax",-1707,10374,6188,11024,5834,11755,6510,13411,6380,13710,6661,12870,5974,12019,5680,10125,5221,11333,5304,9265,4239,
"Tax",-537,2488,1599,3002,1596,3278,1783,3477,1746,3663,1825,3570,1734,3284,1507,2643,1388,3140,1440,2507,1111,
"Profit For The Period",-1170,7886,4589,8022,4238,8477,4727,9934,4634,10047,4836,9300,4240,8735,4173,7482,3833,8193,3864,6758,3128,
"Income Attributable To Minority Interests",334,436,169,190,96,48,181,15,182,321,159,305,147,296,148,279,142,292,145,326,165,
"Preference Dividends",172,352,174,351,176,362,,351,,,,,,,,,,,,,,
"Attributable Income Before Extraordinary Items",-1676,7098,4246,7481,3966,8067,4546,9568,4452,9726,4677,8995,4093,8439,4025,7203,3691,7901,3719,6432,2963,
"Income Attributable To Equity Holders",-1676,7098,4246,7481,3966,8067,4546,9568,4452,9726,4677,8995,4093,8439,4025,7203,3691,7901,3719,6432,2963,
"Total Comprehensive Income/Loss for the period",2158,8276,5534,7775,4036,9000,4923,10850,5678,7627,4201,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-1611,7320,4276,7853,4159,8548,4805,9778,4641,9657,4655,8787,4040,8266,3970,7356,3680,7957,3733,6412,3000,

Balance sheet (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
