Income statement (ZAR million),"Jan 2020","Jul 2019","Jan 2019","Jul 2018","Jan 2018","Jul 2017","Jan 2017","Jul 2016","Jan 2016","Jul 2015","Jan 2015","Jul 2014","Jan 2014","Jul 2013","Jan 2013","Jul 2012","Jan 2012","Jul 2011","Jan 2011","Jul 2010","Jan 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"4 May 2020","29 Nov 2019","29 Mar 2019","5 Oct 2018","28 Mar 2018","6 Oct 2017","21 Apr 2017","7 Oct 2016","15 Apr 2016","2 Oct 2015","10 Apr 2015","3 Oct 2014","11 Apr 2014","1 Oct 2013","11 Apr 2013","26 Sep 2012","19 Apr 2012","30 Sep 2011","8 Apr 2011","4 Oct 2010","8 Apr 2010",
"Turnover",692.993,1416.11,764.939,1526.979,797.749,1520.515,813.639,1500.797,786.472,1266.205,659.674,1192.109,586.628,1014.826,491.505,936.534,451.72,883.173,443.448,849.543,447.35,
"Operating Expenses",805.931,1827.579,765.128,1475.22,752.177,1432.711,717.571,1392.756,687.454,1149.139,575.824,1078.087,534.175,880.952,419.264,802.841,388.128,742.286,361.637,643.783,361.163,
"Operating Income",-19.759,-169.29,13.294,87.708,56.481,120.236,60.593,104.569,62.03,129.126,70.016,101.206,55.01,123.395,62.324,117.965,59.94,128.424,69.468,123.69,72.387,
"Profit Before Exceptional Items",-19.759,-169.29,13.294,87.708,56.481,120.236,60.593,104.569,62.03,129.126,70.016,101.206,55.01,123.395,62.324,117.965,59.94,128.424,69.468,123.69,72.387,
"Amortisation",33.921,70.532,34.786,70.393,36.214,71.207,35.444,61.471,28.86,49.825,24.365,39.373,24.586,39.886,20.306,38.016,18.261,33.062,17.164,32.743,16.316,
"Exceptional Item 1",-22.484,2.964,3.229,0.546,0.274,0.946,-0.341,5.578,2.001,-12.753,-4.607,-2.815,,,,,,,,,,
"Profit Before Interest And Tax",-76.164,-236.858,-18.263,17.861,20.541,49.975,24.808,48.676,35.171,66.548,41.044,59.018,30.424,83.509,42.018,79.949,41.679,95.362,52.304,90.947,56.071,
"Interest Received",,,,,,,,,,,,2.815,0.291,1.795,1.09,2.597,1.346,3.005,1.878,2.916,1.978,
"Interest Paid",17.293,35.488,18.286,34.577,17.236,20.323,8.53,9.368,3.412,5.828,1.919,1.183,0.214,0.779,0.31,1.409,0.9,0.513,0.357,0.781,0.38,
"Net Interest Paid/(Received)",17.293,35.488,18.286,34.577,17.236,20.323,8.53,9.368,3.412,5.828,1.919,-1.632,-0.077,-1.016,-0.78,-1.188,-0.446,-2.492,-1.521,-2.135,-1.598,
"Income From Associates Before Tax",91.428,163.31,88.624,169.169,82.063,122.591,56.189,94.694,43.413,38.515,19.866,69.118,31.926,26.705,11.552,15.544,11.627,0.336,0.411,5.471,5.003,
"Income Before Tax",-2.029,-109.036,52.075,152.453,85.368,152.243,72.467,134.002,75.172,99.235,58.991,129.768,62.427,111.23,54.35,96.681,53.752,98.19,54.236,98.553,62.672,
"Taxation",-2.109,-13.22,-16.999,0.707,0.509,9.641,4.472,12.912,10.199,19.713,9.261,19.373,10.692,25.257,15.064,27.801,18.164,31.429,19.347,30.485,21.537,
"Profit For The Period",0.08,-95.816,69.074,151.746,84.859,142.602,67.995,121.09,64.973,79.522,49.73,110.395,51.735,85.973,39.286,68.88,35.588,66.761,34.889,68.068,41.135,
"Income Attributable To Minority Interests",,-3.523,-0.952,-3.366,0.274,-3.918,,-0.854,,0.006,0.007,-0.014,0.008,0.102,0.145,0.206,,4.402,2.894,4.73,2.511,
"Attributable Income Before Extraordinary Items",0.08,-92.293,70.026,155.112,84.585,146.52,67.995,121.944,64.973,79.516,49.723,110.409,51.727,85.871,39.141,68.674,35.588,62.359,31.995,63.338,38.624,
"Income Attributable To Equity Holders",0.08,-92.293,70.026,155.112,84.585,146.52,67.995,121.944,64.973,79.516,49.723,110.409,51.727,85.871,39.141,68.674,35.588,62.359,31.995,63.338,38.624,
"Total Comprehensive Income/Loss for the period",-10.403,-95.973,68.908,153.764,85.353,142.451,68.388,120.511,65.078,80.302,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-0.886,-98.169,68.001,155.568,83.05,146.084,67.554,122.604,64.993,87.834,49.519,99.853,51.227,86.52,39.498,68.779,33.768,62.877,32.475,59.685,35.6,
"Enterprise Value (EV)",416.542,439.481,1381.747,1594.178,1842.909,2048.927,1647.877,1553.396,1718.978,1438.996,1354.431,1415.747,1341.211,921.981,705.772,568.349,746.833,775.973,766.43,665.914,758.33,

Balance sheet (ZAR million),"Jan 2020","Jul 2019","Jan 2019","Jul 2018","Jan 2018","Jul 2017","Jan 2017","Jul 2016","Jan 2016","Jul 2015","Jan 2015","Jul 2014","Jan 2014","Jul 2013","Jan 2013","Jul 2012","Jan 2012","Jul 2011","Jan 2011","Jul 2010","Jan 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"4 May 2020","29 Nov 2019","29 Mar 2019","5 Oct 2018","28 Mar 2018","6 Oct 2017","21 Apr 2017","7 Oct 2016","15 Apr 2016","2 Oct 2015","10 Apr 2015","3 Oct 2014","11 Apr 2014","1 Oct 2013","11 Apr 2013","26 Sep 2012","19 Apr 2012","30 Sep 2011","8 Apr 2011","4 Oct 2010","8 Apr 2010",
"Fixed Assets",408.94,439.836,467.169,464.707,458.151,468.388,457.298,458.914,452.723,444.682,426.342,426.712,407.994,404.467,364.005,348.935,343.491,338.999,325.58,325.34,332.957,
"Investments in Associates",699.275,710.367,714.7,690.421,671.381,638.074,68.62,75.46,56.396,51.732,27.111,34.954,26.989,15.765,13.103,10.032,11.772,3.811,3.783,4.266,4.781,
