Income statement (AUD '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"1 Oct 2020","13 Mar 2020","30 Sep 2019","15 Mar 2019","17 Sep 2018","16 Mar 2018","30 Aug 2017","14 Mar 2017","31 Aug 2016","19 Feb 2016","20 Aug 2015","4 Feb 2015","12 Aug 2014","3 Feb 2014","13 Aug 2013","5 Feb 2013","1 Aug 2012","3 Feb 2012","24 Aug 2011","3 Feb 2011","19 Aug 2010",
"Turnover",96,180,140,103,218,179,182,315,210,164,677,467,2294,1406,1860,758,2099,1068,1235,365,982,
"Operating Expenses",,,,,,,,,,,,3514,,2009,,1504,1458,1830,1622,3893,4262,
"EBITDA (ProfileData Calc)",-18638,,-5191,,-8336,,-1585,,-7300,,,,,,,,,,,,,
"Depreciation",113,72,258,1539,380,-1272,387,183,334,172,,161,,118,,,,,,,,
"Operating Income",-18751,-3285,-5449,-6713,-8716,-1188,-1972,-1229,-7634,-8115,-4944,-3208,-1035,-721,-2791,-746,-869,685,-4404,-3528,-3280,
"Profit Before Exceptional Items",-18751,-3285,-5449,-6713,-8716,-1188,-1972,-1229,-7634,-8115,-4944,-3208,-1035,-721,-2791,-746,-869,685,-4404,-3528,-3280,
"Profit Before Interest And Tax",-18751,-3285,-5449,-6713,-8716,-1188,-1972,-1229,-7634,-8115,-4944,-3208,-1035,-721,-2791,-746,-869,685,-4404,-3528,-3280,
"Interest Paid",2836,,594,,1626,,3,,22,,,,,,,,,,,,,
"Net Interest Paid/(Received)",2836,,594,,1626,,3,,22,,,,,,,,,,,,,
"Income Before Tax",-21587,-3285,-6043,-6713,-10342,-1188,-1975,-1229,-7656,-8115,-4944,-3208,-1035,-721,-2791,-746,-869,685,-4404,-3528,-3280,
"Taxation",,,,,,,-1,-1,1,,5,1,7,4,22,14,5,5,14,14,,
"Profit For The Period",-21587,-3285,-6043,-6713,-10342,-1188,-1974,-1228,-7657,-8115,-4949,-3209,-1042,-725,-2813,-760,-874,680,-4418,-3542,-3280,
"Attributable Income Before Extraordinary Items",-21587,-3285,-6043,-6713,-10342,-1188,-1974,-1228,-7657,-8115,-4949,-3209,-1042,-725,-2813,-760,-874,680,-4418,-3542,-3280,
"Extraordinary Profit",,,,,,,,,,,,,,,,-1150,1447,-1903,-654,85,,
"Extraordinary Profit: Discontinued Operations",,,,,,,,,,,,,,,,,1447,,-654,,,
"Income Attributable To Equity Holders",-21587,-3285,-6043,-6713,-10342,-1188,-1974,-1228,-7657,-8115,-4949,-3209,-1042,-725,-2813,-1910,573,-1223,-5072,-3457,-3280,
"Total Comprehensive Income/Loss for the period",-19390,-1390,-4457,-5549,-12196,4034,11674,14276,-27207,-25321,3448,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-21587,-3285,-6043,-6713,-10342,-1188,-1974,-1228,-7657,,-4949,,-10765,-725,-2813,-760,-874,680,-4418,-3003,-3280,
"Enterprise Value (EV)",542017,705993,726884,514264,988391,1146680,578837,1173343,29606,25231,8047,776239,-30553,-47046,1538,-3945,-8614,-16901,-20963,-32395,-2150,

