Income statement ('000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Jun 2016","Mar 2016","Sep 2015","Jun 2015","Mar 2015","Dec 2014","Sep 2014","Jun 2014","Mar 2014","Dec 2013","Sep 2013","Jun 2013",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Qtrly (3m)","Final (12m)","Interim (6m)","Qtrly (3m)","Final (12m)","Qtrly (3m)","Interim (6m)","Qtrly (3m)","Final (12m)","Qtrly (3m)","Interim (6m)","Qtrly (3m)",
,"4 Dec 2020","12 Jun 2020","22 Nov 2019","6 Jun 2019","22 Nov 2018","7 Jun 2018","23 Nov 2017","8 Jun 2017","24 Nov 2016","15 Sep 2016","9 Jun 2016","26 Nov 2015","10 Sep 2015","11 Jun 2015","5 Mar 2015","11 Dec 2014","8 Sep 2014","13 Jun 2014","14 Feb 2014","31 Oct 2013","8 Aug 2013",
,"GBP","GBP","GBP","GBP","GBP","GBP","GBP","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","GBP","GBP","GBP","GBP",
"Other Income",,,,,,,,3701,,,2927,,,,823,,,,9,,,
"Turnover",15049,44098,15806,44502,16012,42349,15955,30316,18942,,31596,19625,,19341,8916,1705,856,45,,,,
"Admin & Collection Fees",4752,,4557,,5301,,2628,5975,3169,,8682,4650,,,2699,360,188,91,,30,,
"Other Expenses",,11049,,10597,,9488,,,,,,,,,,,,8,,,,
"Net Rental / Investment Income",10297,33049,11249,33905,10711,32861,13327,28042,15773,9656,25841,14975,9768,19341,7040,1345,668,-54,9,-30,,
"Dividend Income",,,,,,,,,,,,,,,,,,,,,3,
"Interest Receivable",212,432,223,355,164,356,,,,,,,,,,,,12,,,8,
"Other Income",706,2673,440,7453,5357,,3204,3795,2222,,25842,1786,,29473,,,,28,,,,
"Total Income",11215,36154,11912,41713,16232,33217,16531,31837,17995,9656,51683,16761,9768,48814,7040,1345,668,-14,9,-30,11,
"Interest Payable",3039,9719,3471,8251,3870,9843,4823,7137,4878,2433,8576,5577,2757,5484,-2430,279,142,10,,,,
"Expenses",,10053,,11258,,,,,,,,,,6166,,,,,12,,10,
"Income Before Exceptional Items",8176,16382,8441,22204,12362,23374,11708,24700,13117,7223,43107,11184,7011,37164,9470,1066,526,-24,-3,-30,1,
"Exceptional Item 1",17260,-248,4984,6485,4916,24130,-441,,-16830,-2125,,17277,-996,,8759,1320,12,,,16,,
"Income From Associates Before Tax",,,,101,100,292,,-7627,,2415,8895,,1633,1233,643,,,,,,,
"Income Before Tax",25436,16134,13425,28790,17378,47796,11267,17073,-3713,7513,52002,28461,7648,38397,18872,2386,538,-24,-3,-14,1,
"Tax",1669,-1222,435,2443,2540,4849,2085,2680,1763,782,2933,1030,502,705,-141,156,81,7,,,,
"Profit For The Period",23767,17356,12990,26347,14838,42947,9182,14393,-5476,6731,49069,27431,7146,37692,19013,2230,457,-31,-3,-14,1,
"Income Attributable To Minority Interests",-6,-406,-216,196,88,878,337,266,59,37,317,177,47,93,36,,,,,,,
"Net Income Before Extraords",23773,17762,13206,26151,14750,42069,8845,14127,-5535,6694,48752,27254,7099,37599,18977,2230,457,-31,-3,-14,1,
"Extraordinary Items",199,-2197,-49,-2323,-1541,-2712,-193,3350,,,514,,,,,,,,,,,
"Extraordinary Items: Discontinued operations",,-2197,-49,-2323,-1541,-2712,-193,3350,,,514,,,,,,,,,,,
"Income Attributable To Equity Holders",23972,15565,13157,23828,13209,39357,8652,17477,-5535,6694,49266,27254,7099,37599,18977,2230,457,-31,-3,-14,1,
