Income statement (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"23 Sep 2020","20 Mar 2020","20 Sep 2019","18 Mar 2019","28 Sep 2018","15 Mar 2018","14 Sep 2017","16 Mar 2017","13 Sep 2016","16 Mar 2016","1 Sep 2015","27 Feb 2015","28 Aug 2014","25 Feb 2014","2 Sep 2013","27 Feb 2013","28 Aug 2012","27 Feb 2012","8 Sep 2011","7 Mar 2011","23 Sep 2010",
"Turnover",1312326,844371,1409418,707328,1101707,554170,962998,506757,772344,363156,502012,237248,134976,48121,15593,240937,430651,216301,326442,160184,,
"Cost of Sales",709005,439244,739077,372354,569856,288417,508724,266554,385229,172143,257896,123364,85107,27246,3288,136642,231248,114518,,91394,,
"Gross Profit",603321,405127,670341,334974,531851,265753,454274,240203,387115,191013,244116,113884,49869,20875,12305,104295,199403,101783,,68790,,
"Operating Expenses",561601,323728,626129,315379,510210,238944,515342,262246,462788,215199,386460,206098,165385,63404,49590,68210,107599,57947,142099,40169,26958,
"EBITDA (ProfileData Calc)",58095,117101,176678,97124,128262,87354,,,,,,,,,,,,,,,,
"Depreciation",95016,49900,55044,36441,54285,33961,,,,,,,,,,,,,,,,
"Operating Income",41720,81399,44212,19595,21641,26809,-61068,-22043,-75673,-24186,-142344,-92214,-115516,-42529,-37285,36085,91804,43836,17560,28621,-20629,
"Profit Before Exceptional Items",41720,81399,44212,19595,21641,26809,-61068,-22043,-75673,-24186,-142344,-92214,-115516,-42529,-37285,36085,91804,43836,17560,28621,-20629,
"Amortisation",6814,2878,3790,2521,4406,2229,4906,,2975,,2039,,981,,,,,,,,,
"Exceptional Item 1",-156359,-88713,-59577,-36872,-64932,-33961,-5675,28715,261270,-4596,-23233,51739,48701,70945,-9651,-17499,57562,77821,-113335,-46085,38628,
"Profit Before Interest And Tax",-121453,-10192,-19155,-19798,-47697,-9381,-71649,6672,182622,-28782,-167616,-40475,-67796,28416,-46936,18586,149366,121657,-95775,-17464,17999,
"Interest Received",5343,3312,6535,2810,8105,2554,31583,24227,23660,11241,21236,3705,8621,6552,4502,3070,6797,3084,1745,,,
