Income statement (ZAR '000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"1 Dec 2020","11 Sep 2020","29 Nov 2019","28 Jun 2019","30 Nov 2018","29 Jun 2018","1 Dec 2017","30 Jun 2017","9 Dec 2016","30 Jun 2016","30 Nov 2015","30 Jun 2015","1 Dec 2014","30 Jun 2014","28 Nov 2013","28 Jun 2013","30 Nov 2012","28 Jun 2012","29 Nov 2011","30 Jun 2011","9 Dec 2010","30 Jun 2010",
"Turnover",26527,53310,26423,50752,22454,47361,22395,44651,21364,51062,26955,55932,25382,48757,22743,40156,21586,52477,21168,494109,194522,384587,
"Cost of Sales",10036,25714,10979,25468,11154,26470,11756,21628,9067,20621,10567,21722,9194,20685,10374,22228,10211,24247,10541,401407,154638,301497,
"Gross Profit",16491,27596,15444,25284,11300,20891,10639,23023,12297,30441,16388,34210,16188,28072,10146,17928,11363,28230,10132,92702,39884,83090,
"Operating Expenses",15309,33832,16816,18244,33984,65386,32952,60976,30460,59772,29356,46327,26155,37541,19245,51458,25530,32637,17986,,,,
"EBITDA (ProfileData Calc)",8048,5540,4824,,,,,,,,,,,,,,,,,,,,
"Depreciation",1039,2057,1036,825,,,,,,,,,,,,,,,,,,,
"Operating Income",6603,42,1277,2351,287,269,1850,2228,486,5430,2801,3699,1503,263,-935,-15166,-6176,-4934,-504,17842,3772,11899,
"Profit Before Exceptional Items",6603,42,1277,2351,287,269,1850,2228,486,5430,2801,3699,1503,263,-935,-15166,-6176,-4934,-504,17842,3772,11899,
"Profit Before Interest And Tax",6603,42,1277,2351,287,269,1850,2228,486,5430,2801,3699,1503,263,-935,-15166,-6176,-4934,-504,17842,3772,11899,
"Interest Received",406,3441,2511,4192,2167,4601,2239,4841,2613,3869,2241,3037,2057,3405,2634,2005,1209,1886,1012,6722,3899,5071,
"Interest Paid",76,260,151,,,,,,,,,,,1,,524,91,984,115,5090,2241,5229,
"Net Interest Paid/(Received)",-330,-3181,-2360,-4192,-2167,-4601,-2239,-4841,-2613,-3869,-2241,-3037,-2057,-3404,-2634,-1481,-1118,-902,-897,-1632,-1658,158,
"Income Before Tax",6933,3223,3637,6543,2454,4870,4089,7069,3099,9299,5042,6736,3560,3667,1699,-13685,-5058,-4032,393,19474,5430,11741,
"Taxation",1531,-417,574,985,305,-542,561,178,911,1312,169,-88,861,653,428,33,-1014,-2286,-133,3991,2024,1661,
"Profit For The Period",5402,3640,3063,5558,2149,5412,3528,6891,2188,7987,4873,6824,2699,3014,1271,-13718,-4044,-1746,526,15483,3406,10080,
"Attributable Income Before Extraordinary Items",5402,3640,3063,5558,2149,5412,3528,6891,2188,7987,4873,6824,2699,3014,1271,-13718,-4044,-1746,526,15483,3406,10080,
"Extraordinary Profit",,,,,,,,,,,,,,,,-1411,2032,24774,9754,,,,
"Extraordinary Profit: Discontinued Operations",,,,,,,,,,,,,,,,-1411,2032,24774,9754,,,,
"Income Attributable To Equity Holders",5402,3640,3063,5558,2149,5412,3528,6891,2188,7987,4873,6824,2699,3014,1271,-15129,-2012,23028,10280,15483,3406,10080,
"Total Comprehensive Income/Loss for the period",5402,2095,3063,5558,2149,5412,3528,6891,2188,7800,4873,6824,,,,,,,,,,,
"Headline Earnings (Cont Ops)",5401,3664,3063,5508,2149,5416,3532,6922,2181,7974,4848,6824,2699,3002,1271,-13720,-4044,-1716,546,15564,3419,10130,
"Enterprise Value (EV)",-2011,-6115,-19778,-26384,-25466,-59896,49703,-23143,34460,-78350,59643,-5763,58980,-85425,82837,9816,153294,-88194,95566,-167722,54212,-141142,

Balance sheet (ZAR '000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"1 Dec 2020","11 Sep 2020","29 Nov 2019","28 Jun 2019","30 Nov 2018","29 Jun 2018","1 Dec 2017","30 Jun 2017","9 Dec 2016","30 Jun 2016","30 Nov 2015","30 Jun 2015","1 Dec 2014","30 Jun 2014","28 Nov 2013","28 Jun 2013","30 Nov 2012","28 Jun 2012","29 Nov 2011","30 Jun 2011","9 Dec 2010","30 Jun 2010",
"Fixed Assets",15501,15580,17846,18026,18096,18051,17411,17629,17458,17230,17275,17294,17051,16997,17415,17681,17665,138474,99216,89378,73589,73109,
"Right-of-use Asset",1295,1514,2298,,,,,,,,,,,,,,,,,,,,
"Investments and Loans",31475,32168,24309,28640,26271,11340,40013,25730,28592,44609,44505,44832,42135,38606,28415,37002,23876,29629,44473,308320,293865,289290,
"Goodwill",,,,,,,,,,,,,,,,,,,,1647,,1647,
"Intangible Assets",477,702,952,1201,647,118,153,101,228,355,480,588,573,573,,,,380,1858,544,2238,435,
"Deferred Tax Asset",882,2421,2795,3253,3212,3020,2307,1424,2616,1145,2457,2426,3971,2460,2741,3124,4693,7924,13190,13391,13992,14535,
"Long-Term Receivables",3352,5485,4021,4485,3708,5387,,,,,,,,,7232,,119567,300614,248251,,,,
"Total Fixed Assets",52982,57870,52221,55605,51934,37916,59884,44884,48894,63339,64717,65140,63730,58636,55803,57807,165801,477021,406988,413280,383684,379016,
"Stock",11673,10796,11826,10119,11993,10993,,11284,,11185,,8746,,8408,,10674,,79548,,64088,,45887,
"Debtors",311639,432555,382140,401190,362271,358645,,335484,,254464,,197916,,155577,,145070,,235527,,178164,,128199,
"Cash",38887,56014,51844,64640,64565,89717,,57603,,118112,,58116,,131814,,86275,,303324,,280522,,255434,
"Tax",,72,70,70,,,,,,,,,,,,,,84,,4,,84,
"Other Current Assets",197364,192173,195144,131241,126547,143035,,145532,,69456,,171162,,79274,313927,34183,154551,,560229,,,,
"Total Current Assets",559563,691610,641024,607260,565376,602390,570009,549903,500923,453217,466366,435940,442063,375073,313927,276202,154551,618483,560229,522778,462445,429604,
"Total Assets",612545,749480,693245,662865,617310,640306,629893,594787,549817,516556,531083,501080,505793,433709,369730,334009,320352,1095504,967217,936058,846129,808620,
"Ordinary Share Capital & Premium",25969,25969,25969,25969,48668,48668,48668,48668,48668,48668,48668,48668,48668,48668,48668,48668,26722,26722,26722,26722,26589,26589,
"Distributable Reserves",73836,68434,62571,61489,43518,43403,44192,42652,37949,37749,34462,31577,27452,24753,22747,21476,32028,78731,43869,37198,17572,20856,
"Non-Distributable Reserves",1152,1152,7983,7983,7983,7983,7983,7983,7983,7983,8170,8170,8170,8170,5905,5905,7675,63114,53516,47514,55063,51713,
"Ordinary Shareholders' Interest",100957,95555,96523,95441,100169,100054,100843,99303,94600,94400,91300,88415,84290,81591,77320,76049,66425,168567,124107,111434,99224,99158,
"Total Shareholders' Interest",100957,95555,96523,95441,100169,100054,100843,99303,94600,94400,91300,88415,84290,81591,77320,76049,66425,168567,124107,111434,99224,99158,
"Interest Bearing Loans",,,,,,,,,,,,,,,,,7500,4819,4776,11748,11799,11936,
"Deferred Tax Liability",3107,3115,6407,6291,5343,5073,2371,2398,2475,2602,2584,2384,3829,2506,5483,5045,1812,11570,15583,14131,14549,11309,
"Other Long-Term Liabilities",624,71,882,,,,,,,,,,,,,,,,,,,,
"Total Long-Term Liabilities",3731,3186,7289,6291,5343,5073,2371,2398,2475,2602,2584,2384,3829,2506,5483,5045,9312,16389,20359,25879,26348,23245,
"Creditors and Provisions",7692,8306,5879,7725,7059,10974,,10837,9277,7610,9819,12212,9252,10692,,8217,,61904,,58189,,49018,
"Tax",,,,,326,12,,69,,,,,,,,,,456,,316,,457,
"Bank Overdrafts/Short-Term Loans",,,,,,,,,,,,,,,,,,60136,,50024,,62594,
"Other Current Liabilities",500165,642433,583554,553408,504413,524193,,482180,443465,411944,427380,398069,408422,338920,286927,244698,244615,788052,822751,690216,,574148,
