Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Interim (6m)",
,"9 Sep 2020","5 Mar 2020","4 Sep 2019","8 Mar 2019","5 Sep 2018","7 Mar 2018","6 Sep 2017","2 Mar 2017","7 Sep 2016","3 Mar 2016","9 Sep 2015","4 Mar 2015","10 Sep 2014","5 Mar 2014","11 Sep 2013","6 Mar 2013","12 Sep 2012","6 Mar 2012","14 Sep 2011","9 Mar 2011","1 Sep 2010",
"Total Premiums",33281,15949,36798,20411,29893,14688,28181,14072,28971,14144,27396,13943,23138,10511,23304,12585,18694,9625,15029,5265,4964,
"Net Earned Premiums",33281,15949,36798,20411,29893,14688,28191,14072,28971,14144,27396,13943,23138,10511,23304,12585,18694,9625,15029,5265,4964,
"Income From Investments",22442,10992,22088,10656,20084,9750,18958,9364,17522,8350,15559,7980,14043,6343,14375,6899,13100,6925,11711,4846,1672,
"Other Income",-4293,8326,9902,-12361,25322,22541,7594,-2779,19503,10207,23603,9621,50473,31166,36753,24044,19237,7332,18078,14624,154,
"Total Income",51430,35267,68788,18706,75299,46979,54743,20657,65996,32701,66558,31544,87654,48020,73414,43528,51031,23882,44818,24735,6790,
"Commission Paid",6634,3411,6079,3155,,,,,,,,,,,,,,,,,,
"Marketing & Administration Costs",13210,6795,13598,6783,41119,30966,24635,5387,34126,16468,35752,16893,59095,33259,47977,29650,11443,5779,9358,3244,1862,
"Interest Paid",1085,530,1021,508,1048,539,1023,523,937,468,792,374,482,225,1685,631,899,584,1147,278,66,
"Policy Payouts",27000,13040,26953,13134,27232,12268,24441,12241,26609,13046,24610,11905,22321,11308,20327,10647,18976,9345,15898,14049,4444,
"Other Outgoing",-1469,7653,14046,-8418,,,,,,,,,,,,,16065,6927,15877,5085,192,
"Total Outgoing",46460,31429,61697,15162,69399,43773,50099,18151,61672,29982,61154,29172,81898,44792,68971,40928,47383,22635,42280,22656,6564,
"Excess Income Over Outgoing",4970,3838,7091,3544,5900,3206,4644,2506,4324,2719,5404,2372,5756,3228,4443,2600,3648,1247,2538,1726,226,
"Income Before Exceptional Items",4970,3838,7091,3544,5900,3206,4644,2506,4324,2719,5404,2372,5756,3228,4443,2600,3648,1247,2538,1726,226,
"Amortisation",2125,570,1343,687,1226,,,,,,,,,,,,,,,,,
"Income From Associates Before Tax",-282,-142,-269,-135,-213,-92,-126,-39,18,5,4,5,2,6,12,9,-7,22,44,26,11,
"Income Before Tax",2563,3126,5479,2722,4461,3114,4518,2467,4342,2724,5408,2377,5758,3234,4455,2609,3641,1269,2582,1752,237,
"Tax",2277,1553,3069,1398,3039,1852,2937,1445,2164,1167,2431,971,2458,1416,1804,1113,1304,454,919,651,16,
"Profit For The Period",286,1573,2410,1324,1422,1262,1581,1022,2178,1557,2977,1406,3300,1818,2651,1496,2337,815,1663,1101,221,
"Income Attributable To Minority Interests",108,55,155,83,53,15,45,7,36,20,120,53,103,22,32,13,5,-5,18,4,3,
"Preference Dividends",,,,,,,,,,,,,,,32,15,31,15,33,18,,
"Income Before Extraordinary Items",178,1518,2255,1241,1369,1247,1536,1015,2142,1537,2857,1353,3197,1796,2587,1468,2301,805,1645,1079,218,
"Income Attributable To Equity Holders",178,1518,2255,1241,1369,1247,1536,1015,2142,1537,2857,1353,3197,1796,2587,1468,2301,805,1645,1079,218,
"Total Comprehensive Income/Loss for the period",951,1652,2353,1234,1560,1225,1478,858,2261,,3045,,,,,,,,,,,
"Headline Earnings (Cont Ops)",1036,1465,2474,1356,1444,1278,1847,1005,2083,1422,2872,1356,3222,1814,2524,1415,2158,812,1634,1088,232,
"Embedded Value",38524,42808,41193,39880,39601,43391,42500,,,,,,,,,,,,,,,

Balance sheet (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Interim (6m)",
,"9 Sep 2020","5 Mar 2020","4 Sep 2019","8 Mar 2019","5 Sep 2018","7 Mar 2018","6 Sep 2017","2 Mar 2017","7 Sep 2016","3 Mar 2016","9 Sep 2015","4 Mar 2015","10 Sep 2014","5 Mar 2014","11 Sep 2013","6 Mar 2013","12 Sep 2012","6 Mar 2012","14 Sep 2011","9 Mar 2011","1 Sep 2010",
"Ordinary Share Capital & Premium",13170,,13340,,13767,,13746,,13856,,13804,13799,13791,,,,13814,13443,13421,13295,186,
"Distributable Reserves",7110,,7959,,6794,,7422,,8298,,8877,8372,9141,,,,8131,7314,6803,7199,5791,
"Non-Distributable Reserves",2257,,1721,,1767,,1788,,1955,,1866,1852,1802,,,,1572,1554,2117,2078,539,
"Ordinary Shareholders' Interest",22537,23916,23020,22400,22328,22763,22956,23543,24109,24838,24547,24023,24734,24191,23473,23066,23517,22311,22341,22572,6516,
"Preference Shareholders",,,,,,,,,,,,,,,,500,500,500,500,500,,
"Minority Interest",410,449,526,493,462,299,292,254,290,395,501,526,480,408,391,416,281,250,298,262,103,
"Total Shareholders' Interest",22947,24365,23546,22893,22790,23062,23248,23797,24399,25233,25048,24549,25214,24599,23864,23982,24298,23061,23139,23334,6619,
"Insurance Funds",406015,410504,400479,379233,390342,390423,372014,367532,372078,363792,357819,347708,333103,,96642,95496,245045,234433,245610,229266,35936,
"Other Long-Term Liabilities",50556,50924,45813,40203,37569,50666,43089,41795,43954,47172,45317,40533,35363,342526,224336,206068,19346,15580,17604,16553,25389,
"Long-Term Liabilities",50556,50924,45813,40203,37569,50666,43089,41795,43954,47172,45317,40533,35363,342526,39292,206068,29443,15580,17604,16553,25386,
"Deferred Tax Liability",2926,3107,3222,2994,2874,3371,3198,3595,3812,4201,4351,4300,4281,4249,3917,4279,3934,4049,4042,3892,351,
