Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"26 Aug 2020","4 Mar 2020","28 Aug 2019","6 Mar 2019","29 Aug 2018","28 Feb 2018","23 Aug 2017","22 Feb 2017","24 Aug 2016","24 Feb 2016","26 Aug 2015","25 Feb 2015","27 Aug 2014","27 Feb 2014","28 Aug 2013","28 Feb 2013","29 Aug 2012","29 Feb 2012","31 Aug 2011","23 Feb 2011","25 Aug 2010",
"Turnover",20838,10772,20113,9716,21847,11809,21397,10653,26148,12972,24013,15948,36039,18802,34209,16344,31668,15015,30535,15063,27851,
"EBITDA (ProfileData Calc)",843,819,1322,606,1413.8,,1002.8,,,,,,,,,,,,,,,
"EBITDA (company calc)",834,812,1324,589,,,,,,,,,,,,,,,,,,
"Depreciation",759,346,418,204,428.6,218,430.9,224,448,211,436,291,685,330,704,349,577,284,562,265,566,
"Operating Income",-17,419,847,365,902,349,486.8,252,1275,579,1064,457,1533,638,1649,415,-148,-317,-655,-10,1557,
"Profit Before Exceptional Items",-17,419,847,365,902,349,486.8,252,1275,579,1064,457,1533,638,1649,415,-148,-317,-655,-10,1557,
"Amortisation",,,,,38,,,,,,,,,,,15,25,11,23,13,22,
"Profit Before Interest And Tax",-17,419,847,365,864,349,486.8,252,1275,579,1064,457,1533,638,1649,400,-173,-328,-678,-23,1535,
"Interest Received",80,42,70,40,63.3,,68.1,,,,,,,,,,,,,,,
"Interest Paid",301,133,126,49,104.4,,109.8,,,,,,,,,,,,,,,
"Net Interest Paid/(Received)",221,91,56,9,41.1,17,41.7,27,71,52,68,44,58,,117,76,249,90,194,99,122,
"Income Before Tax",-238,328,791,356,822.9,332,445.1,225,1204,527,996,413,1475,638,1532,324,-422,-418,-872,-122,1413,
"Taxation",151,124,297,140,297.7,126,161.2,112,296,144,187,78,499,261,528,109,221,198,196,135,414,
"Profit For The Period",-389,204,494,216,525.2,206,283.9,113,908,383,809,335,976,377,1004,215,-643,-616,-1068,-257,999,
"Income From Associates After Tax",2,-2,-4,-1,20.9,15,7.2,6,18,6,3,2,1,,165,112,143,63,86,38,15,
"Income Attributable To Minority Interests",-19,-14,9,2,1,-3,-9.8,,37,11,13,10,139,139,466,158,144,47,87,49,131,
