Income statement (ZAR '000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"24 Nov 2020","11 Jun 2020","22 Nov 2019","29 May 2019","27 Nov 2018","8 Jun 2018","27 Nov 2017","25 May 2017","24 Nov 2016","30 May 2016","26 Nov 2015","4 Jun 2015","27 Nov 2014","12 Jun 2014","22 Nov 2013","14 Jun 2013","20 Nov 2012","7 Jun 2012","17 Nov 2011","2 Jun 2011","19 Nov 2010","28 May 2010",
"Turnover",90739,262747,131437,263548,134302,262534,117048,238593,119421,238303,123032,254631,117121,242524,106500,216688,96274,206075,106005,177366,87416,158373,
"Cost of Sales",25578,71046,39074,55079,38102,78986,29720,59680,32573,57104,33975,61047,31385,62275,27341,56065,25223,54068,29208,54663,25305,46641,
"Gross Profit",65161,191701,92363,208469,96200,183548,87328,178193,86848,181199,89057,193584,85736,180249,79159,160623,71051,152007,76797,122703,62111,111732,
"Operating Expenses",57213,145304,76058,137841,75059,124077,65098,114796,62970,116766,64092,123428,59086,119684,53579,107249,49631,102020,52047,86118,44367,75628,
"Operating Income",4254,46397,16305,70628,21141,59471,22230,64117,23878,64433,24965,70156,26650,60565,25580,53374,21420,49987,24750,36585,17744,36104,
"Other Income",125,1551,500,3519,1500,2480,1480,4250,2000,3000,1500,1750,1750,1750,1000,1930,1449,1241,-9,1184,275,,
"Profit Before Exceptional Items",4379,47948,16805,74147,22641,61951,23710,68367,25878,67433,26465,71906,28400,62315,26580,55304,22869,51228,24741,37769,18019,36104,
"Exceptional Item 1",,-4445,,,,,,,,,,,,,,,,,,,,,
"Profit Before Interest And Tax",4379,43503,16805,74147,22641,61951,23710,68367,25878,67433,26465,71906,28400,62315,26580,55304,22869,51228,24741,37769,18019,36104,
"Interest Received",1129,3656,2068,5402,2601,7763,3816,7856,3848,6342,3039,5879,2821,4508,2019,3070,1450,2942,1612,3901,2074,5098,
"Interest Paid",,2,,4,1,81,,6,,4,1,6,2,53,9,73,18,73,19,149,76,203,
"Net Interest Paid/(Received)",-1129,-3654,-2068,-5398,-2600,-7682,-3816,-7850,-3848,-6338,-3038,-5873,-2819,-4455,-2010,-2997,-1432,-2869,-1593,-3752,-1998,-4895,
"Income From Associates Before Tax",49,971,400,833,170,448,98,631,148,627,137,507,118,343,101,-27,68,-201,-123,-425,-330,-2207,
"Income Before Tax",5557,48128,19273,80378,25411,70081,27624,76848,29874,74398,29640,78286,31337,67113,28691,58274,24369,53896,26211,41096,19687,38792,
"Taxation",4126,13960,5203,24326,6650,19354,7385,20791,8034,20775,8041,21715,8816,18490,8171,16670,6690,13173,7534,12806,6153,14683,
"Profit For The Period",1431,34168,14070,56052,18761,50727,20239,56057,21840,53623,21599,56571,22521,48623,20520,41604,17679,40723,18677,28290,13534,24109,
"Income Attributable To Minority Interests",913,3412,193,-10907,1543,7005,3501,7413,3407,5573,2139,6942,3118,5766,2755,3710,1947,4324,2083,2041,1669,2668,
"Attributable Income Before Extraordinary Items",518,30756,13877,66959,17218,43722,16738,48644,18433,48050,19460,49629,19403,42857,17765,37894,15732,36399,16594,26249,11865,21441,
"Extraordinary Profit",,-20422,-20422,-44504,-3727,,,,,,,,,,,,,,,,,,
"Extraordinary Profit: Discontinued Operations",,-20422,,-44504,-3727,,,,,,,,,,,,,,,,,,
"Income Attributable To Equity Holders",518,10334,-6545,22455,13491,43722,16738,48644,18433,48050,19460,49629,19403,42857,17765,37894,15732,36399,16594,26249,11865,21441,
"Total Comprehensive Income/Loss for the period",1431,10585,-6352,16204,15034,54685,20239,56057,21840,53623,21599,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",519,32359,11019,46880,15206,43730,16740,48459,18184,47756,19460,49983,19286,42813,17765,37900,15732,36401,16594,26495,12064,22778,
"Enterprise Value (EV)",101229,110865,142153,215773,333346,286598,365825,408593,519982,530503,735230,611139,614946,578721,539756,464564,364822,375420,333073,296396,249934,229047,

Balance sheet (ZAR '000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"24 Nov 2020","11 Jun 2020","22 Nov 2019","29 May 2019","27 Nov 2018","8 Jun 2018","27 Nov 2017","25 May 2017","24 Nov 2016","30 May 2016","26 Nov 2015","4 Jun 2015","27 Nov 2014","12 Jun 2014","22 Nov 2013","14 Jun 2013","20 Nov 2012","7 Jun 2012","17 Nov 2011","2 Jun 2011","19 Nov 2010","28 May 2010",
"Fixed Assets",120517,123487,107043,87762,78888,72371,72789,73822,74206,73996,73899,60152,43011,35758,34995,34881,28494,29130,29459,25412,25130,20258,
"Investments in Associates",5623,5775,5205,4804,4401,4582,4600,4509,14781,4603,13873,4276,13248,3046,12009,2953,12954,2980,12986,10914,10954,635,
"Investments and Loans",,,,,,,,10240,,9200,,9200,,9226,,9225,,9903,,,,,
"Goodwill",44026,44026,48471,48471,58262,58262,51940,39426,39426,39426,39426,39426,39426,39780,39780,39780,39780,39780,39785,39785,35431,35431,
"Intangible Assets",2000,2000,2000,2000,27000,27000,2000,,,,,,,,,,,,,,,,
"Deferred Tax Asset",22550,8489,26327,9762,16540,13540,12413,10633,12973,11818,13472,12387,12724,11760,9109,8475,7364,7235,4237,4642,5070,5038,
"Other Assets",7406,22550,10995,26327,20355,21081,10377,,,,,,,,,,,,,,,,
"Total Fixed Assets",202122,206327,200041,179126,205446,196836,154119,138630,141386,139043,140670,125441,108409,99570,95893,95314,88592,89028,86467,80753,76585,61362,
"Debtors",40995,48878,41950,50361,53844,48275,47292,44841,40419,41303,65251,71634,71253,49394,60602,64230,54775,56563,48103,41906,36981,31520,
"Cash",57152,47675,42354,80381,83771,94545,110803,119167,108263,114052,86510,105513,88545,106279,81167,78784,67294,57110,54058,46581,35420,46148,
"Tax",2868,3911,1984,1155,45,45,559,108,677,738,2444,324,694,42,243,134,1356,26,,,,,
"Other Current Assets",3099,2409,5108,5190,3130,8848,5297,3532,3972,4654,6650,8242,7759,8125,1695,3404,4303,2621,2968,2468,1967,1715,
"Total Current Assets",104114,102873,91396,137087,140790,151713,163951,167648,153331,160747,160855,185713,168251,163840,143707,146552,127728,116320,105129,90955,74368,79383,
"Total Assets",306236,309200,291437,316213,346236,348549,318070,306278,294717,299790,301525,311154,276660,263410,239600,241866,216320,205348,191596,171708,150953,140745,
"Ordinary Share Capital & Premium",,,,11779,,11858,,7965,,17217,,20998,,21081,,21913,,21913,,40448,40448,40448,
"Distributable Reserves",,,,226469,,229465,,218678,,199342,,179760,,152749,,134663,,105030,,70237,55853,43988,
"Non-Distributable Reserves",,,,8614,,3958,,,,,,,,,,,,,,2073,2193,1869,
"Ordinary Shareholders' Interest",258387,256956,241555,246862,260857,245281,237242,226643,209338,216559,198961,200758,178195,173830,161363,156576,146972,126943,132062,112758,98494,86305,
"Minority Interest",,,,-661,,16601,,4222,,2056,,746,,2012,,4431,,7148,,1218,3324,1655,
"Total Shareholders' Interest",258387,256956,241555,246201,260857,261882,237242,230865,209338,218615,198961,201504,178195,175842,161363,161007,146972,134091,132062,113976,101818,87960,
"Interest Bearing Loans",,,,,,,,,,,,,,,41,41,77,115,212,199,243,292,
"Deferred Tax Liability",2764,2325,1915,1915,146,544,,,,,,,,,,,,,,,,,
"Other Long-Term Liabilities",,,,,,,,,,,,,,,,,200,200,121,518,647,647,
"Total Long-Term Liabilities",2764,2325,1915,1915,146,544,,,,,,,,,41,41,277,315,333,717,890,939,
"Creditors and Provisions",15178,12984,13867,18068,25683,14684,10785,14361,14796,13681,32406,37945,42735,24962,41888,37215,31741,33531,31510,28498,25891,16719,
"Dividends",1957,1957,1957,1891,1736,1736,1708,1642,1592,1472,1399,1245,1170,1020,1173,915,776,777,,387,,17257,
