Income statement (ZAR '000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (15m)","Interim (12m)","Interim (6m)",
,"12 Nov 2020","17 Jun 2020","21 Nov 2019","14 Jun 2019","23 Nov 2018","15 Jun 2018","22 Nov 2017","23 Jun 2017","22 Nov 2016","27 Jun 2016","25 Nov 2015","26 Jun 2015","25 Nov 2014","20 Jun 2014","15 Nov 2013","21 Jun 2013","29 Nov 2012","29 Jun 2012","29 Nov 2011","29 Jun 2011","25 Mar 2011","19 Aug 2010",
"Turnover",323306,807658,402926,806735,386982,725289,347906,642122,297263,572388,287632,650960,329160,638791,321465,672789,359751,579344,307357,665281,529036,256211,
"Cost of Sales",287050,694294,349400,694451,333639,618287,293229,540905,249801,472342,236782,541641,,,,,,,,,,,
"Gross Profit",36256,113364,53526,112284,53343,107002,54677,101217,47462,100046,50850,109319,,,,,,,,,,,
"Operating Expenses",29329,86916,41461,89483,42347,85817,44669,80749,37786,89690,89690,,,,,,,,,,,,
"EBITDA (ProfileData Calc)",,,,,,,,,,18280,9799,14761,7899,17093,10140,9501,7478,,9095,16790,16357,8795,
"Depreciation",,,,,,,,,,1706,1071,2110,1319,1863,1202,2232,1470,,1344,2572,1939,909,
"Operating Income",7015,27250,12172,25262,11002,22254,10094,21607,9785,14484,8311,11591,5208,12591,8461,6732,5456,8720,5399,8845,9557,5563,
"Profit Before Exceptional Items",7015,27250,12172,25262,11002,22254,10094,21607,9785,14484,8311,11591,5208,12591,8461,6732,5456,8720,5399,8845,9557,5563,
"Exceptional Item 1",-5327,,,,,,,,,,,,,,,,,-2369,-847,-202,208,-169,
"Profit Before Interest And Tax",1688,27250,12172,25262,11002,22254,10094,21607,9785,14484,8311,11591,5208,12591,8461,6732,5456,6351,4552,8643,9765,5394,
"Interest Received",696,650,190,293,102,268,135,291,97,454,118,272,171,983,725,254,157,4954,2990,4720,4788,2516,
"Interest Paid",379,1118,630,668,311,2249,1195,2385,972,3819,2222,4862,2881,5766,3204,4024,2886,4447,2687,4756,4498,2474,
"Net Interest Paid/(Received)",-317,468,440,375,209,1981,1060,2094,875,3365,2104,4590,2710,4783,2479,3770,2729,-507,-303,36,-290,-42,
"Income Before Tax",2005,26782,11732,24887,10793,20273,9034,19513,8910,11119,6207,7001,2498,7808,5982,2962,2727,6858,4855,8607,10055,5436,
"Taxation",922,2498,1612,1883,1474,586,1101,2770,1459,-105,474,-4134,-317,1366,77,-1769,-1218,-877,903,1233,2698,1647,
"Profit For The Period",1083,24284,10120,23004,9319,19687,7933,16743,7451,11224,5733,11135,2815,6442,5905,4731,3945,7735,3952,7374,7357,3789,
"Income Attributable To Minority Interests",-3052,-2433,35,16,107,143,142,735,446,-1636,-299,-788,-1201,-1656,248,-283,-395,-581,-209,-855,135,24,
"Attributable Income Before Extraordinary Items",4135,26717,10085,22988,9212,19544,7791,16008,7005,12860,6032,11923,4016,8098,5657,5014,4340,8316,4161,8229,7222,3765,
"Extraordinary Profit",,,,,,,,,,,,,,-2002,-2002,-9005,875,-957,,,,,
"Extraordinary Profit: Discontinued Operations",,,,,,,,,,,,,,-2002,-2002,-9005,-875,-957,,,,,
"Income Attributable To Equity Holders",4135,26717,10085,22988,9212,19544,7791,16008,7005,12860,6032,11923,4016,6096,3655,-3991,5215,7359,4161,8229,7222,3765,
"Total Comprehensive Income/Loss for the period",1083,24284,10120,23004,9319,19687,7933,16743,7451,11224,5733,11135,,,,,,,,,,,
"Headline Earnings (Cont Ops)",6107,27887,10095,23394,9294,19938,7798,16879,7005,12860,6032,11923,4016,8098,5657,4949,5215,7359,4161,8229,7222,3765,
"Enterprise Value (EV)",58732,27287,36039,58198,42990,54546,47776,72806,60847,50933,62564,61644,79127,87635,68122,86863,83309,77943,56004,43949,55279,39546,

Balance sheet (ZAR '000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (15m)","Interim (12m)","Interim (6m)",
,"12 Nov 2020","17 Jun 2020","21 Nov 2019","14 Jun 2019","23 Nov 2018","15 Jun 2018","22 Nov 2017","23 Jun 2017","22 Nov 2016","27 Jun 2016","25 Nov 2015","26 Jun 2015","25 Nov 2014","20 Jun 2014","15 Nov 2013","21 Jun 2013","29 Nov 2012","29 Jun 2012","29 Nov 2011","29 Jun 2011","25 Mar 2011","19 Aug 2010",
"Fixed Assets",4736,4783,4597,5104,4745,5514,5535,3513,3644,3693,3498,3534,3814,3930,4027,4086,6367,6878,9998,6072,5371,4823,
"Right-of-use Asset",4476,,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",,,,,,,,,,,,,,,,,,5815,5704,2874,3188,5639,
"Investments and Loans",4250,4250,5745,5745,6445,6445,7045,7045,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,3257,,,,
"Goodwill",15851,21178,21178,21178,21178,21178,21178,21178,18170,18170,18170,18170,18170,18170,18170,18170,18170,13293,12012,12012,12312,12312,
"Intangible Assets",,,322,430,538,646,,,693,882,967,1360,1751,2269,2350,2775,3962,2992,1348,601,609,626,
"Deferred Tax Asset",6714,7557,8173,9787,9763,11153,10455,11556,12313,14229,13806,14031,11588,11693,10898,10975,11666,9462,9090,7405,3159,4514,
"Other Assets",,5547,9001,,,,,,,,,,,,,,,,,,,,
"Long-Term Receivables",,,,,,,,,,,498,3048,5940,6860,1050,1050,1214,1214,1214,1214,4927,4927,
"Total Fixed Assets",36027,43315,49016,42244,42669,44936,44213,43292,42465,44619,44584,47788,48908,50567,44140,44701,49024,47299,42623,30178,29566,32841,
"Stock",53,54,120,132,113,162,159,177,93,103,117,119,222,200,1193,857,750,532,1497,1017,1356,1172,
"Debtors",143707,156958,148874,165244,142414,122707,111371,129907,94513,88570,76457,85218,100151,94555,100813,106624,113902,86641,82352,64922,75189,71264,
"Cash",32309,32758,14643,6996,5702,4442,2872,2063,1074,8088,8266,1312,1188,1092,5185,7824,7230,11495,22381,25250,26359,28577,
"Tax",,,,,,,216,634,634,637,224,,,,,,,,,,,,
"Other Current Assets",,,,,,,,,,,9520,5836,7207,6748,5785,6866,4837,5419,3596,6466,2954,2661,
"Total Current Assets",176069,189770,163637,172372,148229,127311,114618,132781,96314,97398,94584,92485,108768,102595,112976,122171,126719,104087,109826,97655,105858,103674,
"Total Assets",212096,233085,212653,214616,190898,172247,158831,176073,138779,142017,139168,140273,157676,153162,157116,166872,175743,151386,152449,127833,135424,136515,
"Ordinary Share Capital & Premium",2672,2672,2672,2672,2672,2672,2672,2672,,2672,,2672,,,,,,,,,,,
"Treasury Shares",19487,19370,17793,17292,16279,16279,16279,16279,,16279,,14748,,,,,,,,,,,
"Distributable Reserves",190619,187775,172462,164589,152169,144406,134012,128033,,113241,,101308,,,,,,,,,,,
"Ordinary Shareholders' Interest",173804,171077,157341,149969,138562,130799,120405,114426,105423,99634,94337,89232,81325,77309,74908,71213,79561,74377,73677,73162,75449,73560,
"Minority Interest",-13582,-10530,-8062,-8097,-8006,-8113,-8114,-8256,-8545,-8991,-7654,-7355,-7768,-6567,-4742,-4950,-5062,-847,-475,-266,880,769,
"Total Shareholders' Interest",160222,160547,149279,141872,130556,122686,112291,106170,96878,90643,86683,81877,73557,70742,70166,66263,74499,73530,73202,72896,76329,74329,
"Interest Bearing Loans",,,,,,,,,,,,,,,,,,,4066,41,106,564,
"Other Long-Term Liabilities",2463,,4451,,,,,,,,90,110,,,,,,,,591,435,,
"Total Long-Term Liabilities",2463,,4451,,,,,,,,90,110,,,,,,,4066,632,541,564,
"Creditors and Provisions",43344,47422,50717,53370,49577,36498,32810,31810,25473,19388,11900,15759,25571,30545,33962,43823,44563,30400,35253,25081,16954,30472,
"Dividends",,,,,,,,,,,927,,,,,,,,,,,,
"Tax",,,,,,,,,,,,289,2317,2803,1170,1180,1363,1202,2139,1702,1055,1358,
"Bank Overdrafts/Short-Term Loans",3790,19219,3559,19374,10765,13063,13730,38093,16428,31986,39532,42206,56231,49072,51818,55606,55318,46254,37789,27522,38906,29792,
"Other Current Liabilities",2277,5897,4647,,,,,,,,36,32,,,,,,,,,1639,,
"Total Current Liabilities",49411,72538,58923,72744,60342,49561,46540,69903,41901,51374,52395,58286,84119,82420,86950,100609,101244,77856,75181,54305,58554,61622,
"Total Liabilities",51874,72538,63374,72744,60342,49561,46540,69903,41901,51374,52485,58396,84119,82420,86950,100609,101244,77856,79247,54937,59095,62186,
"Total Equity and Liabilities",212096,233085,212653,214616,190898,172247,158831,176073,138779,142017,139168,140273,157676,153162,157116,166872,175743,151386,152449,127833,135424,136515,

