Income statement (ZAR million),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"9 Nov 2020","29 May 2020","11 Nov 2019","13 May 2019","29 Oct 2018","7 May 2018","6 Nov 2017","8 May 2017","7 Nov 2016","9 May 2016","9 Nov 2015","11 May 2015","10 Nov 2014","12 May 2014","11 Nov 2013","13 May 2013","5 Nov 2012","14 May 2012","7 Nov 2011","16 May 2011","8 Nov 2010","19 May 2010",
"Turnover",3938.303,8734.896,4398.589,8519.142,4483.609,8542.247,4668.172,9005.645,4763.62,7925.754,3887.747,7245.259,3725.793,6325.012,3221.366,5635.519,2810.013,5032.625,2609.998,4545.974,2516.208,4582.883,
"Cost of Sales",3629.52,7643.854,3919.148,7665.128,4052.954,7416.511,4055.369,7762.882,4128.161,6800.882,3338.64,6257.742,3237.898,5463.929,2792.483,4843.407,2394.391,4257.404,2206.542,3645.552,1981.992,3508.522,
"Gross Profit",308.783,1091.042,479.441,854.014,430.655,1125.736,612.803,1242.763,635.459,1124.872,549.107,987.517,487.895,861.083,428.883,792.112,415.622,775.221,403.456,900.422,534.216,1074.361,
"EBITDA (ProfileData Calc)",276.499,941.828,449.398,583.73,,,,,,,,,,,,,,,,,,,
"Depreciation",237.567,461.701,230.128,388.073,,,,,,,,,,,,,,,,,,,
"Operating Income",21.673,480.458,216.259,207.045,157.828,671.913,370.562,661.675,394.726,710.563,329.251,622.171,300.766,539.875,274.525,483.805,290.833,531.462,282.052,662.558,411.229,887.263,
"Profit Before Exceptional Items",21.673,480.458,216.259,207.045,157.828,671.913,370.562,661.675,394.726,710.563,329.251,622.171,300.766,539.875,274.525,483.805,290.833,531.462,282.052,662.558,411.229,887.263,
"Profit Before Interest And Tax",21.673,480.458,216.259,207.045,157.828,671.913,370.562,661.675,394.726,710.563,329.251,622.171,300.766,539.875,274.525,483.805,290.833,531.462,282.052,662.558,411.229,887.263,
"Interest Received",35.568,49.15,25.196,48.612,23.742,59.495,29.718,57.366,27.486,41.872,17.67,46.52,22.388,38.749,16.754,33.518,14.342,29.353,13.986,30.422,16.569,36.837,
"Interest Paid",47.856,83.41,41.453,73.858,37.79,91.245,45.631,100.937,49.649,91.116,43.705,62.259,24.667,44.162,19.643,40.184,21.518,41.388,18.647,43.875,23.781,65.544,
"Net Interest Paid/(Received)",12.288,34.26,16.257,25.246,14.048,31.75,15.913,43.571,22.163,49.244,26.035,15.739,2.279,5.413,2.889,6.666,7.176,12.035,4.661,13.453,7.212,28.707,
"Income From Associates Before Tax",-0.883,-0.034,0.784,-1.115,-0.758,0.477,0.076,0.855,1.002,0.324,,0.205,,,,,,,,,,0.02,
"Income Before Tax",8.502,446.164,200.786,180.684,143.022,640.64,354.725,618.959,373.565,661.643,303.216,606.637,298.487,534.462,271.636,477.139,283.657,519.427,277.391,649.105,404.017,858.576,
"Taxation",36.568,144.813,60.533,63.842,47.185,187.956,99.767,209.105,110.23,192.24,88.559,178.563,86.89,154.786,80.339,158.571,89.733,178.23,100.647,202.096,128.161,266.269,
