Income statement (ZAR '000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"4 Dec 2020","21 Jul 2020","26 Nov 2019","25 Jun 2019","13 Nov 2018","26 Jun 2018","21 Nov 2017","28 Jun 2017","1 Nov 2016","2 Jun 2016","21 Oct 2015","23 Jun 2015","4 Nov 2014","24 Jun 2014","4 Nov 2013","24 Jun 2013","5 Nov 2012","20 Jun 2012","24 Nov 2011","29 Jun 2011","2 Dec 2010","9 Jun 2010",
"Turnover",2089210,3810490,2062652,3964571,2064296,3527057,1610120,2118020,1039442,1589870,758138,1674372,897791,1147444,465679,676927,351361,630751,337067,557598,334303,353900,
"Cost of Sales",1837332,3477701,1867206,3502988,1788568,2962043,1343025,1750562,851438,,,,,,,,,,,,,,
"Gross Profit",251878,332789,195446,461583,275728,565014,267095,367458,188004,251720,97300,219644,120356,125529,53867,72674,37136,64138,46592,28383,44455,58511,
"Operating Expenses",159959,340895,183945,313386,104128,251459,130897,166279,88996,152154,80103,175660,72418,81259,27577,48849,21081,40872,18585,35232,14641,29205,
"EBITDA (ProfileData Calc)",332326,354717,157455,,,,,,,,,,,,,,,,,,,,
"EBITDA (company calc)",315423,331785,154890,456437,,,,,,,,,,,,,,,,,,,
"Depreciation",210752,331741,138755,,,,,,,,,,,,,,,,,,,,
"Operating Income",102201,-2540,14708,224036,197176,344401,160860,122744,100973,100923,18551,46238,48414,118869,97982,27708,17042,30487,19676,-26054,19307,28284,
"Profit Before Exceptional Items",102201,-2540,14708,224036,197176,344401,160860,122744,100973,100923,18551,46238,48414,118869,97982,27708,17042,30487,19676,-26724,19307,28284,
"Amortisation",2546,3908,1512,,,,,,,,,,,,,,,,,,,,
"Exceptional Item 1",,,,,,,,,,,,,,,,,,,22,-4686,416,-1351,
"Profit Before Interest And Tax",102201,-2540,14708,224036,197176,344401,160860,122744,100973,100923,18551,46238,48414,118869,97982,27708,17042,30487,19698,-31410,19723,28287,
"Interest Received",16898,21954,2480,16173,6320,18613,10475,6775,,1004,691,1588,1470,265,202,695,33,168,160,175,93,1456,
"Interest Paid",102043,151260,60557,92886,43506,79393,36175,29625,,21923,7978,10742,9927,10716,3175,3358,1947,4464,2811,3296,1727,795,
"Net Interest Paid/(Received)",85145,129306,58077,76713,37186,60780,25700,22850,13083,20919,7287,9154,8457,10451,2973,2663,1914,4296,2651,3121,1634,-661,
"Income From Associates Before Tax",-71,-346,,,,7912,,,,,,,,,,,,,,,,,
"Income Before Tax",16985,-132192,-43369,147323,159990,291533,135160,99894,87890,80004,11264,37084,39957,108418,95009,25045,15128,26191,17047,-34531,18089,28948,
"Taxation",6229,4410,7145,59057,51966,89519,47520,69694,25907,28239,1478,8129,11892,22531,18301,5338,4440,5589,5541,-12158,5178,2936,
"Profit For The Period",10756,-136602,-50514,88266,108024,202014,87640,30200,61983,51765,9786,28955,28065,85887,76708,19707,10688,20602,11506,-22381,12911,26012,
"Income Attributable To Minority Interests",,,,611,-1689,613,-517,,,,,,,16916,17902,,,,,-144,-144,-964,
"Attributable Income Before Extraordinary Items",10756,-136602,-50514,87655,109713,201401,88157,30200,61983,51765,9786,28955,28065,68971,58806,19707,10688,20602,11506,-22237,13055,26976,
"Extraordinary Profit",,,,,,,,,,,,,,,,,,,4586,-26714,-719,-20304,
"Extraordinary Profit: Discontinued Operations",,,,,,,,,,,,,,,,,,,4586,-26714,-719,,
"Income Attributable To Equity Holders",10756,-136602,-50514,87655,109713,201401,88157,30200,61983,51765,9786,28955,28065,68971,58806,19707,10688,20602,16092,-43589,12336,6672,
"Total Comprehensive Income/Loss for the period",10756,-136602,-50514,88266,108024,202014,87640,30200,61983,51765,9786,28955,,,,,,,,,,,
"Headline Earnings (Cont Ops)",13610,-137035,-51014,76116,102557,194125,78858,29267,62604,53405,9295,28259,28001,25857,18057,19319,10875,17947,11484,-39314,12007,24792,
"Enterprise Value (EV)",1016939,1439540,1110696,1102841,1185895,1158000,1459859,697932,532636,498134,506385,575570,426083,507523,184661,135259,117331,97613,84935,125133,165368,172124,

Balance sheet (ZAR '000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"4 Dec 2020","21 Jul 2020","26 Nov 2019","25 Jun 2019","13 Nov 2018","26 Jun 2018","21 Nov 2017","28 Jun 2017","1 Nov 2016","2 Jun 2016","21 Oct 2015","23 Jun 2015","4 Nov 2014","24 Jun 2014","4 Nov 2013","24 Jun 2013","5 Nov 2012","20 Jun 2012","24 Nov 2011","29 Jun 2011","2 Dec 2010","9 Jun 2010",
"Fixed Assets",2360235,2203133,2059771,1954201,1731691,1949160,1932639,641198,504108,496350,458531,324740,253958,217122,182990,84800,68275,73568,64441,84380,55408,57013,
"Right-of-use Asset",8202,1867,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",,,,,,,,,,,,,,19365,3199,,1580,,990,,,,
"Investments and Loans",94369,83483,80639,48506,50617,43520,26759,18618,14975,22732,18311,14927,10423,7373,709,3002,709,1919,709,709,709,709,
"Goodwill",73637,73637,73637,73637,73637,73637,91389,95989,92387,96301,100435,73637,107882,73637,51209,50655,50655,49737,49737,49737,54513,54513,
"Intangible Assets",10439,8412,9255,10769,15977,17876,,,,,,30902,,38086,,,,18801,16762,16871,18191,19743,
"Deferred Tax Asset",28868,40799,30160,23616,25004,25519,12911,9533,4185,4372,25075,17558,169,169,1234,3719,4510,8981,8338,15462,4097,4148,
"Other Assets",10526,11585,12254,12871,7123,6423,,,,,,,,,,,,,,2079,18496,,
"Long-Term Receivables",281391,280334,297229,44454,63943,63866,64756,52935,10238,11366,12837,12909,13772,,,,,,,,,,
"Total Fixed Assets",2867667,2703250,2562945,2168054,1967992,2180001,2128454,818273,625893,631121,615189,474673,386204,355752,239341,142176,125729,135124,140977,155289,151414,128670,
"Stock",286709,131329,91409,82817,141621,99824,103621,56861,72159,57668,73007,82852,65662,60839,47175,15986,22222,13157,11952,13032,29002,,
"Debtors",650135,961955,630679,664542,519444,626112,438272,280647,259291,224727,211126,238741,237088,255389,158932,109592,116808,113133,104716,76616,111302,,
"Cash",205467,44787,132613,116296,84503,93087,61173,434804,104652,101179,52722,26977,94700,52163,94007,21370,39810,20163,40230,31340,20082,,
"Tax",10855,69145,23554,34091,,,,,,,,,,,,,,,,614,,,
"Other Current Assets",54621,50984,48629,286272,123135,1175,1275,1272,4585,5274,,,,,,,,,,2404,,,
"Total Current Assets",1207787,1258200,926884,1184018,868703,820198,604341,773584,440687,388848,336855,348570,397450,368391,300114,146948,178840,146453,156898,121602,160386,119512,
"Total Assets",4075454,3961450,3489829,3352072,2836695,3000199,2732795,1591857,1066580,1019969,952044,823243,783654,724143,539455,289124,304569,281576,297875,274295,311800,248182,
"Ordinary Share Capital & Premium",629838,629838,629838,665423,664816,675346,679836,500222,213441,213156,161465,161465,161338,166715,137092,137092,137092,137092,137102,137092,123850,,
"Non-Distributable Reserves",277916,267160,353248,403762,425833,351120,251891,175734,207520,164642,122700,112877,123676,91515,82669,39050,30031,19343,14816,-1259,56167,,
"Other Capital",-13002,-13953,-13816,11412,11222,10320,10692,8676,7498,7263,6254,5479,3809,3059,1710,1355,803,803,803,803,505,,
"Ordinary Shareholders' Interest",894752,883045,969270,1080597,1101871,1036786,942419,684632,428459,385061,290419,279821,288823,261289,221471,177497,167926,157238,152721,136636,180522,167986,
"Minority Interest",,,,10999,8699,10388,9258,,,,,,,-176,17725,-176,-177,-177,-177,-177,-1677,-1534,
"Total Shareholders' Interest",894752,883045,969270,1091596,1110570,1047174,951677,684632,428459,385061,290419,279821,288823,261113,239196,177321,167749,157061,152544,136459,178845,166452,
"Non-Interest Bearing Loans",,,,,,,,,,,,,,,,,3191,8183,13316,18550,9745,,
