Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"10 Sep 2020","10 Mar 2020","5 Sep 2019","12 Mar 2019","6 Sep 2018","6 Mar 2018","7 Sep 2017","9 Mar 2017","8 Sep 2016","8 Mar 2016","10 Sep 2015","10 Mar 2015","9 Sep 2014","4 Mar 2014","10 Sep 2013","5 Mar 2013","11 Sep 2012","28 Feb 2012","13 Sep 2011","7 Mar 2011","14 Sep 2010",
"Interest Paid",,,,,,,,,,,,11286,20534,,19015,,19453,,20818,,22467,
"Interest Received",38532,25668,49957,25143,40531,19682,36863,18459,34882,16875,30471,28775,50412,,43784,12408,41335,,38187,,38817,
"Net Interest Received",38532,25668,49957,25143,40531,19682,36863,18459,34882,16875,30471,17489,29878,14673,24769,12408,21882,,17369,,16350,
"Other Income",41691,22173,45808,23399,44193,21389,40922,19514,36934,17141,37421,18791,36150,17192,30734,15237,29494,,29565,,28892,
"Operating expenses",55276,28227,54043,26697,48462,23708,44585,21708,41657,19756,38692,19339,35448,17047,30804,15353,28422,,24584,,26803,
"Operating Income",24947,19614,41722,21845,36262,17363,33200,16265,30159,14260,29200,16941,30580,14818,24699,12292,22954,,22350,,18440,
"Bad Debt Write Off",,,,,,,,,,,,2704,5252,2294,4807,2250,5065,8766,3778,7267,5686,
"Net Income Before Exceptional Items",24947,19614,41722,21845,36262,17363,33200,16265,30159,14260,29200,14237,25328,12524,19892,10042,17889,8766,18572,7267,12754,
"Income From Associates Before Tax",29,531,1230,487,909,494,1038,467,1456,802,1539,737,927,360,824,293,1120,283,531,506,253,
"Net Income Before Tax",24976,20145,42952,22332,37171,17857,34238,16732,31615,15062,30739,14974,26255,12884,20716,10335,19009,9049,19103,7773,13007,
"Tax",6196,5212,11099,5957,9027,4461,8099,4169,7540,3784,7615,3843,6469,3454,4762,2717,4640,2459,4859,2465,3527,
"Profit For The Period",18780,14933,31853,16375,28144,13396,26139,12563,24075,11278,23124,11131,19786,9430,15954,7618,14369,6590,14244,5308,9480,
"Income Attributable To Minority Interests",614,453,882,437,1132,470,1211,493,1170,634,1191,674,1058,447,872,363,898,386,1161,361,886,
"Preference Dividends",1145,498,760,206,466,177,356,181,342,164,310,153,288,144,297,150,275,137,301,160,344,
