Income statement (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"31 Aug 2020","23 Mar 2020","29 Aug 2019","18 Mar 2019","27 Aug 2018","19 Mar 2018","21 Aug 2017","22 Mar 2017","22 Aug 2016","14 Mar 2016","24 Aug 2015","23 Mar 2015","25 Aug 2014","18 Mar 2014","26 Aug 2013","18 Mar 2013","27 Aug 2012","19 Mar 2012","22 Aug 2011","28 Mar 2011","23 Aug 2010",
"Turnover",2828500,5108000,2499200,4389000,2175400,3937700,2000100,3353100,1637800,2707700,1277700,1931800,959200,1766300,881700,1687200,850400,1605600,791000,1470100,740200,
"EBITDA (ProfileData Calc)",,,,,,785400,,747700,361000,563800,259700,343600,161500,297700,140700,273900,132400,298000,,278700,,
"EBITDA (company calc)",,1173600,,1083800,,823300,,,,,,,,,,,,,,,,
"Depreciation",,,,,,155300,,132500,63800,109600,51400,84400,41300,69900,35200,67600,34200,62300,,66400,,
"Operating Income",444200,869100,427600,808200,404000,668000,344000,608100,293200,448300,203000,256400,117400,221700,100600,200000,92400,230000,110200,202900,100500,
"Profit Before Exceptional Items",444200,869100,427600,808200,404000,668000,344000,608100,293200,448300,203000,256400,117400,221700,100600,200000,92400,230000,110200,202900,100500,
"Exceptional Item 1",-43200,13500,13300,-39500,-33300,-31100,,,,,,,,,,-1500,,-5300,,,,
"Profit Before Interest And Tax",401000,882600,440900,768700,370700,636900,344000,608100,293200,448300,203000,256400,117400,221700,100600,198500,92400,224700,110200,202900,100500,
"Interest Received",1100,5200,4100,3700,1100,3900,2500,12600,4200,7100,5300,2800,2800,6100,4900,7800,5800,11000,7500,9400,6400,
"Interest Paid",118900,227000,105100,195700,89400,103000,44400,94300,35700,126800,55900,11900,2500,3100,1300,3800,500,200,400,200,300,
"Net Interest Paid/(Received)",117800,221800,101000,192000,88300,99100,41900,81700,31500,119700,50600,9100,-300,-3000,-3600,-4000,-5300,-10800,-7100,-9200,-6100,
"Income Before Tax",283200,660800,339900,576700,282400,537800,302100,526400,261700,328600,152400,247300,117700,224700,104200,202500,97700,235500,117300,212100,106600,
"Taxation",98500,192500,97800,180600,92800,160100,88700,148500,73000,102500,47800,80200,36600,69000,32600,64100,31000,79200,37300,63300,33600,
"Profit For The Period",184700,468300,242100,396100,189600,377700,213400,377900,188700,226100,104600,167100,81100,155700,71600,138400,66700,156300,80000,148800,73000,
"Income Attributable To Minority Interests",2800,-1100,2700,10100,9600,10700,7600,5500,200,1200,,,,,,,,,,,,
"Attributable Income Before Extraordinary Items",181900,469400,239400,386000,180000,367000,205800,372400,188500,224900,104600,167100,81100,155700,71600,138400,66700,156300,80000,148800,73000,
"Income Attributable To Equity Holders",181900,469400,239400,386000,180000,367000,205800,372400,188500,224900,104600,167100,81100,155700,71600,138400,66700,156300,80000,148800,73000,
"Total Comprehensive Income/Loss for the period",271100,449800,223400,448700,240200,371300,212600,371600,187000,238000,104600,,,,,,,,,,,
"Headline Earnings (Cont Ops)",216400,463700,233800,382900,181200,367500,205900,373500,189600,228400,104400,167500,81200,156000,71500,139100,66500,161800,80100,148600,72900,
"Enterprise Value (EV)",5699660,8501740,9483680,10141400,10105660,10821640,10636740,10346088,8753508,8896848,6828906,4101510,3690365,2970226,2863077,2674151,2283310,2633357,2075104,2347487,2246820,

Balance sheet (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"31 Aug 2020","23 Mar 2020","29 Aug 2019","18 Mar 2019","27 Aug 2018","19 Mar 2018","21 Aug 2017","22 Mar 2017","22 Aug 2016","14 Mar 2016","24 Aug 2015","23 Mar 2015","25 Aug 2014","18 Mar 2014","26 Aug 2013","18 Mar 2013","27 Aug 2012","19 Mar 2012","22 Aug 2011","28 Mar 2011","23 Aug 2010",
"Fixed Assets",4985300,4884000,5061300,4016400,4280500,3575900,3080700,2834000,2686700,2593400,2438400,1492100,1292900,1242600,1023600,979900,862000,812900,701000,682300,646700,
"Right-of-use Asset",485200,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",8500,7600,7000,6200,,,,,,,,,,,,,,,,,,
"Investments and Loans",,,,,46900,12000,12000,12000,12000,12000,12000,12000,12000,12000,,,,,,,,
"Goodwill",1484500,1459900,1459800,1465600,1438000,1305300,1209900,1170100,1085300,1085300,1084500,103800,99900,98200,98200,98200,98200,98200,95900,95900,97600,
"Intangible Assets",173100,197100,203500,211000,217600,208300,205800,206600,197000,203500,192300,25300,25800,27000,29100,31100,33600,36200,44700,47800,53500,
"Deferred Tax Asset",40100,40500,56900,12600,104800,13500,,9800,,,,12800,50200,17800,56800,22600,57000,28400,61300,26600,50200,
"Other Assets",,384200,,442600,,428900,,,,,,,,,,,,,,,,
"Total Fixed Assets",7176700,6973300,6788500,6154400,6087800,5543900,4508400,4232500,3981000,3894200,3727200,1646000,1480800,1397600,1207700,1131800,1050800,975700,902900,852600,848000,
"Stock",,,,19800,,8000,,6700,,3800,4313,1300,,1700,900,500,500,600,,3000,,
"Debtors",490900,326200,443000,261800,430700,288400,355400,215500,285200,193000,233600,153600,184900,111500,158000,111000,153700,105500,141500,78900,133000,
"Cash",247600,170500,186900,228900,149500,109900,139700,128200,194100,176200,60600,113800,87000,97600,85900,73900,118100,46800,181400,37500,117900,
"Tax",15300,39000,,16600,,,,,,,,,,,,,,9800,,,,
"Other Current Assets",145800,135000,85300,44300,62500,32300,56300,52200,54500,35500,55687,45500,36000,24300,20500,18500,16100,16600,,15600,,
"Total Current Assets",831900,602900,715200,571400,642700,438600,551400,402600,533800,408500,354200,314200,307900,235100,265300,203900,288400,179300,322900,132000,250900,
"Total Assets",8076300,7644000,7503700,6725800,6730500,5982500,5059800,4635100,4514800,4302700,4081400,1960200,1788700,1632700,1473000,1335700,1339200,1155000,1225800,984600,1098900,
"Ordinary Share Capital & Premium",,,,,,,,1481900,1295000,1292700,,135200,,,,,,,,,,
"Distributable Reserves",,,,,,,,1184600,1082000,984700,,876900,,,,,,,,,,
"Non-Distributable Reserves",,,,,,,,-32500,21100,18400,,,,,,,,,,,,
"Translation Reserves",,,,,,,,5600,10100,11900,,,,,,,,,,,,
"Other Capital",,,,,,,,,-64700,-64700,,-83300,,,,,,,,,,
"Ordinary Shareholders' Interest",3647500,3400400,3266400,3123700,3053100,2829300,2789200,2639600,2343500,2231100,1318800,928800,874200,853000,809000,793100,754600,751200,705500,677800,629600,
"Minority Interest",32300,19900,,27200,,31400,,26000,11500,11500,,,,,,,,,,,,
"Total Shareholders' Interest",3679800,3420300,3266400,3123700,3053100,2829300,2789200,2665600,2355000,2254500,1318800,928800,874200,853000,809000,793100,754600,751200,705500,677800,629600,
"Interest Bearing Loans",1800000,1800000,1800000,1500000,750000,751500,754800,758000,774800,801100,,,,,,,,,,,,
"Deferred Tax Liability",148400,170900,145300,114200,102200,101400,16000,99300,38400,98000,53700,,,,,,,,,,,
"Other Long-Term Liabilities",493500,443600,532600,454000,494900,417500,,,,,64600,,,,,,,,,,,
