Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"17 Sep 2020","20 Feb 2020","29 Aug 2019","21 Feb 2019","23 Aug 2018","22 Feb 2018","24 Aug 2017","16 Feb 2017","25 Aug 2016","11 Feb 2016","27 Aug 2015","12 Feb 2015","28 Aug 2014","13 Feb 2014","29 Aug 2013","14 Feb 2013","23 Aug 2012","16 Feb 2012","25 Aug 2011","17 Feb 2011","26 Aug 2010",
"Turnover",74058,38442,75179,37016,70572,36147,69230,35262,65004,32939,56506,28460,39944,19454,35399,16771,28813,14214,25841,12797,23663,
"Cost of Sales",46859,23311,45139,21788,41700,20791,40518,20329,38618,18821,33356,16243,24209,11828,21674,10319,18419,9090,16683,8327,15619,
"Gross Profit",25349,14134,27964,14227,26892,14383,26672,13904,26386,13190,23150,11481,15498,7554,13553,6364,10185,5047,8899,4360,7774,
"Operating Expenses",,,,,,,,,,,,,,,,,7625,,6904,,6215,
"Operating Income",4726,3279,5121,2976,5259,3133,6206,3710,6969,3832,5587,3014,3943,2086,3469,1698,2687,1408,2122,1102,1654,
"Profit Before Exceptional Items",4726,3279,5121,2976,5259,3133,6206,3710,6969,3832,5587,3014,3943,2086,3469,1698,2687,1408,2122,1102,1654,
"Exceptional Item 1",-799,,-6153,,-6927,-6927,1420,1420,,,,,,,246,124,221,91,268,129,256,
"Profit Before Interest And Tax",3927,3279,-1032,2976,-1668,-3794,7626,5130,6969,3832,5587,3014,3943,2086,3715,1822,2908,1499,2390,1231,1910,
"Interest Received",62,23,76,27,71,42,96,41,48,21,116,84,112,27,,,,,,,,
"Interest Paid",2688,1309,1139,556,1124,588,1256,660,1234,615,1494,887,136,37,68,34,38,19,84,64,151,
"Net Interest Paid/(Received)",2626,1286,1063,529,1053,546,1160,619,1186,594,1378,803,24,10,68,34,38,19,84,64,151,
"Income From Associates Before Tax",101,159,295,157,287,149,260,134,250,130,223,120,185,89,,,,,,,,
"Income Before Tax",1402,2152,-1800,2604,-2434,-4191,6726,4645,6033,3368,4432,2331,4104,2165,3647,1788,2870,1480,2306,1167,1759,
"Taxation",843,579,-716,711,1115,669,1278,1328,1680,939,1312,684,1114,598,1009,505,811,431,659,384,491,
