Income statement (ZAR '000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"3 Nov 2020","5 May 2020","20 Nov 2019","23 Apr 2019","21 Nov 2018","25 Apr 2018","21 Nov 2017","28 Apr 2017","7 Nov 2016","19 Apr 2016","8 Dec 2015","22 Apr 2015","9 Dec 2014","22 May 2014","9 Dec 2013","22 Apr 2013","12 Dec 2012","16 May 2012","6 Dec 2011","13 May 2011","7 Dec 2010","4 Jun 2010",
"Turnover",68750,29496,66589,32547,59330,28544,54511,25725,47687,23809,44919,22004,40952,20228,37986,18461,34925,17152,32241,15660,28555,13893,
"Operating Expenses",,25156,61402,26198,47292,23661,44165,21860,36412,19075,34874,17459,32940,17159,31145,15322,28831,14645,27103,13246,26004,13314,
"Operating Income",18034,4340,15187,6349,12038,4883,10346,3865,11275,4734,10045,4545,8012,3069,6841,3139,6094,2707,5038,2414,2885,579,
"Profit Before Exceptional Items",18034,4340,15187,6349,12038,4883,10346,3865,11275,4734,10045,4545,8012,3069,6841,3139,6094,2707,5038,2414,2885,579,
"Profit Before Interest And Tax",18034,4340,15187,6349,12038,4883,10346,3865,11275,4734,10045,4545,8012,3069,6841,3139,6094,2707,5038,2414,2885,579,
"Interest Paid",,,,,,,,,,,,,,,,,,,2,15,34,19,
"Net Interest Paid/(Received)",,,,,,,,,,,,,,,,,,,2,15,34,19,
"Income Before Tax",18034,4340,15187,6349,12038,4883,10346,3865,11275,4734,10045,4545,8012,3069,6841,3139,6094,2707,5036,2399,2851,560,
"Taxation",5367,1628,4254,1653,3442,1345,2812,1022,3157,1201,2802,1272,2273,861,1901,878,1800,858,1354,672,629,385,
"Profit For The Period",12667,2712,10933,4696,8596,3538,7534,2843,8118,3533,7243,3273,5739,2208,4940,2261,4294,1849,3682,1727,2222,175,
"Attributable Income Before Extraordinary Items",12667,2712,10933,4696,8596,3538,7534,2843,8118,3533,7243,3273,5739,2208,4940,2261,4294,1849,3682,1727,2222,175,
"Income Attributable To Equity Holders",12667,2712,10933,4696,8596,3538,7534,2843,8118,3533,7243,3273,5739,2208,4940,2261,4294,1849,3682,1727,2222,175,
"Total Comprehensive Income/Loss for the period",15683,2282,13109,5291,7852,-456,7578,3216,7782,3533,7243,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",12663,2712,10993,4696,8915,3790,7633,3390,8498,3533,7243,3273,5760,2229,4956,2261,4233,1849,3682,,2222,,
"Enterprise Value (EV)",22574,47503,49566,15090,48312,58279,65617,106915,80161,102793,70817,45509,43782,36262,33257,29434,15518,21567,18038,944,7307,2006,

Balance sheet (ZAR '000),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"3 Nov 2020","5 May 2020","20 Nov 2019","23 Apr 2019","21 Nov 2018","25 Apr 2018","21 Nov 2017","28 Apr 2017","7 Nov 2016","19 Apr 2016","8 Dec 2015","22 Apr 2015","9 Dec 2014","22 May 2014","9 Dec 2013","22 Apr 2013","12 Dec 2012","16 May 2012","6 Dec 2011","13 May 2011","7 Dec 2010","4 Jun 2010",
"Fixed Assets",2280,4606,2586,2037,1336,2126,2058,2150,1017,1309,822,995,701,745,707,656,500,417,465,295,342,362,
"Right-of-use Asset",1676,,,,,,,,,,,,,,,,,,,,,,
"Investments and Loans",,19664,17576,15570,10695,6443,3985,24506,8879,,,,,,,,,,,,,,
"Intangible Assets",270,279,383,588,806,809,825,859,585,618,659,535,535,530,530,532,532,534,534,531,530,531,
"Deferred Tax Asset",1068,714,668,148,248,303,250,106,252,,,,,34,40,15,21,46,66,80,80,,
"Other Assets",1455,2106,2116,2366,2080,2061,2095,2449,2263,1434,1525,1536,1707,1346,1552,1978,2147,2265,2263,2559,2705,2501,
"Long-Term Receivables",34,31,30,29,31,38,42,84,53,44,41,41,45,,26,,35,,23,,20,,
"Total Fixed Assets",6783,27400,23359,20738,15196,11780,9255,30154,13049,3405,3047,3107,2988,2655,2855,3181,3235,3262,3351,3465,3677,3394,
"Debtors",183,69,62,67,84,413,145,319,234,83,95,45,54,35,43,88,91,105,306,328,243,179,
"Cash",52793,29115,40497,35338,38997,33145,45781,24797,25341,31223,30693,28455,27554,23810,24938,23246,20142,19043,15987,16179,13767,13282,
"Tax",69,479,,,7,,,11,,7,10,,,,,,,,,,,,
"Total Current Assets",53045,29663,40559,35405,39088,33558,45926,25127,25575,31313,30798,28500,27608,23845,24981,23334,20233,19148,16293,16507,14010,13461,
"Total Assets",59828,57063,63918,56143,54284,45338,55181,55281,38624,34718,33845,31607,30596,26500,27836,26515,23468,22410,19644,19972,17687,16855,
"Ordinary Share Capital & Premium",22,4225,10502,13032,16989,17057,23293,28126,11334,11334,11334,11434,11434,11858,12152,13726,13726,13669,13657,13578,13578,11861,
"Distributable Reserves",41973,42663,40058,33821,29125,25500,24086,21047,20051,16902,16244,12272,11436,7905,8160,5481,3220,775,-4178,-5959,-7514,-6911,
"Non-Distributable Reserves",,,,,,,-292,37,-336,,,,,,,,,,3104,2930,2758,2625,
"Translation Reserves",4156,710,1140,-441,-1036,-3994,,,,,,,,,,,,,,,,,
"Ordinary Shareholders' Interest",46151,47598,51700,46412,45078,38563,47087,49210,31049,28236,27578,23706,22870,19763,20312,19207,16946,14444,12583,10549,8822,7575,
"Minority Interest",,,,,,,,,,,,,,,,,,1100,1100,1100,1100,1100,
"Total Shareholders' Interest",46151,47598,51700,46412,45078,38563,47087,49210,31049,28236,27578,23706,22870,19763,20312,19207,16946,15544,13683,11649,9922,8675,
"Interest Bearing Loans",,,,,,,,,,,,,,,,,,,,219,219,359,
"Deferred Tax Liability",,301,250,271,183,391,352,558,289,130,137,174,,,,,,,,,,,
"Other Long-Term Liabilities",6223,4418,4921,6342,5354,4131,5187,4184,4158,4389,3426,4974,4629,5055,4869,4953,4168,4914,3292,3820,3242,3909,
"Total Long-Term Liabilities",6223,4719,5171,6613,5537,4522,5539,4742,4447,4519,3563,5148,4629,5055,4869,4953,4168,4914,3292,4039,3461,4268,
"Creditors and Provisions",6542,4365,6353,2735,3147,1904,2301,1095,2583,1770,2651,2528,2870,1588,2453,2305,2269,1768,2524,3607,4285,3585,
"Dividends",373,381,351,316,258,349,215,234,211,193,53,89,26,86,3,3,3,3,3,3,3,3,
"Tax",539,,343,67,264,,39,,334,,,136,201,8,199,47,82,181,142,674,16,324,
"Total Current Liabilities",7454,4746,7047,3118,3669,2253,2555,1329,3128,1963,2704,2753,3097,1682,2655,2355,2354,1952,2669,4284,4304,3912,
"Total Liabilities",13677,9465,12218,9731,9206,6775,8094,6071,7575,6482,6267,7901,7726,6737,7524,7308,6522,6866,5961,8323,7765,8180,
"Total Equity and Liabilities",59828,57063,63918,56143,54284,45338,55181,55281,38624,34718,33845,31607,30596,26500,27836,26515,23468,22410,19644,19972,17687,16855,

