Income statement (ZAR '000),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"19 Oct 2020","18 May 2020","21 Oct 2019","13 May 2019","22 Oct 2018","14 May 2018","16 Oct 2017","15 May 2017","17 Oct 2016","11 May 2016","12 Oct 2015","11 May 2015","13 Oct 2014","12 May 2014","14 Oct 2013","7 May 2013","11 Oct 2012","10 May 2012","17 Oct 2011","16 May 2011","22 Oct 2010","17 May 2010",
"Turnover",395829,984130,520781,997065,628612,1742602,1010069,1554680,720233,1204063,573195,932205,412076,784943,434638,798394,400669,514913,208987,281849,96171,188726,
"Cost of Sales",364572,883521,481010,868374,524331,1472513,875940,1220517,539331,952517,454175,757334,329392,671954,372642,650436,332379,435398,173911,246825,76267,161058,
"Gross Profit",31257,100609,39771,128691,104281,270089,134129,334163,180902,251547,119020,174871,82684,112989,61996,147958,68290,79515,35076,35024,19904,27667,
"Operating Expenses",53240,89116,52667,186943,110117,133085,58796,121798,,,,,,,,,,,,,,,
"Operating Income",-27192,47977,25786,-28904,23250,149926,79469,228965,114413,160167,62673,83801,57210,52851,33700,89374,42520,43219,17189,-370,6025,17203,
"Profit Before Exceptional Items",-27192,47977,25786,-28904,23250,149926,79469,228965,114413,160167,62673,83801,57210,52851,33700,89374,42520,43219,17189,-370,6025,17203,
"Profit Before Interest And Tax",-27192,47977,25786,-28904,23250,149926,79469,228965,114413,160167,62673,83801,57210,52851,33700,89374,42520,43219,17189,-370,6025,17203,
"Interest Received",14800,30800,14993,50005,25652,28957,,19995,,30657,,9774,,9836,,8455,,2407,,,,,
"Interest Paid",40818,64717,44835,59366,29898,16687,,21919,,18782,,12253,,13634,,9995,,2016,,,,,
"Net Interest Paid/(Received)",26018,33917,29842,9361,4246,-12270,-42,1925,1011,-11874,-1297,2479,4958,3798,2595,1540,1581,-391,-386,661,-299,1003,
"Income From Associates Before Tax",1223,-733,923,14188,8211,9560,5524,6269,5199,67234,44676,86827,29943,66161,27638,29406,12434,34326,9390,16342,,,
"Income Before Tax",-51987,13328,-3133,-24077,27215,171756,85035,233309,118601,239275,108646,168149,82195,115214,58743,117240,53373,77936,26965,15311,6324,16200,
"Taxation",-12878,7985,-333,-25305,-2497,50949,24317,63176,35469,46090,24458,22520,11144,9519,7703,25937,13176,12556,5315,-1644,1737,712,
"Profit For The Period",-39109,5343,-2800,1228,29712,120807,60718,170133,83132,193185,84188,145629,71050,105695,51040,91303,40197,65380,21650,16955,4587,15488,
"Income Attributable To Minority Interests",-73,424,-925,-2013,-762,456,-426,977,378,-991,-16,-87,,,,,,,,,,,
"Attributable Income Before Extraordinary Items",-39036,4919,-1875,3241,30474,120351,61144,169156,82754,194176,84204,145716,71050,105695,51040,91303,40197,65380,21650,16955,4587,15488,
"Income Attributable To Equity Holders",-39036,4919,-1875,3241,30474,120351,61144,169156,82754,194176,84204,145716,71050,105695,51040,91303,40197,65380,21650,16955,4587,15488,
"Total Comprehensive Income/Loss for the period",-39109,5343,-2800,1228,29712,120807,60718,170133,83132,193185,84188,145629,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-33692,2266,-4149,-24360,3984,115491,61144,169181,82779,176624,84204,139411,64787,105695,51040,91303,40196,65377,21650,17134,4587,-9714,
"Enterprise Value (EV)",1093023,1167296,1314214,1991152,2225310,2324852,2493646,2573405,2742058,2770534,2868955,2050639,1265318,1282484,1072766,754841,611461,667950,323240,225964,209458,223530,

Balance sheet (ZAR '000),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"19 Oct 2020","18 May 2020","21 Oct 2019","13 May 2019","22 Oct 2018","14 May 2018","16 Oct 2017","15 May 2017","17 Oct 2016","11 May 2016","12 Oct 2015","11 May 2015","13 Oct 2014","12 May 2014","14 Oct 2013","7 May 2013","11 Oct 2012","10 May 2012","17 Oct 2011","16 May 2011","22 Oct 2010","17 May 2010",
"Fixed Assets",24758,27490,29550,12173,9684,6163,5800,5806,3854,3827,2531,1754,1858,2612,3412,4245,5161,3878,3822,4765,5961,7150,
"Investments in Associates",34944,152377,154033,153006,32895,41909,17872,12349,11279,6080,274244,229568,172684,142740,,74350,,44943,,,,,
"Investments and Loans",12549,12270,11915,11090,10607,8879,6519,6519,,,5743,5743,5743,5743,,27943,,21468,,,28549,,
"Intangible Assets",159651,159655,159665,159677,159690,159664,159673,159691,159016,159039,40852,40971,41022,32986,,32808,,32921,,,,,
"Deferred Tax Asset",75245,57264,57195,43355,2746,23999,21164,14847,12500,13788,19957,13825,19812,18639,14733,13908,,12889,,,,,
"Other Assets",13834,13834,14037,14020,13444,,,,,,,,,,183978,,129269,,88990,77391,39740,55799,
"Total Fixed Assets",320981,422890,426395,393321,229066,240614,211028,199212,186649,182734,343327,291861,241119,202720,202123,153254,134430,116099,92812,82156,74250,62949,
"Stock",724864,719305,810087,568498,644484,554397,509347,595989,363424,453093,517165,498089,452052,385826,284823,264580,265603,249306,241127,234945,246188,266393,
"Debtors",121564,130437,87526,233818,281053,293739,290122,276198,235670,285893,170983,171100,123320,220045,104881,45339,30813,15827,19757,14602,10860,14428,
"Cash",245960,255069,205413,122633,103897,156723,57399,240765,70545,80071,152712,130565,166675,62893,154853,198343,152997,103691,25524,14954,5258,6059,
"Tax",1228,1227,1507,2538,16207,16600,,18603,,,,3936,,589,,365,,2246,,,,,
"Other Current Assets",1277943,1225853,1158568,1590466,1608130,1964396,1776805,1413988,1185384,940709,291852,234914,209086,225464,256436,147239,104838,108714,76879,46765,28221,47719,
"Total Current Assets",2371559,2331891,2263101,2517953,2653771,2985855,2633673,2545543,1855023,1759766,1132712,1038604,951133,894817,800993,655866,554251,479784,363287,311266,290527,334599,
"Total Assets",2692540,2754781,2689496,2911274,2882837,3226469,2844701,2744755,2041672,1942500,1476039,1330465,1192252,1097537,1003116,809120,688681,595883,456099,393422,364777,397548,
"Ordinary Share Capital & Premium",116256,116256,116256,116256,116256,116256,116256,116256,96022,96022,96022,96022,96022,96022,378397,96022,276251,96022,192323,170674,158306,153719,
"Distributable Reserves",660053,693735,687242,690054,722539,977015,907224,60847,61263,47922,31441,,,337031,,231336,,140032,,,,,
"Non-Distributable Reserves",5143,4499,1310,,,74056,71447,846079,759677,676923,566951,482747,408081,,,,,,,,,,
"Ordinary Shareholders' Interest",781452,814490,804808,806310,838795,1167327,1094927,1023182,916962,820867,694414,578769,504103,433053,378397,327358,276251,236054,192323,170674,158306,153719,
"Minority Interest",629,702,-648,277,1529,355,-527,-101,-700,-1078,-103,-87,,,,,,,,,,,
