Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"20 Aug 2020","18 Feb 2020","20 Aug 2019","12 Feb 2019","14 Aug 2018","12 Feb 2018","14 Aug 2017","13 Feb 2017","15 Aug 2016","15 Feb 2016","18 Aug 2015","17 Feb 2015","18 Aug 2014","17 Feb 2014","19 Aug 2013","18 Feb 2013","4 Sep 2012","6 Mar 2012","6 Sep 2011","1 Mar 2011","7 Sep 2010",
"Turnover",22166,12622,25602,13208,22813,11478,19783,8915,16047,8189,15664,7965,14471,7418,13513,7208,10481,5098,8861,2235.4,3842.9,
"Cost of Sales",,,,,,,,,,,12248,,,,,,,,,,,
"Gross Profit",,,,,,,,,,,3416,,,,,,,,,,,
"EBITDA (ProfileData Calc)",-601,,3542,,,,,,,,,,,,,,,,,,,
"Depreciation",1363,,1186,,,,,,,,,,,,,,,,,,,
"Operating Income",-1940,1169,2527,1332,2901,1404,2499,1122,1997,898,1666,780,1480,720,1309,650,1098,511,1029,107.1,205,
"Profit Before Exceptional Items",-1940,1166,2383,1332,2901,1404,2499,1122,1997,898,1666,780,1480,720,1309,650,1098,511,1029,107.1,205,
"Exceptional Item 1",,,,,,-26,-34,4,-19,-8,-35,5,-8,-18,20,42,81,,-157,,-3,
"Profit Before Interest And Tax",-1940,1166,2383,1332,2836,1378,2465,1126,1978,890,1631,785,1472,702,1329,692,1179,511,872,107.1,202,
"Interest Received",,,,,,,,,,,,,,,95,,117,75,154,,4,
"Interest Paid",676,340,707,362,697,328,515,197,312,151,289,163,327,,459,,498,263,629,21.1,57,
"Net Interest Paid/(Received)",676,340,707,362,697,328,515,197,312,151,289,163,327,172,364,187,381,188,475,21.1,53,
"Income From Associates Before Tax",21,16,30,17,23,13,15,10,24,10,,2,-5,4,14,5,11,6,6,1.3,3,
"Income Before Tax",-2595,842,1706,987,2162,1063,1965,939,1690,749,1342,624,1140,534,979,510,809,329,403,87.3,152,
"Taxation",-471,224,533,326,520,297,510,274,487,213,361,166,309,149,272,139,218,90,114,25.2,51.4,
"Profit For The Period",-2124,618,1173,661,1642,766,1455,665,1203,536,981,458,831,385,707,371,591,239,289,62.1,100.6,
"Income Attributable To Minority Interests",45,29,57,32,51,32,50,28,46,23,42,17,33,16,34,15,22,9,17,3.3,6.3,
