Income statement (ZAR '000),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","21 May 2020","31 Oct 2019","23 May 2019","1 Nov 2018","24 May 2018","2 Nov 2017","18 May 2017","3 Nov 2016","19 May 2016","9 Nov 2015","21 May 2015","6 Nov 2014","15 May 2014","31 Oct 2013","9 May 2013","1 Nov 2012","10 May 2012","3 Nov 2011","12 May 2011","8 Nov 2010","13 May 2010",
"Turnover",1558629,3304376,1719802,2966399,1434850,2380994,1184592,2228157,1153258,1969786,1003237,1998600,1030098,1901187,931871,1337585,671349,996137,506717,854496,455874,778016,
"Cost of Sales",973811,2239352,1170592,2043234,1011072,1623629,791563,1464494,765950,1349584,701206,1472007,777461,1440138,702351,1023138,510230,749841,385009,648532,347917,595852,
"Gross Profit",584818,1065024,549210,923165,423778,757365,393029,763663,387308,620202,302031,526593,252637,461049,229520,314447,161119,246297,121708,205964,107957,182164,
"Operating Expenses",234733,478400,254486,451497,224231,406205,199225,357897,187451,299445,141604,252360,125849,230092,120187,158955,85851,123722,60901,99771,47669,76493,
"EBITDA (ProfileData Calc)",456688,793934,408230,,,,,,,,,,,,,,,,,,,,
"Depreciation",93798,177167,82223,,,,,,,,,,,,,,,,,,,,
"Operating Income",353108,600952,317993,471152,202669,350399,194244,406595,206152,320388,159623,280047,127349,229697,108909,147834,75623,130130,65521,109598,64329,108924,
"Profit Before Exceptional Items",353108,600952,317993,471152,202669,350399,194244,406595,206152,320388,159623,280047,127349,229697,108909,147834,75623,130130,65521,109598,64329,108924,
"Profit Before Interest And Tax",353108,600952,317993,471152,202669,350399,194244,406595,206152,320388,159623,280047,127349,229697,108909,147834,75623,130130,65521,109598,64329,108924,
"Interest Received",11595,18179,9867,14771,6662,32930,25612,36073,14813,21779,9779,16604,8159,16187,8280,10811,5014,10267,4462,9968,4558,6807,
"Interest Paid",15336,46161,27512,66706,32762,59432,25306,41589,19929,22625,10541,22464,11569,24981,13874,14296,7541,10546,5533,10952,5567,12959,
"Net Interest Paid/(Received)",3741,27982,17645,51935,26100,26502,-306,5516,5116,846,762,5860,3410,8794,5594,3485,2527,279,1071,984,1009,6152,
"Income From Associates Before Tax",143,300,64,2326,25,-8,-20,1129,1074,-4420,-2706,-809,147,173,51,68,33,42,17,19,7,5,
"Income Before Tax",349510,573270,300412,421543,176594,323889,194530,402208,202110,315122,156155,273378,124086,221076,103366,144417,73129,129893,64467,108633,63327,102777,
"Taxation",99375,108094,49501,117328,44953,78511,56048,122814,62884,90930,47156,73036,35321,58110,28094,40639,22526,38976,19584,31870,18468,29864,
"Profit For The Period",250135,465176,250911,304215,131641,245378,138482,279394,139226,224192,108999,200342,88765,162966,75272,103778,50603,90917,44883,76763,44859,72913,
"Income Attributable To Minority Interests",1956,2664,1917,2852,1545,-290,-935,1570,655,2064,1473,2238,1159,8457,5089,742,421,667,304,469,14,2,
"Attributable Income Before Extraordinary Items",248179,462512,248994,301363,130096,245668,139417,277824,138571,222128,107526,198104,87606,154509,70183,103036,50182,90250,44579,76294,44845,72911,
"Income Attributable To Equity Holders",248179,462512,248994,301363,130096,245668,139417,277824,138571,222128,107526,198104,87606,154509,70183,103036,50182,90250,44579,76294,44845,72911,
"Total Comprehensive Income/Loss for the period",250939,461661,245779,302812,131118,246481,139564,272129,132294,224350,107157,200116,,,,,,,,,,,
"Headline Earnings (Cont Ops)",247575,470657,246730,319284,127848,246216,139100,278296,135107,222755,108469,193282,87202,155416,70489,109878,49927,86061,41010,74081,41506,70437,
"Enterprise Value (EV)",4939523,3983588,4283909,4380846,3788162,4390674,4250385,4346523,3187175,3418281,2951066,2415454,2418909,1882886,1437095,1188206,856748,714375,448344,399846,438857,405847,

Balance sheet (ZAR '000),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","21 May 2020","31 Oct 2019","23 May 2019","1 Nov 2018","24 May 2018","2 Nov 2017","18 May 2017","3 Nov 2016","19 May 2016","9 Nov 2015","21 May 2015","6 Nov 2014","15 May 2014","31 Oct 2013","9 May 2013","1 Nov 2012","10 May 2012","3 Nov 2011","12 May 2011","8 Nov 2010","13 May 2010",
"Fixed Assets",1551695,1571519,1514283,1469837,1451475,1417845,1413259,1058240,996717,763156,746004,724856,709070,662306,654808,503615,498750,425906,419449,403980,381227,385261,
"Investments in Associates",16514,16420,214,164,166,183,195,244,213,250,200,380,348,201,79,77,43,44,20,24,13,6,
"Investments and Loans",,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,,,,,,,,
"Goodwill",,,,,,,231122,190650,133194,133194,133194,134494,134494,134494,134494,132707,137452,101195,101195,100843,101332,101332,
"Intangible Assets",209632,210226,221065,221873,243173,243970,13623,14575,15576,16550,17684,18845,20059,21407,22929,21698,22046,13160,13490,13819,14149,14479,
"Deferred Tax Asset",39072,31870,39712,33680,46288,55115,39200,30288,25427,20754,17741,25274,15773,5048,2137,3009,2166,5406,6672,4939,5190,4570,
"Other Assets",78899,53015,58669,56698,60843,59446,57450,276942,168754,156424,164420,158228,147868,134223,138742,115398,82972,83601,83051,83578,75054,70342,
"Total Fixed Assets",1895812,1886090,1836983,1785292,1804985,1779599,1757889,1573979,1342921,1093368,1082283,1065117,1030652,960719,956229,776504,743429,629312,623877,607183,576965,575990,
"Stock",286703,260526,258409,261249,289498,242124,229760,162960,168392,132702,138929,126804,138036,112965,103404,89490,89444,71827,84282,75548,74154,68862,
"Debtors",526506,476356,426516,435458,432707,391603,405450,332766,368886,295552,344278,287976,335305,305967,309064,195788,231790,163548,200702,157121,242865,130956,
"Cash",332747,167533,156850,191763,164945,112208,135594,244690,157192,117241,77512,78124,36947,92328,94278,134261,123877,132557,92374,87316,29022,52914,
"Tax",4716,4757,7199,13250,9854,9181,11372,9279,10627,7968,10180,8867,4000,6163,3410,5220,3109,3133,3451,5192,4386,5223,
"Other Current Assets",41667,,,,,,364,107,6316,875,803,783,,1275,,,,,,7630,,,
"Total Current Assets",1192339,909172,848974,901720,897004,755116,782540,749802,711413,554338,571702,502554,514288,518698,510156,424759,448220,371065,380809,332807,350427,257955,
"Total Assets",3088151,2795262,2685957,2687012,2701989,2534715,2540429,2323781,2054334,1647706,1653985,1567671,1544940,1479417,1466385,1201263,1191649,1000377,1004686,939990,927392,833945,
"Ordinary Share Capital & Premium",238685,245988,250161,258292,262800,266985,270925,285842,128222,117642,149489,181484,186579,206696,209203,240382,242799,227238,228809,230997,232180,236794,
"Treasury Shares",116635,108365,90432,85822,62830,59660,68784,70999,,,,,,,,,,,,,,,
