Income statement (ZAR million),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"30 Nov 2020","30 Jun 2020","18 Nov 2019","20 May 2019","19 Nov 2018","21 May 2018","20 Nov 2017","15 May 2017","21 Nov 2016","16 May 2016","16 Nov 2015","18 May 2015","17 Nov 2014","19 May 2014","18 Nov 2013","20 May 2013","19 Nov 2012","21 May 2012","14 Nov 2011","17 May 2011","17 Nov 2010","10 May 2010",
"Turnover",49683,25217,60206,28727,60094,30850,61959,30604,62074,31947,62720,30668,62101,29887,59498,28561,53415,28121,49823,23625,40830,20222,
"EBITDA (ProfileData Calc)",2484,293,6881,2370,5327,3151,6274,,,,,,,,,,,,,,,,
"Depreciation",2797,959,2502,795,1634,1212,2468,,,,,,,,,,,,,,,,
"Operating Income",1797,1113,3897,1546,3762,1954,4082,1841,4087,1756,3744,1744,3830,1639,3313,1384,2831,1282,2289,854,1518,595,
"Profit Before Exceptional Items",1797,1113,3897,1546,3762,1954,4082,1841,4087,1756,2361,1744,2596,1639,2294,1384,1920,1282,2289,854,1518,595,
"Exceptional Item 1",-2240,-1821,97,-138,-370,-141,-364,-161,-124,30,-204,-170,-222,-157,-126,-27,97,-132,-3,-4,-265,-171,
"Exceptional Item 1: Exceptioal Item",,,,,,,,,,,,-12,,,,,,,,62,,-150,
"Exceptional Item 1: Exceptional Item",,,,,,,,,,85,-6,,-66,-49,-79,-34,190,,,,,,
"Exceptional Item 1: Exceptional Items",,,,,,,,,,,,,,,,,,-26,62,,-176,,
"Exceptional Item 1: Fair value adjustment of financial intruments",,,,,,-127,,-123,,-55,-198,-158,-156,-108,-47,7,-93,-106,-65,-66,-89,-21,
"Exceptional Item 1: Non Operating Income",,,,,,-14,,-38,,,,,,,,,,,,,,,
"Profit Before Interest And Tax",-443,-708,3994,1408,3392,1813,3718,1680,3963,1786,2157,1574,2374,1482,2168,1357,2017,1150,2286,850,1253,424,
"Interest Received",155,89,203,77,140,64,109,70,111,51,67,39,39,,28,,37,,,,,,
"Interest Paid",1274,640,1134,556,1145,583,1329,674,1331,665,1252,598,1117,,1000,,855,,,,,,
"Net Interest Paid/(Received)",1119,551,931,479,1005,519,1220,604,1220,614,1185,559,1078,525,972,488,818,347,693,338,725,376,
"Income Before Tax",-1562,-1259,3063,929,2387,1294,2498,1076,2743,1172,2355,1015,2530,957,2215,869,2110,803,1593,512,528,48,
"Taxation",889,415,850,357,870,406,565,261,796,318,808,321,837,345,729,304,753,368,584,154,228,76,
"Profit For The Period",-2451,-1674,2213,572,1517,888,1933,815,1947,854,1547,694,1693,612,1486,565,1358,435,1009,358,300,-28,
"Income From Associates After Tax",-48,-63,231,116,235,113,93,43,3,-41,287,132,217,95,185,64,141,31,71,34,16,-10,
"Income Attributable To Minority Interests",-23,-16,49,26,74,51,114,55,96,32,121,77,195,86,108,49,76,37,63,33,51,26,
"Attributable Income Before Extraordinary Items",-2476,-1721,2395,662,1678,950,1912,803,1854,781,1713,749,1715,621,1563,580,1501,429,1017,359,265,-64,
"Extraordinary Profit",,201,33,262,2168,57,-269,-93,29,,,,428,424,46,29,,,,,-272,-71,
"Extraordinary Profit: Discontinued Operations",,201,33,262,2168,57,-269,-93,29,,,,,424,,29,,,,,-272,-71,
"Income Attributable To Equity Holders",-2476,-1520,2428,924,3846,1007,1643,710,1883,781,1713,749,2143,1045,1609,609,1501,429,1017,359,-7,-135,
"Total Comprehensive Income/Loss for the period",-1448,240,2542,1138,3391,-32,2367,414,295,1253,3124,924,2211,,3118,,1050,,,,,,
"Headline Earnings (Cont Ops)",-536,-63,2322,745,1919,963,2053,844,1778,710,1960,777,1813,711,1645,642,1296,516,979,304,358,14,
"Enterprise Value (EV)",15149.129,19517.434,25954.263,34615.011,32233.397,47972.73,35509.354,38322.225,29716.911,30769.591,30757.291,35629.898,31372.493,39134.099,31718.631,35176.199,25830.895,32557.781,19953.105,24793.244,16933.154,17955.715,

Balance sheet (ZAR million),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"30 Nov 2020","30 Jun 2020","18 Nov 2019","20 May 2019","19 Nov 2018","21 May 2018","20 Nov 2017","15 May 2017","21 Nov 2016","16 May 2016","16 Nov 2015","18 May 2015","17 Nov 2014","19 May 2014","18 Nov 2013","20 May 2013","19 Nov 2012","21 May 2012","14 Nov 2011","17 May 2011","17 Nov 2010","10 May 2010",
"Fixed Assets",12239,8415,12062,12721,12657,12931,12659,13852,13806,13946,14380,13047,12614,11477,11356,10584,9473,8774,8743,7889,7575,7581,
"Right-of-use Asset",1611,,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",2148,1876,2253,1466,1343,1246,1093,1178,923,980,923,814,720,584,571,527,430,305,329,298,552,568,
"Goodwill",1352,770,1700,1878,1873,1902,1932,2003,2015,1901,1740,1661,1661,1636,1820,1821,1759,2071,2092,2152,2078,2114,
"Intangible Assets",1632,863,1558,1564,1528,1466,1602,1678,1713,1647,1500,1400,1380,1396,1399,1265,1049,398,421,401,297,283,
"Deferred Tax Asset",1014,894,766,708,710,693,683,936,1127,771,783,644,695,703,654,530,537,576,649,795,755,637,
"Other Assets",474,2178,867,1132,1120,790,644,527,595,742,580,142,217,184,223,186,255,245,,387,,454,
"Long-Term Receivables",,,,,,,,,,,,,,,,,,,433,,369,,
"Total Fixed Assets",20470,14996,19206,19469,19231,19028,18613,20174,20179,19987,19906,17708,17287,15980,16023,14913,13503,12369,12667,11922,11626,11637,
"Stock",10170,12231,8328,12984,12650,13162,11679,13859,13106,17133,16255,17143,14121,15472,13769,14439,12763,11327,7323,8457,5318,8001,
"Debtors",7916,9685,8052,8803,8883,9583,8676,10600,8826,10257,9331,9946,8357,9774,7687,8054,6909,7107,6448,5793,5030,5173,
"Cash",6743,4578,7274,6031,7893,2172,3925,3230,3028,2318,2372,3125,4162,1810,2695,1565,2476,1053,2754,1184,1928,1711,
"Tax",147,31,83,150,105,168,88,85,55,68,94,52,79,21,62,9,37,23,32,18,57,50,
"Other Current Assets",2432,5606,4445,311,497,3245,3343,27,828,,197,,,,371,293,,636,1708,12,1731,1896,
"Total Current Assets",27408,32131,28182,28279,30028,28330,27711,27801,25843,29776,28249,30266,26719,27077,24584,24360,22185,20146,18265,15464,14064,16831,
"Total Assets",47878,47127,47388,47748,49259,47358,46324,47975,46022,49763,48155,47974,44006,43057,40607,39273,35688,32515,30932,27386,25690,28468,
"Ordinary Share Capital & Premium",-1121,-1121,441,441,441,441,441,441,441,441,282,316,316,316,316,311,309,305,304,299,295,260,
"Distributable Reserves",14769,15915,18659,18034,17598,15184,14690,13549,13367,13619,13351,12437,12049,11663,11035,10499,10181,9275,9069,8789,8548,8628,
"Non-Distributable Reserves",5856,6268,4523,4123,4194,3858,5144,4804,5134,6275,5793,4548,4517,3992,4094,3032,2433,2586,3016,1718,1750,2113,
"Ordinary Shareholders' Interest",19504,21062,23623,22598,22233,19483,20275,18794,18942,20335,19426,17301,16882,15971,15445,13842,12923,12166,12389,10806,10593,11001,
"Minority Interest",246,253,272,529,517,535,602,716,737,617,616,608,604,501,462,439,298,277,263,247,233,219,
"Total Shareholders' Interest",19750,21315,23895,23127,22750,20018,20877,19510,19679,20952,20042,17909,17486,16472,15907,14281,13221,12443,12652,11053,10826,11220,
"Non-Interest Bearing Loans",,1590,,2347,2243,2529,2672,3147,3253,2160,2294,1920,2220,1764,1638,1441,1291,1136,1263,865,866,660,
"Interest Bearing Loans",5897,5018,4621,6405,5995,7302,7623,8133,8379,9726,9074,8147,6921,8231,7285,6950,7048,5971,5522,4643,4285,5161,
"Deferred Tax Liability",806,516,572,628,632,582,538,628,703,567,571,407,377,449,421,441,384,197,229,311,302,275,
"Other Long-Term Liabilities",4548,2176,2737,100,47,32,19,135,111,139,139,177,182,219,267,138,228,254,265,225,217,184,
"Total Long-Term Liabilities",11251,9300,7930,9480,8917,10445,10852,12043,12446,12592,12078,10651,9700,10663,9612,8970,8882,7558,7279,6044,5670,6280,
"Creditors and Provisions",11718,8759,10780,10729,12222,11404,11626,12153,10985,11598,11890,12780,12309,11041,11775,9901,10298,9137,9028,7137,6283,6372,
"Tax",38,71,87,,70,125,117,87,180,116,52,18,116,104,240,154,247,239,247,162,161,77,
"Bank Overdrafts/Short-Term Loans",3498,4218,3748,4353,5174,4459,2055,4182,2665,4505,4050,6616,4395,4777,2968,5762,3040,3138,1721,2990,2692,3322,
"Other Current Liabilities",1623,3464,948,59,126,907,797,,67,,43,,,,106,205,,,5,,58,1197,
"Total Current Liabilities",16877,16512,15563,15141,17592,16895,14595,16422,13897,16219,16035,19414,16820,15922,15089,16022,13585,12514,11001,10289,9194,10968,
"Total Liabilities",28128,25812,23493,24621,26509,27340,25447,28465,26343,28811,28113,30065,26520,26585,24700,24992,22467,20072,18280,16333,14864,17248,
"Total Equity and Liabilities",47878,47127,47388,47748,49259,47358,46324,47975,46022,49763,48155,47974,44006,43057,40607,39273,35688,32515,30932,27386,25690,28468,

Share/unit data,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"30 Nov 2020","30 Jun 2020","18 Nov 2019","20 May 2019","19 Nov 2018","21 May 2018","20 Nov 2017","15 May 2017","21 Nov 2016","16 May 2016","16 Nov 2015","18 May 2015","17 Nov 2014","19 May 2014","18 Nov 2013","20 May 2013","19 Nov 2012","21 May 2012","14 Nov 2011","17 May 2011","17 Nov 2010","10 May 2010",
"Number of Shares in Issue (Actual)",199335000,201026000,212692583,212693000,212693000,212692583,212692583,212692583,212692583,212693000,226728000,231292000,231291819,231292000,231292000,231106000,231292000,230934000,230878000,230686000,230452000,209063000,
"Weighted Average Shares in Issue (Actual)",200330000,208268000,211085000,210972000,210875000,210691000,210780000,210995000,211425000,211934000,211843000,211811000,211669000,211535000,211011000,210636000,210693000,210946000,210708000,210625000,209469000,208862000,
"Fully Diluted Weighted Average Shares in Issue",200725000,208873000,211698000,211581000,212147000,212360000,212095000,212138000,211973000,212093000,212537000,212551000,212680000,212191000,211953000,211376000,212244000,212219000,212261000,211846000,210187000,210252000,
"Market Capitalisation (R'000)",12251129,13016434,24587263,27012011,26197397,35319730,26482354,25374225,17710911,16079591,17095291,21463898,21394493,25671099,22060631,22149199,16629895,23088781,13938105,17232244,10785154,10304715,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Number of Employees",12824,,15396,17555,17417,18171,18085,18848,19547,20335,19745,19315,19616,19141,19692,19124,19238,,18671,,18167,,

Share statistics,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"30 Nov 2020","30 Jun 2020","18 Nov 2019","20 May 2019","19 Nov 2018","21 May 2018","20 Nov 2017","15 May 2017","21 Nov 2016","16 May 2016","16 Nov 2015","18 May 2015","17 Nov 2014","19 May 2014","18 Nov 2013","20 May 2013","19 Nov 2012","21 May 2012","14 Nov 2011","17 May 2011","17 Nov 2010","10 May 2010",
"Earnings Per Share (ZARc)",-1236,-729.7,1150.2,438.1,1823.8,477.8,779.6,336.6,890.5,368.4,808.7,353.4,1012.3,494.1,763,288.7,711.9,203.37,482.7,170.45,-3.3,-64.6,
"Diluted Earnings Per Share (ZARc)",-1236,-729.7,1146.9,436.9,1812.9,474.2,774.7,334.7,888.2,368.2,806.1,352.4,1007.5,492.5,759.2,287.6,706.3,202.1,479.1,169.5,-3.3,-64.6,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-267.6,-30.3,1100,353.3,910,457.1,974.5,400,840.9,335,925.5,366.8,882.5,316.3,820.8,291,651.7,244.6,464.6,144.3,211.5,40.7,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-267.6,-30.3,1096.8,352.3,904.5,453.5,968,397.9,838.8,334.8,,365.6,852.1,315.2,776.1,290,610.6,243.1,461.2,143.5,,40.4,
"Interim Dividend (ZARc)",,,165,165,145,145,125,125,115,115,115,115,106,106,96,96,80,80,50,50,20,20,
"Final Dividend (ZARc)",,,297,,317,,265,,230,,230,,214,,195,,150,,105,,55,,
"Dividend Per Share (ZARc)",,,462,165,462,145,390,125,345,115,345,115,320,106,291,96,230,80,155,50,75,20,
"Other Distributions (ZARc)",,,228,,,,,,,,,,,,,,,,,,,,
