Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"9 Sep 2020","11 Mar 2020","11 Sep 2019","13 Mar 2019","29 Aug 2018","28 Feb 2018","30 Aug 2017","1 Mar 2017","1 Sep 2016","2 Mar 2016","26 Aug 2015","4 Mar 2015","27 Aug 2014","4 Mar 2014","28 Aug 2013","27 Feb 2013","29 Aug 2012","22 Feb 2012","24 Aug 2011","23 Feb 2011","25 Aug 2010",
"Turnover",12361,5717,11554,5631,10926,5494,10755,5218,10219,4777,7870,3776,6605,3045,5782,2866,5290,2488,4615,2228,4206,
"Turnover: Revenue",12008,5849,11388,5724,10976,,10716,,9764,,7740,,6412,,5773,2849,5107,2480,4410,2126,3956,
"Turnover: Straight line lease",,-132,166,-93,-50,,39,,455,,130,,193,,9,17,,8,,102,,
"Turnover: Straight-line rental adjustment",,,,,,,,,,,,,,,,,,,,,250,
"Turnover: Straight-line rental income adjustment",353,,,,,,,,,,,,,,,,183,,205,,,
"Other Expenses",3814,1633,3070,1529,2803,1405,2661,1299,2434,1151,1933,911,1651,767,1473,706,1278,619,1136,549,1016,
"Other Expenses: Impairment",226,,9,,,,,,,,,,,,,,,,,,,
"Other Expenses: Other expenses",580,,,,,,,,,,,,,,,,,,,,,
"Other Expenses: Other operating expenses",,273,435,232,437,213,416,196,308,153,303,,267,,236,109,176,75,135,61,101,
"Other Expenses: Property expenses",3008,1348,2626,1297,2366,1192,2245,1103,2126,998,1630,,1384,,1237,597,1102,544,1001,488,915,
"Other Expenses: Trade and other receivables",,12,,,,,,,,,,,,,,,,,,,,
"Net Rental / Investment Income",8547,4084,8484,4102,8123,4089,8094,3919,7785,3626,5937,2865,4954,2278,4309,2160,4012,1869,3479,1679,3190,
"Interest Receivable",103,668,1256,695,904,360,692,311,690,327,916,422,545,265,566,,501,,107,39,128,
"Other Income",,,,,,,,0.068,,,,,-10,,199,,,,,,,
"Total Income",8650,4752,9740,4797,9027,4449,8786,4298,8475,3953,6853,3287,5499,2543,5074,2160,4513,1869,3586,1718,3318,
"Debenture Interest",,,,,,,,,,,,,,,2725,1284,2392,1152,2070,1003,1874,
"Interest Payable",3569,1704,3123,1381,2574,1308,2510,1254,2466,1217,2086,1016,1748,874,1782,938,1677,832,1237,584,1157,
