Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"11 Sep 2020","4 Mar 2020","16 Sep 2019","6 Mar 2019","10 Sep 2018","22 Feb 2018","8 Sep 2017","23 Feb 2017","7 Sep 2016","29 Feb 2016","27 Aug 2015","26 Feb 2015","21 Aug 2014","27 Feb 2014","22 Aug 2013","28 Feb 2013","23 Aug 2012","23 Feb 2012","19 Jul 2011","16 Feb 2011","26 Aug 2010",
"Turnover",2694,6086,3000,6047,2904,5693,2795,5537,2616,5473,2679,5834,2866,5825,2859,5558,2779,5246,2539,4721,2312,
"Operating Expenses",2129,4777,2319,4963,2284,4510,2217,4300,2093,4469,2193,5016,2424,4945,2410,4760,2333,4472,2123,4155,1958,
"EBITDA (ProfileData Calc)",594,1407,725,1112,689,1306,639,1352,577,,,,,,,,,,,,,
"EBITDA (company calc)",545,1276,659,596,,,,,,,,,,,,,,,,,,
"Depreciation",209,409,202,374,184,328,179,379,185,,,,,,,,,,,,,
"Operating Income",336,867,457,596,436,855,399,848,338,508,159,200,247,514,271,439,292,338,112,219,217,
"Profit Before Exceptional Items",336,867,457,596,436,855,399,848,338,508,159,200,247,514,271,439,292,338,112,219,217,
"Profit Before Interest And Tax",336,867,457,596,436,855,399,848,338,508,159,200,247,514,271,439,292,338,112,219,217,
"Interest Received",53,134,68,152,76,133,66,126,57,87,76,,,45,,102,,168,,228,,
"Interest Paid",50,143,77,111,55,108,53,112,56,96,76,,5,92,20,67,30,214,28,291,31,
"Net Interest Paid/(Received)",-3,9,9,-41,-21,-25,-13,-14,-1,9,,12,5,47,20,35,30,63,28,63,31,
"Income From Associates Before Tax",,,,,,,,2,1,1,,1,1,1,,4,2,3,,6,3,
"Income Before Tax",339,858,448,637,457,880,412,864,340,500,159,189,243,468,251,408,264,278,84,162,189,
"Taxation",95,224,101,180,126,242,116,264,96,75,44,93,74,144,75,133,81,95,26,56,64,
"Profit For The Period",244,634,347,457,331,638,296,600,244,425,115,96,169,324,176,275,183,183,58,106,125,
"Income Attributable To Minority Interests",4,3,2,10,7,10,5,3,4,11,7,13,6,15,7,13,6,12,5,12,7,
"Attributable Income Before Extraordinary Items",240,631,345,447,324,628,291,597,240,414,108,83,163,309,169,262,177,171,53,94,118,
"Income Attributable To Equity Holders",240,631,345,447,324,628,291,597,240,414,108,83,163,309,169,262,177,171,53,94,118,
"Total Comprehensive Income/Loss for the period",221,614,336,418,332,683,337,494,171,474,146,,,,,,,,,,,
"Headline Earnings (Cont Ops)",236,628,343,478,321,620,288,585,237,429,115,111,153,294,170,273,166,271,163,171,119,
"Enterprise Value (EV)",4890.847,6108.298,6824.334,8343.62,9074.47,8328.904,5856.076,5736.792,5528.649,4196.384,4610.205,5481.431,7256.642,7474.487,7364.928,893.339,6424.366,5752.795,6785.361,7239.75,7966.065,

Balance sheet (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"11 Sep 2020","4 Mar 2020","16 Sep 2019","6 Mar 2019","10 Sep 2018","22 Feb 2018","8 Sep 2017","23 Feb 2017","7 Sep 2016","29 Feb 2016","27 Aug 2015","26 Feb 2015","21 Aug 2014","27 Feb 2014","22 Aug 2013","28 Feb 2013","23 Aug 2012","23 Feb 2012","19 Jul 2011","16 Feb 2011","26 Aug 2010",
"Fixed Assets",3119,3047,3013,3006,2933,2964,2945,2952,2935,2988,3007,3166,3058,3034,2963,2854,2712,2657,2502,2637,2688,
"Right-of-use Asset",239,269,256,,,,,,,,,,,,,,,,,,,
