Income statement (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (9m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"26 Aug 2020","20 Feb 2020","28 Aug 2019","21 Feb 2019","29 Aug 2018","21 Feb 2018","25 Aug 2017","22 Feb 2017","26 Aug 2016","24 Feb 2016","26 Aug 2015","23 Feb 2015","28 Aug 2014","27 May 2014","27 Nov 2013","4 Jun 2013","27 Nov 2012","29 May 2012","22 Nov 2011","24 May 2011","23 Nov 2010","25 May 2010",
"Turnover",7346558,3628386,7089058,3594581,6405316,3122913,5957700,2985469,5559896,2683548,5182715,2583395,3615287,2420476,5195185,2357414,4599249,2251450,4453567,2152267,4130087,1884378,
"Cost of Sales",4607502,2233531,4289332,2204920,3871397,1928104,3693773,1904062,3516089,1706320,3284696,1664128,,,,,,,,,,,
"Gross Profit",2739056,1394855,2789106,1389661,2511309,1180081,2242283,1074455,2029521,971251,1874205,904686,1139564,,,,,,,,,,
"Operating Expenses",1794776,904721,1833685,904207,1661365,763736,1517860,732556,1423827,,,,,,,,,,,,,,
"Operating Income",862181,461776,883537,456956,803049,391745,677295,322663,553245,238272,499066,226853,-974735,1876,783282,425440,868821,435352,1068638,526248,1168307,521768,
"Other Income",3825,2271,3864,1378,4340,1619,5979,2881,9179,4494,10670,3957,6506,6506,12613,7794,26872,17214,16890,7451,10647,6431,
"Profit Before Exceptional Items",866006,464047,887401,458334,807389,393364,683274,325544,562424,242766,509736,230810,-968229,8382,795895,433234,895693,452566,1085528,533699,1178954,528199,
"Exceptional Item 1",97489,62107,90714,47069,79252,41888,64144,34160,59288,26177,65608,32511,,,,,,,,,-269000,,
"Profit Before Interest And Tax",963495,526154,978115,505403,886641,435252,747418,359704,621712,268943,575344,263321,-968229,8382,783282,433234,868821,452566,1068638,533699,1168307,528199,
"Interest Received",5278,1862,6756,4003,18270,13109,15665,4071,5107,1483,13144,10624,18987,5960,21510,7807,18285,8151,63778,36022,59288,70665,
"Interest Paid",38764,14324,18404,12505,25401,12433,38239,21578,76888,40255,96683,57189,98620,57001,80018,24026,26637,11081,30225,15648,37931,64232,
"Net Interest Paid/(Received)",33486,12462,11648,8502,7131,-676,22574,17507,71781,38772,83539,46565,79633,51041,58508,16219,8352,2930,-33553,-20374,-21357,-6433,
"Income From Associates Before Tax",,,,,,,,,,,,,31895,23769,72193,33342,,,,,,,
"Income Before Tax",930009,513692,966467,496901,879510,435928,724844,342197,549931,230171,491805,216756,-1015967,-18890,809580,450357,887341,449636,1119081,554073,931311,534632,
"Taxation",247815,136314,269435,138771,246145,122511,204856,97596,170547,67461,141873,55274,-53811,19011,213127,126971,168265,107913,326129,165645,308542,143854,
"Profit For The Period",682194,377378,697032,358130,633365,313417,519988,244601,379384,162710,349932,161482,-962156,-37901,596453,323386,719076,341723,792952,388428,622769,398715,
"Income Attributable To Minority Interests",5828,3095,7437,3906,6130,3117,7586,4790,10341,5830,877,3060,3187,3960,8609,6194,13435,6427,10595,6915,11769,4971,
"Attributable Income Before Extraordinary Items",676366,374283,689595,354224,627235,310300,512402,239811,369043,156880,349055,158422,-965343,-41861,587844,317192,705641,335296,782357,381513,611000,393744,
"Extraordinary Profit",,,-1609,3803,10708,10022,41132,41132,-200242,9782,-151123,-16530,,,,,,,-28152,-28152,20459,,
"Extraordinary Profit: Discontinued Operations",,,-1609,3803,10708,10022,41132,41132,-200242,9782,-151123,-16530,,,,,,,-28152,-28152,,,
"Income Attributable To Equity Holders",676366,374283,687986,358027,637943,320322,553534,280943,168801,166662,197932,141892,-965343,-41861,587844,317192,705641,335296,754205,353361,631459,393744,
"Total Comprehensive Income/Loss for the period",801159,352267,662582,366053,651113,267948,411015,121375,292350,376535,260089,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",709521,372773,701035,361163,634041,310329,513712,241039,376429,159026,335481,157947,-302721,-38829,590909,317359,713409,335805,793945,381694,616331,393506,
"Enterprise Value (EV)",8122326,9119821,10029091,10883979,10417903,9769316,10059686,8165562,8121103,9565472,10958374,10799113,11912772,13404933,15230967,13589749,12102641,12079980,11914250,10868207,12002294,9512332,

Balance sheet (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (9m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
