Income statement (million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"5 Oct 2020","4 May 2020","10 Oct 2019","6 May 2019","28 Sep 2018","29 Mar 2018","29 Sep 2017","31 Mar 2017","3 Oct 2016","1 Apr 2016","7 Oct 2015","16 Apr 2015","13 Nov 2014","13 Nov 2014","7 Oct 2013","29 Mar 2013","21 Sep 2012","29 Mar 2012","28 Sep 2011","31 Mar 2011","17 Sep 2010",
,"ZWD","ZWD","ZWD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD",
"Turnover",709.417,422.228,69.849,69.144,30.538,54.498,18.815,39.111,24.482,67.576,35.35,83.919,39.869,71.541,40.408,104.277,51.819,107.896,48.581,98.927,45.18,
"Cost of Sales",352.801,239.913,35.714,72.54,30.682,53.15,20.957,77.743,42.783,101.346,47.592,92.873,36.389,81.958,,64.037,,72.41,,65.573,,
"Gross Profit",356.616,182.315,34.136,-3.396,0.144,1.348,2.143,-37.831,-18.302,-33.77,-12.242,-8.954,3.48,-10.417,,40.24,,35.486,,33.354,,
"Operating Income",-894.852,-150.718,16.368,-60.852,-14.853,-30.713,-16.3,-86.552,-25.867,-99.727,-47.999,-51.54,-7.632,-40.376,-4.547,7.117,1.622,4.131,-3.131,9.402,3.987,
"Profit Before Exceptional Items",-894.852,-150.718,16.368,-60.852,-14.853,-30.713,-16.3,-86.552,-25.867,-99.727,-47.999,-51.54,-7.632,-40.376,-4.547,7.117,1.622,4.131,-3.131,9.402,3.987,
"Exceptional Item 1",,,,,,,-3.575,,,,,,,,,,,,1.178,,,
"Profit Before Interest And Tax",-894.852,-150.718,16.368,-60.852,-14.853,-30.713,-19.875,-86.552,-25.867,-99.727,-47.999,-51.54,-7.632,-40.376,-4.547,7.117,1.622,4.131,-1.953,9.402,3.987,
"Interest Paid",9.644,19.023,12.845,17.614,8.148,13.062,4.624,1.993,1.853,5.549,1.11,3.702,1.005,3.432,1.111,4.187,0.899,1.829,0.454,1.553,0.65,
"Net Interest Paid/(Received)",9.644,19.023,12.845,17.614,8.148,13.062,4.624,1.993,1.853,5.549,1.11,3.702,1.005,3.432,1.111,4.187,0.899,1.829,0.454,1.553,0.65,
"Income From Associates Before Tax",,,,0.024,,-0.063,-0.063,-1.365,-0.766,-0.413,-0.11,-1.124,-0.078,-0.915,-0.047,0.98,-0.025,2.193,,2.83,,
"Income Before Tax",-904.496,-169.741,3.523,-78.443,-23.001,-43.838,-24.562,-89.91,-28.486,-105.689,-49.219,-56.366,-8.715,-44.723,-5.705,3.91,0.698,4.495,-2.407,10.679,3.337,
"Taxation",87.252,-78.631,,,,,,,,9.368,-5.113,-18.5,-0.834,-13.109,-2.569,0.779,0.186,0.593,-0.923,4.448,1.17,
"Profit For The Period",-991.748,-91.11,3.523,-78.443,-23.001,-43.838,-24.562,-89.91,-28.486,-115.057,-44.106,-37.866,-7.88,-31.614,-3.136,3.131,0.512,3.902,-1.484,6.231,2.167,
"Attributable Income Before Extraordinary Items",-991.748,-91.11,3.523,-78.443,-23.001,-43.838,-24.562,-89.91,-28.486,-115.057,-44.106,-37.866,-7.88,-31.614,-3.136,3.131,0.512,3.902,-1.484,6.231,2.167,
"Extraordinary Profit",,,,,,,,,,,,,,,,,,39.882,39.882,0.066,,
"Income Attributable To Equity Holders",-991.748,-91.11,3.523,-78.443,-23.001,-43.838,-24.562,-89.91,-28.486,-115.057,-44.106,-37.866,-7.88,-31.614,-3.136,3.131,0.512,43.784,38.398,6.297,2.167,
"Total Comprehensive Income/Loss for the period",-991.748,1700.706,3.523,-78.443,-23.001,-43.838,-24.563,-89.91,-28.486,-115.057,-44.106,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-1540.667,-95.727,-2.555,-57.326,-23.236,-37.321,-24.566,-88.419,-28.493,-111.778,-44.131,-38.219,-7.74,-31.943,-3.136,3.086,0.512,3.881,,6.297,,
"Enterprise Value (EV)",250.639,262.009,263.275,474.585,261.874,451.997,175.829,117.037,80.134,55.628,62.387,45.3,70.35,130.046,122.25,258.111,581.882,732.662,420.417,455.48,289.204,

Balance sheet (million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
