Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"1 Sep 2020","3 Mar 2020","3 Sep 2019","26 Feb 2019","28 Aug 2018","6 Mar 2018","29 Aug 2017","28 Feb 2017","30 Aug 2016","1 Mar 2016","1 Sep 2015","3 Mar 2015","2 Sep 2014","4 Mar 2014","17 Sep 2013","12 Mar 2013","18 Sep 2012","20 Mar 2012","20 Sep 2011","29 Mar 2011","21 Sep 2010",
"Turnover",10090.91,5510.188,10821.235,5563.231,10206.73,5404.984,9729.64,5170.907,8669.643,4509.71,7692.646,3967.929,6781.274,3550.787,6376.945,3317.77,6310.052,3252.822,5667.494,2986.823,5369.146,
"Cost of Sales",7565.86,4141.614,8101.229,4168.975,7638.277,4045.75,7248.711,3859.712,6404.966,3370.211,5719.379,3026.041,5062,2736.277,4921.664,2556.647,4837.024,2511.908,4393.705,2322.104,4216.241,
"Gross Profit",2525.05,1368.574,2720.006,1394.256,2568.453,1359.234,2480.929,1311.195,2264.677,1139.499,1973.267,941.888,1720,814.51,1455.281,761.123,1473.028,740.914,1273.789,664.719,1152.905,
"Operating Expenses",2051.93,1069,2176.378,1116.112,2056.184,1043.912,1876.635,951.134,1725.926,885.729,1519.573,698.219,1367,629.482,1134.819,565.362,1077.196,532.753,988.231,550.812,914.706,
"EBITDA (ProfileData Calc)",935.015,,749.733,,,,,,,,,,,,,,,,,,,
"EBITDA (company calc)",875,480,697,,681,,754,,667,,,,,,,,,,,,,
"Depreciation",354.82,,137.892,,,,,,,,,,,,,,,,,,,
"Operating Income",520.312,299.449,559.025,284.869,543.195,324.9,619.997,362.005,548.524,265.242,461.453,250.021,361,190.98,322.54,196.11,400.475,209.153,239.274,116.056,239.444,
"Profit Before Exceptional Items",520.312,299.449,559.025,284.869,543.195,324.9,619.997,362.005,548.524,265.242,461.453,250.021,361,190.98,322.54,196.11,400.475,209.153,239.274,116.056,239.444,
"Profit Before Interest And Tax",520.312,299.449,559.025,284.869,543.195,324.9,619.997,362.005,548.524,265.242,461.453,250.021,361,190.98,322.54,196.11,400.475,209.153,239.274,116.056,239.444,
