Income statement (ZAR '000),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"13 Nov 2020","29 May 2020","15 Nov 2019","27 May 2019","9 Nov 2018","29 May 2018","3 Nov 2017","22 May 2017","4 Nov 2016","27 May 2016","9 Oct 2015","22 May 2015","10 Oct 2014","23 May 2014","4 Oct 2013","24 May 2013","5 Oct 2012","25 May 2012","14 Oct 2011","24 May 2011","14 Oct 2010","28 May 2010",
"Turnover",29555,101219,53135,120073,52847,108305,51506,159712,76848,90476,44892,79065,39962,75211,46523,50925,29576,62946,35660,59223,31349,57532,
"Cost of Sales",10564,54971,27785,67980,28046,61204,28240,88977,44643,51352,25451,45520,22546,45807,30359,27526,17058,32498,20238,28656,15165,27862,
"Gross Profit",18991,46248,25350,52093,24801,47101,23266,70735,32205,39124,19441,33545,17416,29404,16164,23399,12518,30448,15422,30567,16184,29670,
"Operating Income",9990,28002,16005,36398,17886,23633,12768,43506,20434,23782,11914,18513,9696,16388,9823,12461,6922,18302,8762,18819,9326,17896,
"Profit Before Exceptional Items",9990,28002,16005,36398,17886,23633,12768,43506,20434,23782,11914,18513,9696,16388,9823,12461,6922,18302,8762,18819,9326,17896,
"Profit Before Interest And Tax",9990,28002,16005,36398,17886,23633,12768,43506,20434,23782,11914,18513,9696,16388,9823,12461,6922,18302,8762,18819,9326,17896,
"Interest Received",387,3925,3276,4352,2075,4149,2089,3580,1757,3044,1534,2470,1178,1546,529,615,388,1251,695,1751,1056,2498,
"Interest Paid",,,,157,71,,135,994,801,100,100,578,300,296,,2,,127,87,267,138,288,
"Net Interest Paid/(Received)",-387,-3925,-3276,-4195,-2004,-4149,-1954,-2586,-956,-2944,-1434,-1892,-878,-1250,-529,-613,-388,-1124,-608,-1484,-918,-2210,
"Income From Associates Before Tax",287,259,-266,905,1015,491,200,269,15,69,52,-63,-19,,,,,,,,,,
"Income Before Tax",10664,32186,19015,41498,20905,28273,14922,46361,21405,26795,13400,20342,10555,17638,10352,13074,7310,19426,9370,20303,10244,20106,
"Taxation",2927,8761,5286,11541,5633,7051,4260,16612,6081,7480,3759,5760,2985,4999,2947,3619,2047,6566,3471,6656,3938,5503,
"Profit For The Period",7737,23425,13729,29957,15272,21222,10662,29749,15324,19315,9641,14582,7570,12639,7405,9455,5263,12860,5899,13647,6306,14603,
"Attributable Income Before Extraordinary Items",7737,23425,13729,29957,15272,21222,10662,29749,15324,19315,9641,14582,7570,12639,7405,9455,5263,12860,5899,13647,6306,14603,
"Income Attributable To Equity Holders",7737,23425,13729,29957,15272,21222,10662,29749,15324,19315,9641,14582,7570,12639,7405,9455,5263,12860,5899,13647,6306,14603,
"Total Comprehensive Income/Loss for the period",7737,23425,13729,29957,15272,21222,10662,29749,15324,19315,9641,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",7737,23425,13700,29957,15272,21222,10662,29749,15324,19305,9632,14584,7570,12632,7398,9454,5263,12856,5902,13647,6306,14604,
"Enterprise Value (EV)",77760,41429,186667,147548,147001,111163,197169,190079,113166,108623,90554,89388,112810,117592,85039,98762,110276,100475,129509,79933,73740,45542,

Balance sheet (ZAR '000),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"13 Nov 2020","29 May 2020","15 Nov 2019","27 May 2019","9 Nov 2018","29 May 2018","3 Nov 2017","22 May 2017","4 Nov 2016","27 May 2016","9 Oct 2015","22 May 2015","10 Oct 2014","23 May 2014","4 Oct 2013","24 May 2013","5 Oct 2012","25 May 2012","14 Oct 2011","24 May 2011","14 Oct 2010","28 May 2010",
"Fixed Assets",9802,9874,9864,9980,10031,10162,10258,10427,10477,10552,10914,10767,10912,11067,11268,11454,11800,471,508,577,399,314,
"Investments in Associates",2217,1930,1401,1671,1781,766,475,275,20,6,-10,,-19,,,,,,,,,,
"Investments and Loans",2392,2518,2516,24101,22022,26297,24409,27084,24779,25843,24646,25240,24197,23148,,,,,,,,,
"Intangible Assets",,,,,35,211,568,920,1327,1734,2016,2445,2743,3237,3427,3945,4085,4549,4560,4960,4906,5332,
"Deferred Tax Asset",2383,3064,3428,2096,2439,1832,1892,961,1988,1855,1919,1388,1210,874,999,246,570,182,440,228,537,826,
"Total Fixed Assets",16794,17386,17209,37848,36308,39268,37602,39667,38591,39990,39485,39840,39043,38326,15694,15645,16455,5202,5508,5765,5842,6472,
"Stock",1469,2036,1773,35,6079,5370,4133,4143,2232,2435,125,1370,83,90,,80,,,16543,,3793,,
"Debtors",7835,14044,24130,19490,14945,26865,15282,33192,18935,21773,11533,9751,8464,4286,22848,10549,5948,4493,,7409,11890,7322,
"Cash",53277,45929,31727,63047,47994,41713,43065,36115,42830,19294,18836,27464,15281,10883,25392,24250,21916,42733,32059,41243,29705,42707,
"Tax",2508,1215,1472,1291,11,18,,10,6,3,,4,25,319,,139,43,14,41,210,,109,
"Other Current Assets",,,,,,,40,,582,177,44,396,18,,,,,,,,4623,4565,
"Total Current Assets",65089,63224,59102,83863,69029,73966,62520,73460,64585,43682,30538,38985,23871,15578,48240,35018,27907,47240,48643,48862,50011,54703,
"Total Assets",81883,80610,76311,121711,105337,113234,100122,113127,103176,83672,70023,78825,62914,53904,63934,50663,44362,52442,54151,54627,55853,61175,
"Ordinary Share Capital & Premium",1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1562,3675,4279,4279,13706,13442,13442,13442,13442,11494,14607,17569,
"Distributable Reserves",63803,56067,46365,93794,79106,85050,74489,79380,64956,58991,49405,48080,41068,33498,28025,30181,26001,33578,26617,31970,24316,29543,
"Ordinary Shareholders' Interest",65363,57627,47925,95354,80666,86610,76049,80940,66516,60551,50967,51755,45347,37777,41731,43623,39443,47020,40059,43464,38923,47112,
"Total Shareholders' Interest",65363,57627,47925,95354,80666,86610,76049,80940,66516,60551,50967,51755,45347,37777,41731,43623,39443,47020,40059,43464,38923,47112,
"Interest Bearing Loans",,,,,,,,,,,,4461,5182,5875,,,,,,,3682,3544,
"Total Long-Term Liabilities",,,,,,,,,,,,4461,5182,5875,,,,,,,3682,3544,
"Creditors and Provisions",14623,22802,26154,23868,22272,25613,21158,28700,33913,22434,17941,21117,10432,8942,20844,7040,4794,5173,13717,7353,10007,9968,
"Tax",1897,181,2232,2489,2399,1011,2915,3487,2747,687,1115,74,592,2,1359,,125,249,375,,3241,551,
"Bank Overdrafts/Short-Term Loans",,,,,,,,,,,,1418,,1308,,,,,,,,,
"Other Current Liabilities",,,,,,,,,,,,,1361,,,,,,,3810,,,
