Income statement (ZAR '000),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Oct 2020","27 Jul 2020","15 Nov 2019","14 May 2019","7 Nov 2018","15 May 2018","8 Nov 2017","16 May 2017","9 Nov 2016","17 May 2016","11 Nov 2015","12 May 2015","4 Nov 2014","13 May 2014","5 Nov 2013","8 May 2013","6 Nov 2012","15 May 2012","14 Nov 2011","17 May 2011","9 Nov 2010","19 May 2010",
"Turnover",113304,366477,218905,399037,198915,426482,229935,582845,305775,491711,244723,376078,200307,470386,252829,428679,200957,223889,115433,186769,83404,273514,
"Cost of Sales",97638,276516,161756,310689,157539,312510,171610,413993,222019,347414,172903,308210,167788,344958,182167,324287,154125,181279,94851,156856,70456,196041,
"Gross Profit",15667,89961,37149,88348,41376,113971,58321,168853,83755,144296,71820,67868,32519,125428,70662,104393,46832,42611,20582,29913,12948,77474,
"Operating Expenses",36880,114328,59717,111270,59801,116942,57618,115688,57503,104673,50769,97629,46497,88628,46848,86755,44071,40173,20144,38278,17432,32300,
"EBITDA (ProfileData Calc)",,8365,,-7742,,,,,,,,,,,,,,,,,,,
"Depreciation",,29116,,10314,,,,,,,,,,,,,,,,,,,
"Operating Income",-20804,-22497,-1741,-20843,-17133,-1955,1418,55594,27783,40945,21420,-28010,-13387,39826,25377,37301,17769,2703,518,1687,5547,45991,
"Profit Before Exceptional Items",-20804,-22497,-1741,-20843,-17133,-1955,1418,55594,27783,40945,21420,-28010,-13387,39826,25377,37301,17769,2703,518,1687,5547,45991,
"Exceptional Item 1",,,,,,,,,,,,,,,,,,,,,,-3378,
"Profit Before Interest And Tax",-20804,-22497,-1741,-20843,-17133,-1955,1418,55594,27783,40945,21420,-28010,-13387,39826,25377,37301,17769,2703,518,1687,5547,42613,
"Interest Received",128,1649,886,2744,1579,5263,3074,5790,2576,3968,1809,3688,1915,3044,1219,2640,1318,3661,1870,8313,3390,8743,
"Interest Paid",4483,9993,5165,2492,1387,1794,754,2328,1377,2932,1402,2937,1555,3626,1980,2823,848,985,516,344,227,465,
"Net Interest Paid/(Received)",4355,8344,4279,-252,-192,-3469,-2320,-3462,-1199,-1036,-407,-751,-360,582,761,183,-470,-2676,-1354,-7969,-3163,-8278,
"Income From Associates Before Tax",,,,,,,,,,,,,,101,-307,12,498,2633,1103,1336,603,,
"Income Before Tax",-25159,-30841,-6020,-20591,-16941,1514,3738,59056,28982,41980,21827,-27259,-13027,39345,24309,37130,18737,8012,2975,10992,9313,50891,
"Taxation",-1078,-2679,-1127,-4250,-2816,2440,1712,12015,6092,13633,6171,11953,-3877,10933,6656,6691,1236,2030,862,1116,2195,17123,
"Profit For The Period",-24081,-28163,-4893,-16341,-14125,-926,2026,47041,22890,28347,15656,-39212,-9150,28413,17653,30439,17501,5982,2113,9876,7118,33768,
"Income Attributable To Minority Interests",60,-98,-68,-43,-22,-4,,,,,,,,,,,,,,,,,
"Attributable Income Before Extraordinary Items",-24141,-28065,-4825,-16298,-14103,-922,2026,47041,22890,28347,15656,-39212,-9150,28413,17653,30439,17501,5982,2113,9876,7118,33768,
"Extraordinary Profit",,,,,,,,,,,,,,2943,2689,-458,-280,-181,,,,,
"Extraordinary Profit: Discontinued Operations",,,,,,,,,,,,,,2943,2689,-458,-280,-181,,,,,
"Income Attributable To Equity Holders",-24141,-28065,-4825,-16298,-14103,-922,2026,47041,22890,28347,15656,-39212,-9150,31356,20342,29982,17221,5801,2113,9876,7118,33768,
"Total Comprehensive Income/Loss for the period",-24081,-28163,-4893,-16340,-14125,-926,2026,47041,22890,28347,15656,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-24040,-24486,-4848,-16075,-13816,-811,2112,47532,23679,30035,16291,-30872,-9093,28671,17623,17017,4522,5756,2075,9869,7108,33834,
"Enterprise Value (EV)",3770,-1370,10753,80909,108268,121227,120972,116195,92055,82081,124534,132090,188718,234600,161617,200516,200005,170131,128366,116431,138113,174446,

Balance sheet (ZAR '000),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Oct 2020","27 Jul 2020","15 Nov 2019","14 May 2019","7 Nov 2018","15 May 2018","8 Nov 2017","16 May 2017","9 Nov 2016","17 May 2016","11 Nov 2015","12 May 2015","4 Nov 2014","13 May 2014","5 Nov 2013","8 May 2013","6 Nov 2012","15 May 2012","14 Nov 2011","17 May 2011","9 Nov 2010","19 May 2010",
"Fixed Assets",62053,72094,78276,78581,82765,85498,83763,79856,81685,84832,86904,77794,80236,83868,85145,86515,71099,63377,61119,60915,56946,54612,
"Right-of-use Asset",57696,74787,74422,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",,,,,,,,,,,,,,,,,,,,23953,,1,
"Investments and Loans",,,,,,,,,,,,,,,1067,1375,1860,26586,25056,,23219,,
"Goodwill",,,,,,,,,,,,,8141,8141,8141,8396,8396,8396,8396,8396,8396,8141,
"Intangible Assets",13500,14000,14500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000,20000,20000,20000,,,,,,
"Deferred Tax Asset",14689,13230,11842,9381,6475,4105,4905,3744,5434,4342,5016,5477,18825,14369,11295,11480,10427,9752,8965,8345,5990,5216,
"Other Assets",,,,,,,,,,,,,,,2116,2115,73,1357,4143,4143,3938,,
"Long-Term Receivables",,2,,,,,,,,,,,,,,,,,,,,,
"Total Fixed Assets",147938,174113,179040,102962,104740,105603,105168,100600,104619,107174,110420,102271,126702,126378,127765,129881,111856,109468,107679,105752,98489,67970,
"Stock",95373,116183,105495,117603,103804,108262,84169,77841,89056,101759,88000,95405,79108,90564,103698,96813,98598,49368,37143,28219,23225,21947,
"Debtors",22544,28959,35251,33403,39531,34427,45119,35993,45813,41360,54050,37174,45021,44514,47467,43917,56809,19085,20639,30335,34524,28357,
"Cash",28951,21730,32893,25553,56265,56351,81714,106458,100899,73266,77096,46094,69149,66667,74280,50694,41699,47837,66365,72298,66070,129541,
"Tax",417,807,506,536,533,525,,427,36,440,1039,58,547,1,5,1,1223,438,838,439,235,,
"Other Current Assets",14580,9499,19903,27781,13827,19689,10595,23023,9724,19895,8780,19869,13880,30505,19152,42919,36475,31390,26629,24270,26844,21369,
"Total Current Assets",161865,177178,194048,204876,213960,219254,221597,243742,245528,236720,228965,198600,207705,232250,244602,234344,234805,148118,151614,155561,150898,201214,
"Total Assets",309803,351291,373088,307838,318700,324857,326765,344342,350147,343894,339385,300871,334407,358628,372367,364225,346661,257586,259293,261313,249387,269184,
