Income statement (million),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"18 Nov 2020","24 Jun 2020","27 Nov 2019","18 Jun 2019","12 Nov 2018","18 Jun 2019","15 Nov 2017","13 Jun 2017","16 Nov 2016","14 Jun 2016","17 Nov 2015","17 Jun 2015","22 Oct 2014","4 Jun 2014","29 Oct 2013","5 Jun 2013","31 Oct 2012","6 Jun 2012","31 Oct 2012","2 Jun 2011","29 Oct 2010","25 May 2010",
,"EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","USD","USD",
"Turnover",-1,-948,-65,-679,-228,-605,-530,-978,-240,1445,1355,1686,82,196,104,246,110,251,138,28,19.6,27.5,
"Cost of Sales",,,,,,,,,,,,,,,,,,,,,,30.5,
"Operating Expenses",3,14,8,18,9,18,9,26,14,29,12,15,4,11,5,11,,,,,,,
"Operating Income",-4,-895,-60,-653,-189,-651,-511,-983,-260,1521,1349,1716,101,219,111,281,122,265,148,28,17.8,33.4,
"Profit Before Exceptional Items",-4,-895,-60,-653,-189,-651,-511,-983,-260,1521,1349,1716,101,219,111,281,122,265,148,28,17.8,33.4,
"Exceptional Item 1",,,,,,,,,,,,,,,,,,,,,,0.4,
"Profit Before Interest And Tax",-4,-895,-60,-653,-189,-651,-511,-983,-260,1521,1349,1716,101,219,111,281,122,265,148,28,17.8,33.8,
"Interest Paid",19,76,30,53,26,47,21,54,17,63,49,3,1,5,,,,,,,,,
"Net Interest Paid/(Received)",19,76,30,53,26,47,21,54,17,63,49,3,1,5,,6,5,6,3,4,3.6,6.6,
"Income From Associates Before Tax",,,,,,,,,,,,,,,,,,,,,,0.7,
"Income Before Tax",-23,-971,-90,-706,-215,-698,-532,-1037,-277,1458,1300,1713,100,214,111,275,117,259,145,24,14.2,27.9,
"Taxation",1,1,,2,1,2,,2,,2,1,1,1,-1,,,,4,1,4,1.6,4.2,
"Profit For The Period",-24,-972,-90,-708,-216,-700,-532,-1039,-277,1456,1299,1712,99,215,111,275,117,255,144,20,12.6,23.7,
"Attributable Income Before Extraordinary Items",-24,-972,-90,-708,-216,-700,-532,-1039,-277,1456,1299,1712,99,215,111,275,117,255,144,20,12.6,23.7,
"Extraordinary Profit",,,,,-19,,-98,,-337,-338,-266,208,19,-220,-148,,,,,,,,
"Extraordinary Profit: Translation adjustments",,,,,-19,,-98,-266,-337,-338,-266,208,19,-220,-148,,,,,,,,
"Income Attributable To Equity Holders",-24,-972,-90,-708,-235,-700,-630,-1039,-614,1118,1033,1920,118,-5,-37,275,117,255,144,20,12.6,23.7,
"Total Comprehensive Income/Loss for the period",-34,-1021,-127,-675,-235,-799,-630,-1294,-614,1118,1033,1920,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-24,-972,,-708,-216,-700,-532,-1028,-277,1448,1294,1698,92,201,104,267,117,213,102,18,,23.7,
"Enterprise Value (EV)",4894.975,5134.973,20166.292,13354.4,20045.138,19471.16,28121.558,41075.2,58012.201,87140.2,2475,1060,2244,27462.94,2182,17829,15078,10478.86,8823.153,9520.263,10653.615,2243.375,

Balance sheet (million),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"18 Nov 2020","24 Jun 2020","27 Nov 2019","18 Jun 2019","12 Nov 2018","18 Jun 2019","15 Nov 2017","13 Jun 2017","16 Nov 2016","14 Jun 2016","17 Nov 2015","17 Jun 2015","22 Oct 2014","4 Jun 2014","29 Oct 2013","5 Jun 2013","31 Oct 2012","6 Jun 2012","31 Oct 2012","2 Jun 2011","29 Oct 2010","25 May 2010",
,"EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","EUR","USD","USD",
"Investments and Loans",800,936,1812,1934,2297,2501,2499,3100,3767,4352,3997,2129,1292,1188,1095,1108,1051,973,698,201,316.9,244.6,
"Other Assets",,,,,,,,,,,,,,1,1,1,1,1,1,1,1.5,4.5,
"Long-Term Receivables",,,,,,,,,,,39,,38,36,107,117,125,125,114,,,,
"Total Fixed Assets",800,936,1812,1934,2297,2501,2499,3100,3767,4352,4036,2129,1330,1225,1203,1226,1177,1099,813,202,318.4,249.1,
"Debtors",6,1,,20,17,2,,,,15,1,1,23,23,5,10,1,2,2,5,9.4,6.9,
"Cash",10,197,48,51,126,199,205,230,233,260,518,1051,44,22,43,43,54,51,155,18,41.2,38,
"Other Current Assets",,,,,,,,,,,969,,,,,,,,,,,4.9,
"Total Current Assets",16,198,48,71,143,201,205,230,233,275,1488,1052,67,45,48,53,55,53,157,23,50.6,49.8,
"Total Assets",816,1134,1860,2005,2440,2702,2704,3330,4000,4627,5524,3181,1397,1270,1251,1279,1232,1152,970,225,369,298.9,
"Ordinary Share Capital & Premium",,,,508,,565,,565,,514,,646,,648,,648,,648,,,,,
"Distributable Reserves",,,,1496,,2204,,2923,,3946,,2511,,822,,525,,245,,,,,
"Non-Distributable Reserves",,,,,,,,,,,,44,,36,,117,,125,,,,,
"Translation Reserves",,,,-848,,-881,,-782,,-462,,-178,,-386,,-153,,-10,,,,,
"Other Capital",,,,57,,57,,57,,57,,,,,,,,,,,,,
"Ordinary Shareholders' Interest",519,553,1086,1213,1710,1945,2114,2763,3451,4055,4104,3023,1258,1120,1094,1137,1086,1008,840,157,281.4,187,
"Preference Shareholders",,,,,,,,,,,127,151,138,135,145,124,138,,,47,64.6,54.8,
"Total Shareholders' Interest",519,553,1086,1213,1710,1945,2114,2763,3451,4055,4231,3174,1396,1255,1239,1261,1224,1008,840,204,346,241.8,
"Interest Bearing Loans",285,382,388,791,314,696,207,563,177,460,,,,,,,,,,,,,
"Deferred Tax Liability",,,,,,,,,,,,,,,2,2,3,4,8,12,14.8,,
"Other Long-Term Liabilities",,,,,415,45,367,,365,109,,,,11,6,12,,134,116,,0.3,13.6,
"Total Long-Term Liabilities",285,382,388,791,729,741,574,563,542,569,418,,,11,8,14,3,138,124,12,15.1,13.6,
"Creditors and Provisions",12,31,1,1,1,16,16,4,7,3,9,7,1,4,4,4,4,6,,,,11.5,
"Bank Overdrafts/Short-Term Loans",,,,,,,,,,,866,,,,,,,,,,,,
"Other Current Liabilities",,168,385,,,,,,,,,,,,,,1,,,,,32,
"Total Current Liabilities",12,199,386,1,1,16,16,4,7,3,875,7,1,4,4,4,5,6,6,9,7.9,43.5,
"Total Liabilities",297,581,774,792,730,757,590,567,549,572,1293,7,1,15,12,18,8,144,130,21,23,57.1,
"Total Equity and Liabilities",816,1134,1860,2005,2440,2702,2704,3330,4000,4627,5524,3181,1397,1270,1251,1279,1232,1152,970,225,369,298.9,

Share/unit data,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
