Income statement (ZAR million),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"23 Nov 2020","25 May 2020","18 Nov 2019","13 May 2019","19 Nov 2018","14 May 2018","20 Nov 2017","15 May 2017","21 Nov 2016","16 May 2016","23 Nov 2015","18 May 2015","24 Nov 2014","19 May 2014","18 Nov 2013","20 May 2013","19 Nov 2012","14 May 2012","14 Nov 2011","16 May 2011","15 Nov 2010","17 May 2010",
"Turnover",18843,10713,21589,10520,20717,9966,19114,9207,37729,18814,33711,16304,31783,15411,27382,13143,25174,12295,22584,11392,22474,11038,
"Cost of Sales",9810,5306,10653,5164,10364,4975,9661,4624,21287,10627,18948,9213,18227,8777,15568,7515,14567,7138,13142,6681,12893,6404,
"Gross Profit",9033,5407,10936,5356,10353,4991,9453,4583,16442,8187,14763,7091,13556,6634,11814,5628,10607,5157,9442,4711,9581,4634,
"Operating Expenses",7752,3833,7742,3820,7378,-3504,6582,,12793,,11533,5550,10653,5301,9123,4266,7083,3501,6206,3190,6128,2909,
"EBITDA (ProfileData Calc)",2879,,,,,,,,,,,,,,,,,,,,,,
"Depreciation",1165,,,,,,,,,,,,,,,,,,,,,,
"Operating Income",1567,1439,3768,1748,1942,199,3534,1808,4128,1952,3728,1758,3253,1490,6254,4777,-6961,1799,3644,1698,3708,1843,
"Other Income",,,,,,,,,457,213,498,217,350,,306,,288,,408,,255,,
"Profit Before Exceptional Items",1567,1439,3768,1748,1942,199,3534,1808,4128,1952,3728,1758,3253,1490,6254,4777,-6961,1799,3644,1698,3708,1843,
"Exceptional Item 1",18,18,44,21,40,19,56,15,-2048,-61,-134,-114,-80,-5,-187,-44,-3033,-93,-23,,-92,,
"Profit Before Interest And Tax",1585,1457,3812,1769,1982,218,3590,1823,2080,1891,3594,1644,3173,1485,6067,4733,-9994,1706,3621,1698,3616,1843,
"Interest Received",156,93,172,83,271,197,343,137,404,174,367,125,213,96,288,102,231,90,115,26,95,24,
"Interest Paid",1031,518,656,329,597,281,489,228,776,362,700,309,564,274,754,448,1993,959,1828,974,1981,1029,
"Net Interest Paid/(Received)",875,425,484,246,326,84,146,91,372,188,333,184,351,178,466,346,1762,869,1713,948,1886,1005,
"Income From Associates Before Tax",20,7,29,22,32,22,36,34,157,78,114,67,75,35,89,30,27,25,23,3,24,16,
"Income Before Tax",730,1039,3357,1545,1688,156,3480,1766,1865,1781,3375,1527,2897,1342,5690,4417,-11729,862,1931,753,1754,854,
"Taxation",291,404,879,430,682,247,942,470,831,452,936,426,801,393,640,234,-2016,157,95,54,294,185,
"Profit For The Period",439,635,2478,1115,1006,-91,2538,1296,1034,1329,2439,1101,2096,949,5050,4183,-9713,705,1836,699,1460,669,
"Income Attributable To Minority Interests",-7,11,31,16,-196,-198,-2236,282,-671,47,-22,-34,-57,-17,-41,23,-5111,-15,238,33,174,90,
"Preference Dividends",54,27,54,27,55,28,56,28,52,25,49,24,46,23,47,24,46,22,47,24,53,28,
"Attributable Income Before Extraordinary Items",392,597,2393,1072,1147,79,4718,986,1653,1257,2412,1111,2107,943,5044,4136,-4648,698,1551,642,1233,551,
"Extraordinary Profit",,,,-1,3738,3732,-5267,646,14,,,,,,,,413,1,19,,,,
"Extraordinary Profit: Discontinued Operations",,,,-1,,-473,-5267,646,14,,,,,,,,,,,,,,
"Extraordinary Profit: Profit on loss of control",,,,,,4205,,,,,,,,,,,,,,,,,
"Income Attributable To Equity Holders",392,597,2393,1071,4885,3811,-549,1632,1667,1257,2412,1111,2107,943,5044,4136,-4235,699,1570,642,1233,551,
"Total Comprehensive Income/Loss for the period",370,596,2383,1095,2902,1750,-2796,1711,-94,,3263,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-48,588,2231,1085,937,-144,2299,1090,1597,1221,2341,1093,2111,940,1780,868,1246,688,1494,613,1226,527,
"Enterprise Value (EV)",25690.88,26926,29414.75,38275.75,38497.23,44383,39333,44466.4,53977.28,59671.4,58727.7,65007.1,50760.57,38456.22,40078,33104.43,48036.3,44715.38,45118.75,41406.5,44159.68,42540.2,

Balance sheet (ZAR million),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"23 Nov 2020","25 May 2020","18 Nov 2019","13 May 2019","19 Nov 2018","14 May 2018","20 Nov 2017","15 May 2017","21 Nov 2016","16 May 2016","23 Nov 2015","18 May 2015","24 Nov 2014","19 May 2014","18 Nov 2013","20 May 2013","19 Nov 2012","14 May 2012","14 Nov 2011","16 May 2011","15 Nov 2010","17 May 2010",
"Fixed Assets",12665,12582,12541,12095,12098,11742,13908,14476,14421,14094,13622,11677,11504,10702,10401,9556,27678,25875,26416,23534,23852,23538,
"Right-of-use Asset",3755,,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",,,,,,,,,,,865,832,678,1843,690,1285,486,890,289,249,151,182,
"Investments and Loans",749,930,1024,1015,965,971,2876,2598,2564,2708,1680,1370,1337,,956,,646,,205,,7,,
"Goodwill",1606,1606,1606,1606,1614,1602,1705,3897,3942,4543,4482,3819,3879,3727,3466,3027,5099,14704,15034,13057,13153,13235,
"Intangible Assets",198,170,175,129,135,144,332,268,314,375,397,379,437,454,389,294,327,335,366,324,331,337,
"Deferred Tax Asset",812,509,512,458,447,401,1092,1171,1318,1468,1597,1513,1419,1355,1218,1208,2730,2098,2165,1376,1753,1040,
"Other Assets",109,3813,33,56,41,29,40,35,55,94,73,45,45,34,72,51,,,3,,48,,
"Long-Term Receivables",,,,,,,,,,,,,,,,,,3,,13,,,
"Total Fixed Assets",19894,19610,15891,15359,15300,14889,19953,22445,22614,23282,22716,19635,19299,18115,17192,15421,36966,43905,44478,38553,39295,38332,
"Stock",1206,781,564,811,589,656,984,1138,1019,1241,1107,1088,987,1042,912,954,817,772,721,689,652,677,
"Debtors",3102,3844,2837,3194,3124,3197,4541,5567,4972,5634,5192,5172,4688,4759,4033,3883,3419,3536,3045,3322,3290,3661,
"Cash",1450,1964,1732,1313,1371,819,2531,1630,1980,1501,2551,2092,1712,2107,1620,2205,2906,2038,2355,1384,1378,1094,
"Tax",138,64,43,,35,16,6,19,16,60,19,,5,18,17,,25,,,,,,
"Other Current Assets",154,409,348,354,345,345,97,63,58,88,79,72,26,41,34,257,89,55,53,61,64,58,
"Other Current Assets: Assets classified as held for sale",,,,281,297,292,43,,,,,,,,,,,,,,,,
"Other Current Assets: Assets held for sale",,226,226,,,,,,,8,8,,,,,,,,,,,,
"Other Current Assets: Financial Assets",,,,,,,1,,,,,,,,,,,,,,,,
"Other Current Assets: Loans and receivables",154,183,122,73,48,53,,,58,80,71,64,26,,34,,80,,43,,,,
"Other Current Assets: Loans Receivable",,,,,,,53,,,,,,,,,,,,,,,,
"Other Current Assets: Other",,,,,,,,,,,,8,,,,,9,,10,,,,
"Total Current Assets",6050,7062,5524,5672,5464,5033,8159,8417,8045,8524,8948,8424,7418,7967,6616,7299,7256,6401,6174,5456,5384,5490,
"Total Assets",25944,26672,21415,21031,20764,19922,28112,30862,30659,31806,31664,28059,26717,26082,23808,22720,44222,50306,50652,44009,44679,43822,
"Ordinary Share Capital & Premium",4297,4297,4334,4335,4391,4383,4205,4205,4197,4185,4033,970,962,947,934,861,720,631,615,577,624,819,
"Treasury Shares",3851,3852,3853,3860,3871,3888,3720,3738,3768,3795,3713,-711,-735,748,-766,767,-654,658,-714,741,-767,767,
"Distributable Reserves",7894,8120,8611,7818,8566,8106,5316,8109,7283,7391,6902,6208,5859,5185,4846,3608,427,5848,5537,4854,4518,3966,
"Non-Distributable Reserves",783,779,447,640,635,546,2481,2340,2465,3165,3090,2522,2560,2411,2146,2039,509,-374,-283,131,-470,-11,
"Other Capital",,,,,,,,,,,,,,,,,,,,164,164,169,
"Ordinary Shareholders' Interest",9123,9344,9539,8933,9721,9147,8282,10916,10177,10946,10312,8989,8646,7795,7160,5741,1002,5447,5155,4985,4069,4176,
"Preference Shareholders",644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,
"Minority Interest",32,56,52,44,50,49,-64,2375,2188,3427,3325,2817,2882,2798,2611,2579,-2666,1803,1886,2215,1645,2177,
"Total Shareholders' Interest",9799,10044,10235,9621,10415,9840,8862,13935,13009,15017,14281,12450,12172,11237,10415,8964,-1020,7894,7685,7844,6358,6997,
"Interest Bearing Loans",6761,5727,5061,6988,5114,5112,7232,4492,6132,5961,6104,6026,4939,5721,5290,5578,27015,25286,25106,21199,21630,23613,
"Deferred Tax Liability",288,229,238,209,210,191,1049,1134,1207,1599,1633,1502,1360,1347,1129,1135,3530,4871,5178,4709,4908,4617,
"Retirement Obligation",469,504,487,556,535,512,497,442,427,409,400,269,260,237,229,221,213,195,188,182,179,288,
"Other Long-Term Liabilities",3610,3576,98,92,68,84,2806,1562,2395,548,492,411,309,216,175,640,7557,5452,5470,2660,4265,2897,
"Other Long-Term Liabilities: Deferred Lease Liabilities",,1,,,47,,149,,124,,,,,,,,,,,,,,
"Other Long-Term Liabilities: Deferred Liabilities",,,54,,,,,,,,118,,,,,,,,,,,,
"Other Long-Term Liabilities: Financial Liabilities",64,105,44,,21,,1187,,2158,,224,,,,,,,,,,,,
"Other Long-Term Liabilities: Lease liabilities",3546,3470,,,,,,,,,,,,,,,,,,,,,
"Other Long-Term Liabilities: Provisions",,,,,,,1470,,113,,150,,,,,,,,,,,,
"Total Long-Term Liabilities",11128,10036,5884,7845,5927,5899,11584,7630,10161,8517,8629,8208,6868,7521,6823,7574,38315,35804,35942,28750,30982,31415,
"Creditors and Provisions",3230,3530,3462,3051,3288,2881,5912,5473,6012,6008,6403,5775,5726,5317,5066,3967,4342,3727,3882,3173,6970,2880,
"Tax",61,81,23,,62,3,56,21,81,,110,17,203,56,247,89,210,155,205,219,276,226,
"Bank Overdrafts/Short-Term Loans",1112,2468,1785,507,1062,1289,1684,3795,1391,2261,2237,1609,1745,288,1257,313,2375,436,2938,216,3945,423,
"Other Current Liabilities",614,513,26,7,10,10,14,8,5,3,4,,3,1663,,1813,,2290,,3807,,1881,
"Other Current Liabilities: Finance lease liability",,26,,,,,,,,,,,,,,,,,,,,,
"Other Current Liabilities: Financial Liabilities",115,,26,,10,,9,,,,,,,,,,,,,,,,
"Other Current Liabilities: Lease liabilities",499,487,,,,,,,,,,,,,,,,,,,,,
"Other Current Liabilities: Liabilities held for sale",,,,,,,5,,,,,,,,,,,,,,,,
"Total Current Liabilities",5017,6592,5296,3565,4422,4183,7666,9297,7489,8272,8754,7401,7677,7324,6570,6182,6927,6608,7025,7415,7339,5410,
"Total Liabilities",16145,16628,11180,11410,10349,10082,19250,16927,17650,16789,17383,15609,14545,14845,13393,13756,45242,42412,42967,36165,38321,36825,
"Total Equity and Liabilities",25944,26672,21415,21031,20764,19922,28112,30862,30659,31806,31664,28059,26717,26082,23808,22720,44222,50306,50652,44009,44679,43822,

Share/unit data,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"23 Nov 2020","25 May 2020","18 Nov 2019","13 May 2019","19 Nov 2018","14 May 2018","20 Nov 2017","15 May 2017","21 Nov 2016","16 May 2016","23 Nov 2015","18 May 2015","24 Nov 2014","19 May 2014","18 Nov 2013","20 May 2013","19 Nov 2012","14 May 2012","14 Nov 2011","16 May 2011","15 Nov 2010","17 May 2010",
"Number of Shares in Issue (Actual)",1439000000,1333000000,1345000000,1345000000,1363000000,1361000000,1360000000,1359000000,1356000000,1354000000,1349000000,1343000000,1337000000,1333000000,1329000000,1321000000,1317000000,1306000000,1295000000,1277000000,1277000000,1271000000,
"Weighted Average Shares in Issue (Actual)",1336000000,1337000000,1345000000,1344000000,1362000000,1361000000,1359000000,1357000000,1354000000,1352000000,1345000000,1342000000,1334000000,1332000000,1322000000,1320000000,1308000000,1303000000,1286000000,1279000000,1271000000,1269000000,
"Fully Diluted Weighted Average Shares in Issue",1343000000,1353000000,1358000000,1358000000,1378000000,1380000000,1374000000,1374000000,1376000000,1375000000,1377000000,1373000000,1363000000,1365000000,1354000000,1351000000,1332000000,1321000000,1317000000,1318000000,1303000000,1318000000,
"Market Capitalisation (R'000)",18591880,19995000,23604750,31405750,32998230,38108000,32368000,34790400,45602280,48879400,48968700,56003100,42262570,31112220,31896000,26195430,23574300,18584380,16899750,18516500,17673680,16777200,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Number of Employees",,,21061,,22165,,30056,,30086,,30184,,29925,,30158,,29932,,28199,,29121,,

Share statistics,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
