Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Sep 2020","19 Mar 2020","17 Sep 2019","19 Mar 2019","17 Sep 2018","20 Mar 2018","19 Sep 2017","16 Mar 2017","19 Sep 2016","17 Mar 2016","9 Sep 2015","9 Mar 2015","10 Sep 2014","11 Mar 2014","11 Sep 2013","11 Mar 2013","10 Sep 2012","7 Mar 2012","14 Sep 2011","2 Mar 2011","8 Sep 2010",
"Interest Paid",779.234,423.811,830.879,407.453,809.095,389.894,730.864,367.41,592.52,295.187,419.563,209.403,364.412,164.432,253.479,129.416,231.914,125.866,168.676,108.308,172.448,
"Interest Received",1285.549,683.691,1330.151,656.85,1281.874,619.169,1173.4,582.659,999.006,488.496,712.176,350.083,616.557,292.518,473.686,240.507,434,220.436,359.256,199.156,352.052,
"Net Interest Received",506.315,259.88,499.272,249.397,472.779,229.275,442.536,215.249,406.486,193.309,292.613,140.68,252.145,128.086,220.207,111.091,202.086,94.57,190.58,90.848,179.604,
"Other Income",640.18,374.454,727.588,359.157,746.437,346.004,724.63,377.483,790.357,374.995,664.021,335.46,636.377,292.128,533.562,254.37,448.23,205.794,345.431,225.609,446.134,
"Operating expenses",959.04,477.443,954.366,454.933,871.274,405.051,840.152,440.888,828.316,403.928,691.352,345.248,657.661,315.707,561.046,270.385,474.659,214.894,376.49,231.017,436.393,
"Operating Income",187.455,156.891,272.494,153.621,347.942,170.228,327.014,151.844,368.527,164.376,265.282,130.892,230.861,104.507,192.723,95.076,175.657,85.47,159.521,85.44,189.345,
"Bad Debt Provision",252.618,45.743,80.358,47.275,144.178,67.997,81.436,38.897,63.912,14.385,32.771,19.089,29.588,15.731,22.376,6.381,16.594,15.304,37.712,17.68,27.552,
"Net Income Before Exceptional Items",-65.163,111.148,192.136,106.346,203.764,102.231,245.578,112.947,304.615,149.991,232.511,111.803,201.273,88.776,170.347,88.695,159.063,70.166,121.809,67.76,161.793,
"Income From Associates Before Tax",20.161,8.018,19.149,6.563,0.11,0.05,-2.156,-0.758,2.383,1.279,2.5,0.647,9.901,7.968,20.453,6.948,15.452,8.509,12.205,5.596,8.093,
