Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"25 Aug 2020","13 Feb 2020","22 Aug 2019","14 Feb 2019","21 Aug 2018","7 Feb 2018","16 Aug 2017","10 Feb 2017","25 Aug 2016","11 Feb 2016","27 Aug 2015","16 Feb 2015","21 Aug 2014","13 Feb 2014","14 Aug 2013","14 Feb 2013","15 Aug 2012","15 Feb 2012","30 Aug 2011","17 Feb 2011","19 Aug 2010",
"Turnover",6690,3824,6975,3701,6064,2831,3670,2081,3539,1798,3115,1611,2714,1372,2047,1048,1845,946,1521,771,1354,
"Cost of Sales",4145,2290,4361,2294,3736,1765,2182,1298,2117,1094,1911,984,1657,840,1241,635,1113,615,895,486,784,
"Gross Profit",2545,1534,2614,1407,2328,1066,1488,783,1422,704,1204,627,1057,532,806,413,732,331,626,285,570,
"Operating Expenses",1466,783,1342,711,1227,577,832,447,728,366,636,336,560,288,451,233,438,224,386,203,367,
"EBITDA (ProfileData Calc)",1778,,2087,,,,,,,,,,,,,,,,,,,
"Depreciation",299,,282,,,,,,,,,,,,,,,,,,,
"Operating Income",1502,1029,1797,968,1518,716,1063,594,1047,531,905,459,751,379,611,311,523,271,448,231,389,
"Profit Before Exceptional Items",1502,1029,1797,968,1518,716,1063,594,1047,531,905,459,751,379,611,311,523,271,448,231,389,
"Exceptional Item 1",-39,-39,,,,,,,,,,,,,,,,,,,,
"Profit Before Interest And Tax",1463,990,1797,968,1518,716,1063,594,1047,531,905,459,751,379,611,311,523,271,448,231,389,
"Interest Received",74,58,71,31,61,24,32,14,25,12,17,7,11,5,26,18,46,24,37,19,42,
"Interest Paid",81,37,52,9,35,34,1,1,2,1,6,5,20,11,17,12,24,12,24,12,27,
"Net Interest Paid/(Received)",7,-21,-19,-22,-26,10,-31,-13,-23,-11,-11,-2,9,6,-9,-6,-22,-12,-13,-7,-15,
"Income From Associates Before Tax",1,,3,,31,30,96,56,96,44,62,27,29,13,11,3,5,4,8,4,,
"Income Before Tax",1457,1011,1819,990,1575,736,1190,663,1166,586,978,488,771,386,631,320,550,287,469,242,404,
"Taxation",434,292,500,276,429,202,310,169,315,156,247,133,227,114,168,87,155,77,130,66,123,
