Income statement (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (15m)","Interim (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"2 Oct 2020","31 Mar 2020","30 Sep 2019","28 Mar 2019","28 Sep 2018","28 Mar 2018","29 Sep 2017","31 Mar 2017","30 Sep 2016","27 Jun 2016","25 Nov 2015","24 Jun 2015","10 Dec 2014","26 Jun 2014","14 Nov 2013","27 Jun 2013","15 Nov 2012","14 Jun 2012","18 Nov 2011","15 Jun 2011","26 Nov 2010","18 Jun 2010",
"Turnover",958289,177291,1001445,100928,969453,559762,1069269,615432,982373,1186405,399962,1374753,723622,1591482,950665,2084118,1174803,2512415,1345048,2402375,1218949,2178601,
"Cost of Sales",871031,199099,884463,155712,819335,473262,976962,556665,,,,,,,,,,,,,,,
"Gross Profit",87258,21808,116982,-54784,150117,86500,92307,58767,,,,,,,,,,,,,,,
"Operating Expenses",138486,22109,139265,30446,89822,44989,110862,46221,,,,,,,,,,,,,,,
"Operating Income",-103237,-44440,321325,278707,62702,43510,-22936,2955,-142550,-336726,10554,-221589,-55270,-176445,-17258,-843558,100945,-420071,-146698,184903,123613,128986,
"Profit Before Exceptional Items",-103237,-44440,321325,278707,62702,43510,-22936,2955,-142550,-336726,10554,-221589,-55270,-176445,-17258,-843558,100945,-420071,-146698,184903,123613,128986,
"Exceptional Item 1",,,,,4858,12757,-1110,,,,,-159,-159,-213,38,-2486,-2011,-6677,-5007,,,336220,
"Profit Before Interest And Tax",-103237,-44440,321325,278707,67560,56267,-24046,2955,-142550,-336726,10554,-221748,-55429,-176658,-17220,-846044,98934,-426748,-151705,184903,123613,465206,
"Interest Received",277,23,2438,76,1588,597,,,,,,,,,,,,,,,,,
"Interest Paid",73957,27743,60513,28081,18399,5123,,,,,,,,,,,,,,,,,
