Income statement (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"29 Jul 2020","25 Feb 2020","24 Jul 2019","26 Feb 2019","25 Jul 2018","27 Feb 2018","26 Jul 2017","28 Feb 2017","26 Jul 2016","23 Feb 2016","28 Jul 2015","24 Feb 2015","29 Jul 2014","25 Feb 2014","24 Jul 2013","26 Feb 2013","25 Jul 2012","21 Feb 2012","26 Jul 2011","22 Feb 2011","28 Jul 2010",
"Turnover",11265,24799,11972,23314,10473,18482,8478,18596,9068,18446,8629,16903,7987,15942,7223,13827,6405,13397,5969,11569,5425,
"Operating Expenses",10707,22768,11146,21315,9562,16903,7801,17261,8497,,,,,,,,,,,,,
"Operating Income",558,2031,826,1999,911,1579,677,1335,571,1703,991,1596,814,1398,612,1197,477,1316,546,1062,484,
"Profit Before Exceptional Items",558,2031,826,1999,911,1579,677,1335,571,1703,991,1596,814,1398,612,1197,477,1316,546,1062,484,
"Exceptional Item 1",,234,,-78,,,,,,-51,-51,,,,,-138,-138,34,15,-39,6,
"Profit Before Interest And Tax",558,2265,826,1921,911,1579,677,1335,571,1652,940,1596,814,1398,612,1059,339,1350,561,1023,490,
"Interest Received",15,59,18,38,10,35,13,55,26,66,23,54,25,37,16,38,20,27,16,21,14,
"Interest Paid",200,516,260,403,171,202,98,270,154,253,105,204,99,211,97,256,118,234,106,173,99,
"Net Interest Paid/(Received)",185,457,242,365,161,167,85,215,128,187,82,150,74,174,81,218,98,207,90,152,85,
"Income From Associates Before Tax",9,30,15,,17,,20,28,28,28,15,31,14,43,20,57,23,1,,2,1,
"Income Before Tax",382,1838,599,1556,767,1412,612,1148,471,1493,873,1477,754,1267,551,898,264,1144,471,873,406,
"Taxation",122,511,192,529,263,429,188,336,146,464,201,368,146,313,150,309,128,306,152,233,117,
"Profit For The Period",260,1327,407,1027,504,983,424,812,325,1029,672,1109,608,954,401,589,136,838,319,640,289,
"Income Attributable To Minority Interests",-1,33,18,34,20,30,16,32,14,19,12,10,6,5,2,6,1,59,23,38,19,
"Preference Dividends",2,3,2,3,1,3,1,3,2,3,2,3,1,3,1,2,1,2,1,2,1,
"Attributable Income Before Extraordinary Items",259,1291,387,990,483,950,407,777,309,1007,658,1096,601,946,398,581,134,777,295,600,269,
"Income Attributable To Equity Holders",259,1291,387,990,483,950,407,777,309,1007,658,1096,601,946,398,581,134,777,295,600,269,
"Total Comprehensive Income/Loss for the period",1125,1424,283,1443,792,778,343,433,153,2657,767,,,,,,,,,,,
"Headline Earnings (Cont Ops)",254,1213,385,1103,483,1012,407,864,310,988,632,943,436,885,399,562,118,772,284,619,255,
"Enterprise Value (EV)",12744,16723.712,16172.143,14512.947,18512.426,12858.908,14167.995,12821.92,11785.814,12164.573,16331.49,17953.229,17758.499,17850.143,15526.35,12196.643,11992.925,11928,11506.8,11751.709,9735,

Balance sheet (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"29 Jul 2020","25 Feb 2020","24 Jul 2019","26 Feb 2019","25 Jul 2018","27 Feb 2018","26 Jul 2017","28 Feb 2017","26 Jul 2016","23 Feb 2016","28 Jul 2015","24 Feb 2015","29 Jul 2014","25 Feb 2014","24 Jul 2013","26 Feb 2013","25 Jul 2012","21 Feb 2012","26 Jul 2011","22 Feb 2011","28 Jul 2010",
"Fixed Assets",6640,6542,5901,5990,5712,4181,4064,4130,4307,4433,4220,4218,4165,3929,4305,4266,3623,4234,3622,4004,3451,
