Income statement (ZAR million),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"8 Dec 2020","9 Oct 2020","20 Nov 2019","27 Jun 2019","23 Nov 2018","18 Jun 2018","23 Nov 2017","7 Jun 2017","16 Nov 2016","14 Jun 2016","18 Nov 2015","19 May 2015","18 Nov 2014","20 May 2014","19 Nov 2013","16 May 2013","13 Nov 2012","17 May 2012","8 Nov 2011","17 May 2011","9 Nov 2010","11 May 2010",
"Turnover",5006,10241,4948,10494,5597,10271,5188,9641,5156,4501,9227,4541,9039,4157,8316,3812,7346,3529,6826,3257,6807,3421,
"Cost of Sales",3895,8248,4042,8487,4494,7924,3859,7359,3838,3261,6437,3206,6266,2793,5546,2569,4809,2347,4500,2120,4067,1989,
"Gross Profit",1111,1993,906,2007,1103,2347,1329,2282,1318,1240,2790,1335,2773,1364,2770,1243,2537,1182,2326,1137,2740,1432,
"Operating Expenses",501,1405,562,1086,580,1343,549,1049,577,489,,,,,,,,,,,,,
"Operating Income",610,588,344,921,507,956,763,1027,724,733,1617,756,1705,865,1776,751,1743,858,1699,823,2105,1119,
"Profit Before Exceptional Items",610,588,344,921,507,956,763,1027,724,733,1617,756,1705,865,1776,751,1743,858,1699,823,2105,1119,
"Exceptional Item 1",88,-2248,570,-90,18,-91,-1,-133,-97,92,-81,-43,-110,-10,-1,-12,,,-4,,-52,-8,
"Exceptional Item 1: Adjustments",,,,,,,,,,117,,1,1,,,,,,,,,,
"Exceptional Item 1: Equity accounted investments",,,,,-19,,,1,134,,,,,,,,,,,,,,
"Exceptional Item 1: Exceptional Items",,,,,,,,,,,,,,,,,,,,,-32,,
"Exceptional Item 1: Fair value adjustment of financial intruments",,,,,,,,,,,,,,,,,,,,,-20,-8,
"Exceptional Item 1: Fair value gains",,,,,38,,,,,,,,,,,,,,,,,,
"Exceptional Item 1: Foreign Exchange (loss)/gain",,,,,,,,,,-20,,,,,,,,,,,,,
"Exceptional Item 1: Foreign Exchange loss",,,,,,,-1,-124,-87,,,,,,,,,,,,,,
"Exceptional Item 1: Impairment",,,,,-1,,,-10,-10,-5,-81,-44,-111,,,,,,,,,,
"Profit Before Interest And Tax",698,-1660,914,831,525,865,762,894,627,825,1536,713,1595,855,1775,739,1743,858,1695,823,2053,1111,
"Interest Received",14,20,10,95,62,52,20,27,6,12,28,11,53,21,22,10,30,14,28,14,39,20,
"Interest Paid",330,652,313,676,336,675,285,741,509,330,496,277,467,231,379,184,377,186,353,184,366,176,
"Net Interest Paid/(Received)",316,632,303,581,274,623,265,714,503,318,468,266,414,210,357,174,347,172,325,170,327,156,
"Income From Associates Before Tax",1,1,1,-60,,,,,,,-16,-3,24,6,20,5,7,2,15,7,8,3,
"Income Before Tax",383,-2291,612,190,251,242,497,180,124,507,1052,444,1205,651,1438,570,1403,688,1385,660,1734,958,
"Taxation",109,97,195,28,-9,205,193,153,66,156,391,163,356,155,507,245,557,281,520,282,622,352,
"Profit For The Period",274,-2388,417,162,260,37,304,27,58,351,661,281,849,496,931,325,846,407,865,378,1112,606,
"Income Attributable To Minority Interests",-13,,-42,-73,-52,-112,10,-66,-44,-18,-37,7,9,2,,,78,38,80,35,102,55,
"Income Attributable To Minority Interests: Other",,,,,,,,,,,,,,,,,78,,80,,102,,
"Attributable Income Before Extraordinary Items",287,-2388,459,235,312,149,294,93,102,369,698,274,840,494,931,325,768,369,785,343,1010,551,
"Income Attributable To Equity Holders",287,-2388,459,235,312,149,294,93,102,369,698,274,840,494,931,325,768,369,785,343,1010,551,
"Total Comprehensive Income/Loss for the period",-2865,-4534,-1888,1355,1039,-561,345,-496,-252,528,1436,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",274,205,416,227,269,152,301,22,65,263,727,323,947,504,935,336,848,369,868,343,1142,555,
"Enterprise Value (EV)",5193.937,7736.54,11393.388,11951.774,13899.811,16009.002,14317.154,14911.085,13962.858,15693.375,17016.77,16723.224,21681.984,21114.123,19901.397,21158.997,18523.546,20907.507,15533.031,16401.096,19819.405,21448.542,

Balance sheet (ZAR million),"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
