Income statement (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (16m)","Interim (12m)",
,"26 Oct 2020","24 Feb 2020","14 Oct 2019","29 Jan 2019","16 Aug 2018","25 Jan 2018","28 Aug 2017","13 Feb 2017","18 Aug 2016","8 Feb 2016","17 Aug 2015","9 Feb 2015","18 Aug 2014","6 Feb 2014","19 Aug 2013","11 Feb 2013","21 Aug 2012","8 Feb 2012","21 Sep 2011","14 Feb 2011","14 Sep 2010","13 Apr 2010",
"Turnover",1483347,721249,1438138,656793,1332849,676189,993671,460691,796178,310438,575324,262470,406301,190892,303402,140123,219614,92265,180906,85130,208451,146150,
"Cost of Sales",661285,318019,645556,260379,527789,283641,420420,198314,343573,143826,299109,144267,227800,109040,171782,79425,115708,45436,90107,43435,107078,81394,
"Gross Profit",822062,403230,792582,396414,805059,392548,573251,262377,452605,166612,276215,117079,178501,80540,131619,56489,103906,43235,83425,37465,91908,57796,
"Operating Expenses",601497,274268,622900,290495,623466,281308,422268,172508,316216,104359,189715,82298,128972,60267,102735,46001,82607,37221,71505,33209,76820,46176,
"EBITDA (ProfileData Calc)",308563,109219,243800,88278,,94912,163474,77924,,,,,,,,,,,,,,,
"EBITDA (company calc)",297264,,249548,,,,,,,,,,,,,,,,,,,,
"Depreciation",51699,26892,21812,12555,,8253,14238,6892,,,,,,,,,,,,,,,
"Operating Income",197187,81602,163376,75365,207945,86172,150983,69476,136389,52509,86500,34975,49688,20492,29400,11678,22207,7234,15048,6477,18930,13855,
"Profit Before Exceptional Items",197187,81602,163376,75365,207945,86172,150983,69476,136389,52509,86500,34975,49688,20492,29400,11678,22207,7234,15048,6477,18930,13855,
"Amortisation",57484,,56632,,,,,,,,,,,,,,,,,,,,
"Profit Before Interest And Tax",197187,81602,163376,75365,207945,86172,150983,69476,136389,52509,86500,34975,49688,20492,29400,11678,22207,7234,15048,6477,18930,13855,
"Interest Received",2332,621,3034,1378,5493,1891,2754,2294,7159,4170,2725,930,2087,1094,2118,3018,4247,2373,4246,2009,5623,4725,
"Interest Paid",84699,42946,42830,17055,28560,12969,25605,15292,22298,7864,11247,5597,907,384,786,416,707,361,1101,338,945,1159,
"Net Interest Paid/(Received)",82367,42325,39796,15677,23067,11078,22851,12998,15139,3694,8522,4667,-1180,-710,-1332,-2602,-3540,-2012,-3145,-1671,-4678,-3566,
"Income From Associates Before Tax",,,,,,,-88,829,1636,460,168,,,,,,,,,,-64,-64,
"Income Before Tax",114820,39277,123580,59688,184878,75094,128044,57307,122886,49275,78146,30308,50868,21202,30732,14280,25747,9246,18193,8148,23544,17357,
"Taxation",44029,17174,48549,21723,62728,26159,35498,20251,41929,17567,25467,10175,12745,6208,6642,5224,7604,3160,4947,2649,6709,4689,
"Profit For The Period",70791,22103,75031,37965,122149,48935,92546,37056,80957,31708,52679,20133,38123,14994,24090,9056,18143,6086,13246,5499,16835,12668,
