Date,Price,Open,High,Low,Vol,Change,Beta,Alpha
2002-02-21,2880.0,2928.0,2972.0,2872.0,361220.0,-0.0137,5.484454922393697,-0.0005700113630723837
2002-02-22,2864.0,2900.0,2900.0,2820.0,311420.0,-0.005600000000000001,5.4885341206851805,-0.0005311992545573613
2002-02-25,2872.0,2840.0,2900.0,2840.0,219490.0,0.0028000000000000004,5.464632398259518,-0.0005044306001013995
2002-02-26,2920.0,2888.0,2960.0,2888.0,482500.0,0.0167,5.464036435623796,-0.0006083958335145429
2002-02-27,2860.0,2928.0,2928.0,2800.0,557980.0,-0.020499999999999997,5.469107253791033,-0.0005294452997222503
2002-02-28,2808.0,2860.0,2860.0,2780.0,1020000.0,-0.0182,5.468268480719194,-0.0005317689024596139
2002-03-01,2860.0,2820.0,2880.0,2800.0,482510.0,0.018500000000000003,5.45635139539453,-0.0006771089099093395
2002-03-04,2900.0,2864.0,2920.0,2860.0,394910.0,0.013999999999999999,5.447335129060614,-0.0007145423981707474
2002-03-05,2952.0,2940.0,2980.0,2932.0,1440000.0,0.0179,5.474284544264911,-0.0005731887026374914
2002-03-06,2976.0,2952.0,2996.0,2952.0,554310.0,0.008100000000000001,5.46816239727309,-0.0006179257348392654
2002-03-07,2988.0,3000.0,3012.0,2948.0,453300.0,0.004,5.464881201188018,-0.0005727134420375977
2002-03-08,2880.0,2988.0,2988.0,2856.0,617200.0,-0.0361,5.461056058337065,-0.0005220257824987443
2002-03-11,2780.0,2892.0,2900.0,2780.0,332740.0,-0.0347,5.480249829626643,-0.0005546888706496221
2002-03-12,2828.0,2784.0,2864.0,2780.0,601420.0,0.0173,5.510437046344263,-0.0005318878807142946
2002-03-13,2740.0,2828.0,2828.0,2736.0,942780.0,-0.0311,5.490685813953606,-0.0004064081377215935
2002-03-14,2800.0,2740.0,2840.0,2740.0,740720.0,0.0219,5.553320786559968,-0.0006468043416674161
2002-03-15,2856.0,2820.0,2860.0,2800.0,724230.0,0.02,5.434718053090874,-0.0005411428367262468
2002-03-18,2844.0,2860.0,2900.0,2840.0,12570000.0,-0.0042,5.447064841166493,-0.00042761892571369016
2002-03-19,2820.0,2848.0,2860.0,2780.0,547010.0,-0.0084,5.3918830873445,-0.0002942264324062223
2002-03-20,2800.0,2820.0,2852.0,2800.0,1210000.0,-0.0070999999999999995,5.377805027831953,-0.00033861059968616643
